Nodo,Respuesta,Modelo_ID,Familia,Escenario,Observado,Predicho_LOOCV,Residuo_LOOCV
44,NDVI,M2_Indice_P,M2,M2_Indice_P,0.71,0.712748238340685,-0.0027482383406850497
45,NDVI,M2_Indice_P,M2,M2_Indice_P,0.67,0.6627730367864482,0.0072269632135518735
46,NDVI,M2_Indice_P,M2,M2_Indice_P,0.71,0.7026205063670315,0.007379493632968415
47,NDVI,M2_Indice_P,M2,M2_Indice_P,0.71,0.6976611203764006,0.012338879623599364
48,NDVI,M2_Indice_P,M2,M2_Indice_P,0.72,0.7095760229323487,0.010423977067651302
49,NDVI,M2_Indice_P,M2,M2_Indice_P,0.72,0.7138507717558575,0.006149228244142435
50,NDVI,M2_Indice_P,M2,M2_Indice_P,0.68,0.7071894084416328,-0.027189408441632756
51,NDVI,M2_Indice_P,M2,M2_Indice_P,0.68,0.6944229431408815,-0.014422943140881439
52,NDVI,M2_Indice_P,M2,M2_Indice_P,0.67,0.6861053410215778,-0.01610534102157779
53,NDVI,M2_Indice_P,M2,M2_Indice_P,0.69,0.6817094368506889,0.008290563149311092
54,NDVI,M2_Indice_P,M2,M2_Indice_P,0.72,0.7063696141710512,0.013630385828948821
55,NDVI,M2_Indice_P,M2,M2_Indice_P,0.71,0.6782444768933472,0.03175552310665275
56,NDVI,M2_Indice_P,M2,M2_Indice_P,0.72,0.7105283339036744,0.009471666096325548
1,NDVI,M2_Indice_K,M2,M2_Indice_K,0.7,0.6946114525023649,0.005388547497635066
2,NDVI,M2_Indice_K,M2,M2_Indice_K,0.69,0.7232894794229476,-0.03328947942294769
3,NDVI,M2_Indice_K,M2,M2_Indice_K,0.7,0.7111579395609247,-0.011157939560924701
4,NDVI,M2_Indice_K,M2,M2_Indice_K,0.66,0.6824505553790078,-0.022450555379007753
5,NDVI,M2_Indice_K,M2,M2_Indice_K,0.68,0.6928407184202701,-0.012840718420270014
6,NDVI,M2_Indice_K,M2,M2_Indice_K,0.65,0.6633465436226318,-0.013346543622631768
7,NDVI,M2_Indice_K,M2,M2_Indice_K,0.7,0.7167951775216531,-0.01679517752165316
8,NDVI,M2_Indice_K,M2,M2_Indice_K,0.69,0.7030099079748412,-0.01300990797484125
9,NDVI,M2_Indice_K,M2,M2_Indice_K,0.66,0.6711605872734174,-0.0111605872734174
10,NDVI,M2_Indice_K,M2,M2_Indice_K,0.69,0.6732560179698357,0.01674398203016425
11,NDVI,M2_Indice_K,M2,M2_Indice_K,0.7,0.6990027440141839,9.972559858160146e-4
12,NDVI,M2_Indice_K,M2,M2_Indice_K,0.69,0.6895706690127472,4.2933098725272956e-4
13,NDVI,M2_Indice_K,M2,M2_Indice_K,0.67,0.6728935895638052,-0.0028935895638051434
14,NDVI,M2_Indice_K,M2,M2_Indice_K,0.72,0.7269320911228905,-0.006932091122890505
15,NDVI,M2_Indice_K,M2,M2_Indice_K,0.72,0.7220847121771936,-0.0020847121771936372
16,NDVI,M2_Indice_K,M2,M2_Indice_K,0.71,0.713911105132417,-0.003911105132416992
17,NDVI,M2_Indice_K,M2,M2_Indice_K,0.7,0.6864533364991342,0.013546663500865752
18,NDVI,M2_Indice_K,M2,M2_Indice_K,0.71,0.6849877778138632,0.025012222186136746
19,NDVI,M2_Indice_K,M2,M2_Indice_K,0.7,0.7053901157444024,-0.005390115744402402
20,NDVI,M2_Indice_K,M2,M2_Indice_K,0.71,0.7034463532596409,0.006553646740359076
21,NDVI,M2_Indice_K,M2,M2_Indice_K,0.72,0.7189776508896001,0.0010223491103998894
22,NDVI,M2_Indice_K,M2,M2_Indice_K,0.7,0.7107012005334981,-0.0107012005334981
23,NDVI,M2_Indice_K,M2,M2_Indice_K,0.7,0.6791847982277222,0.020815201772277803
24,NDVI,M2_Indice_K,M2,M2_Indice_K,0.67,0.6943706199987867,-0.024370619998786647
25,NDVI,M2_Indice_K,M2,M2_Indice_K,0.66,0.654138363104481,0.005861636895518996
26,NDVI,M2_Indice_K,M2,M2_Indice_K,0.71,0.7079480259253917,0.0020519740746082205
27,NDVI,M2_Indice_K,M2,M2_Indice_K,0.72,0.7019537330364582,0.018046266963541724
28,NDVI,M2_Indice_K,M2,M2_Indice_K,0.7,0.679812772712703,0.02018722728729694
29,NDVI,M2_Indice_K,M2,M2_Indice_K,0.73,0.6941967320650919,0.03580326793490807
30,NDVI,M2_Indice_K,M2,M2_Indice_K,0.67,0.6689953186423541,0.0010046813576459757
31,NDVI,M2_Indice_K,M2,M2_Indice_K,0.69,0.6983287257803897,-0.00832872578038979
32,NDVI,M2_Indice_K,M2,M2_Indice_K,0.67,0.6666947988842155,0.003305201115784584
33,NDVI,M2_Indice_K,M2,M2_Indice_K,0.68,0.6984342008138679,-0.018434200813867818
34,NDVI,M2_Indice_K,M2,M2_Indice_K,0.69,0.6933295955162382,-0.0033295955162382374
35,NDVI,M2_Indice_K,M2,M2_Indice_K,0.7,0.7167062204028786,-0.016706220402878613
36,NDVI,M2_Indice_K,M2,M2_Indice_K,0.7,0.7124626453251266,-0.012462645325126642
37,NDVI,M2_Indice_K,M2,M2_Indice_K,0.67,0.6792532051679661,-0.009253205167966017
38,NDVI,M2_Indice_K,M2,M2_Indice_K,0.67,0.6783041681059282,-0.008304168105928156
39,NDVI,M2_Indice_K,M2,M2_Indice_K,0.69,0.6868609360144793,0.0031390639855206626
40,NDVI,M2_Indice_K,M2,M2_Indice_K,0.71,0.6929550217678256,0.017044978232174324
41,NDVI,M2_Indice_K,M2,M2_Indice_K,0.7,0.6923206869464409,0.007679313053559067
42,NDVI,M2_Indice_K,M2,M2_Indice_K,0.7,0.6997481439295676,2.518560704323214e-4
43,NDVI,M2_Indice_K,M2,M2_Indice_K,0.72,0.709353738717345,0.010646261282655
44,NDVI,M2_Indice_K,M2,M2_Indice_K,0.71,0.7127498563782093,-0.0027498563782093477
45,NDVI,M2_Indice_K,M2,M2_Indice_K,0.67,0.663196919139624,0.006803080860376065
46,NDVI,M2_Indice_K,M2,M2_Indice_K,0.71,0.7028119084630721,0.007188091536927899
47,NDVI,M2_Indice_K,M2,M2_Indice_K,0.71,0.6980848089076426,0.011915191092357391
48,NDVI,M2_Indice_K,M2,M2_Indice_K,0.72,0.7096959802183704,0.010304019781629536
49,NDVI,M2_Indice_K,M2,M2_Indice_K,0.72,0.7136122638771764,0.006387736122823617
50,NDVI,M2_Indice_K,M2,M2_Indice_K,0.68,0.7073196520163203,-0.02731965201632025
51,NDVI,M2_Indice_K,M2,M2_Indice_K,0.68,0.6944197015999902,-0.014419701599990176
52,NDVI,M2_Indice_K,M2,M2_Indice_K,0.67,0.6864381294882124,-0.016438129488212327
53,NDVI,M2_Indice_K,M2,M2_Indice_K,0.69,0.6816643950628555,0.00833560493714447
54,NDVI,M2_Indice_K,M2,M2_Indice_K,0.72,0.7062442695620884,0.013755730437911562
55,NDVI,M2_Indice_K,M2,M2_Indice_K,0.71,0.6782291156485556,0.03177088435144437
56,NDVI,M2_Indice_K,M2,M2_Indice_K,0.72,0.7106502715022408,0.009349728497759169
1,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.7,0.688249952360708,0.011750047639291994
2,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.69,0.7141712705014783,-0.02417127050147838
3,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.7,0.7069724351498692,-0.006972435149869227
4,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.66,0.6815704736097511,-0.021570473609751062
5,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.68,0.6902092627024249,-0.010209262702424837
6,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.65,0.6813047381143165,-0.031304738114316444
7,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.7,0.7114984485192034,-0.011498448519203452
8,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.69,0.7170798432838972,-0.02707984328389723
9,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.66,0.6802361680004246,-0.020236168000424604
10,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.69,0.6789379452618884,0.011062054738111504
11,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.7,0.698680873391939,0.0013191266080609942
12,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.69,0.6907567738699629,-7.567738699629789e-4
13,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.67,0.6781367096209062,-0.00813670962090618
14,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.72,0.7225729562467811,-0.0025729562467811107
15,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.72,0.7233564927313644,-0.003356492731364402
16,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.71,0.7158321089889799,-0.0058321089889799005
17,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.7,0.696722434198917,0.00327756580108296
18,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.71,0.6850685127079772,0.02493148729202277
19,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.7,0.6963538956040579,0.0036461043959420403
20,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.71,0.7164621113605173,-0.006462111360517331
21,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.72,0.7247928316480685,-0.004792831648068541
22,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.7,0.7021508534020783,-0.002150853402078323
23,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.7,0.696263915401086,0.003736084598913947
24,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.67,0.6910505736842709,-0.02105057368427088
25,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.66,0.6428564472731964,0.01714355272680368
26,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.71,0.7025609041643854,0.007439095835614529
27,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.72,0.7026272082109614,0.01737279178903861
28,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.7,0.6728103528510349,0.0271896471489651
29,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.73,0.6907386564522244,0.03926134354777555
30,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.67,0.6664666144147705,0.0035333855852295315
31,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.69,0.7092462730092992,-0.019246273009299264
32,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.67,0.6649299525039095,0.005070047496090524
33,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.68,0.6934037664645196,-0.013403766464519573
34,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.69,0.7027319542058317,-0.01273195420583173
35,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.7,0.702926263782608,-0.002926263782608074
36,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.7,0.717792643355944,-0.017792643355943993
37,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.67,0.6992452803569474,-0.0292452803569474
38,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.67,0.6654257764262324,0.004574223573767688
39,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.69,0.6808406636560611,0.00915933634393884
40,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.71,0.6988508955594204,0.011149104440579594
41,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.7,0.6700757495228135,0.029924250477186498
42,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.7,0.7003214824099627,-3.2148240996277e-4
43,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.72,0.7093458654838938,0.010654134516106195
44,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.71,0.7183534335392348,-0.00835343353923479
45,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.67,0.6613131005977617,0.008686899402238324
46,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.71,0.6951478419853924,0.014852158014607597
47,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.71,0.6898479474245744,0.020152052575425516
48,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.72,0.7173396043110707,0.0026603956889292846
49,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.72,0.7124140859099225,0.007585914090077472
50,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.68,0.6950243846942423,-0.015024384694242277
51,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.68,0.6959064737548036,-0.015906473754803585
52,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.67,0.6866207879968315,-0.01662078799683142
53,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.69,0.684866828760215,0.005133171239784962
54,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.72,0.7053675363636723,0.014632463636327642
55,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.71,0.6854580999297292,0.024541900070270795
56,NDVI,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,0.72,0.7082675808091873,0.011732419190812693
1,Nitratos,M0_Repeticion,M0,Diseño_reducido,4900,4960.869565217394,-60.869565217393756
2,Nitratos,M0_Repeticion,M0,Diseño_reducido,5500,4934.782608695655,565.2173913043453
3,Nitratos,M0_Repeticion,M0,Diseño_reducido,5400,4939.130434782613,460.8695652173874
4,Nitratos,M0_Repeticion,M0,Diseño_reducido,6100,4908.695652173915,1191.3043478260852
5,Nitratos,M0_Repeticion,M0,Diseño_reducido,5800,4921.739130434785,878.2608695652152
6,Nitratos,M0_Repeticion,M0,Diseño_reducido,4100,4995.652173913046,-895.6521739130458
7,Nitratos,M0_Repeticion,M0,Diseño_reducido,3400,4939.130434782611,-1539.1304347826108
8,Nitratos,M0_Repeticion,M0,Diseño_reducido,3800,4921.739130434785,-1121.7391304347848
9,Nitratos,M0_Repeticion,M0,Diseño_reducido,3600,4930.434782608699,-1330.4347826086987
10,Nitratos,M0_Repeticion,M0,Diseño_reducido,5400,4852.173913043481,547.8260869565192
11,Nitratos,M0_Repeticion,M0,Diseño_reducido,5900,4830.434782608699,1069.5652173913013
12,Nitratos,M0_Repeticion,M0,Diseño_reducido,5400,4852.173913043481,547.8260869565192
13,Nitratos,M0_Repeticion,M0,Diseño_reducido,2800,4457.142857142859,-1657.1428571428587
14,Nitratos,M0_Repeticion,M0,Diseño_reducido,4500,4214.2857142857165,285.7142857142835
15,Nitratos,M0_Repeticion,M0,Diseño_reducido,4900,4157.142857142859,742.8571428571413
16,Nitratos,M0_Repeticion,M0,Diseño_reducido,5300,4100.000000000002,1199.9999999999982
17,Nitratos,M0_Repeticion,M0,Diseño_reducido,5900,4830.434782608699,1069.5652173913013
18,Nitratos,M0_Repeticion,M0,Diseño_reducido,5200,4860.869565217393,339.13043478260715
19,Nitratos,M0_Repeticion,M0,Diseño_reducido,5600,4843.478260869568,756.5217391304323
20,Nitratos,M0_Repeticion,M0,Diseño_reducido,5700,4839.130434782612,860.8695652173883
21,Nitratos,M0_Repeticion,M0,Diseño_reducido,4500,4891.30434782609,-391.3043478260897
22,Nitratos,M0_Repeticion,M0,Diseño_reducido,4600,4886.956521739133,-286.95652173913277
23,Nitratos,M0_Repeticion,M0,Diseño_reducido,5800,4921.739130434785,878.2608695652152
24,Nitratos,M0_Repeticion,M0,Diseño_reducido,5600,4930.434782608699,669.5652173913013
25,Nitratos,M0_Repeticion,M0,Diseño_reducido,5000,4956.521739130437,43.4782608695632
26,Nitratos,M0_Repeticion,M0,Diseño_reducido,4600,4973.913043478264,-373.9130434782637
27,Nitratos,M0_Repeticion,M0,Diseño_reducido,4000,5000.000000000002,-1000.0000000000018
28,Nitratos,M0_Repeticion,M0,Diseño_reducido,3600,5017.391304347827,-1417.391304347827
29,Nitratos,M0_Repeticion,M0,Diseño_reducido,3600,5017.391304347827,-1417.391304347827
30,Nitratos,M0_Repeticion,M0,Diseño_reducido,2200,5078.26086956522,-2878.2608695652198
31,Nitratos,M0_Repeticion,M0,Diseño_reducido,5800,4921.739130434785,878.2608695652152
32,Nitratos,M0_Repeticion,M0,Diseño_reducido,5200,4947.826086956525,252.1739130434753
33,Nitratos,M0_Repeticion,M0,Diseño_reducido,5200,4947.826086956525,252.1739130434753
34,Nitratos,M0_Repeticion,M0,Diseño_reducido,5800,4921.739130434785,878.2608695652152
35,Nitratos,M0_Repeticion,M0,Diseño_reducido,5600,4843.478260869568,756.5217391304323
36,Nitratos,M0_Repeticion,M0,Diseño_reducido,4500,4891.30434782609,-391.3043478260897
37,Nitratos,M0_Repeticion,M0,Diseño_reducido,3700,4926.086956521741,-1226.0869565217408
38,Nitratos,M0_Repeticion,M0,Diseño_reducido,4000,4913.043478260872,-913.0434782608718
39,Nitratos,M0_Repeticion,M0,Diseño_reducido,5500,4847.826086956524,652.1739130434762
40,Nitratos,M0_Repeticion,M0,Diseño_reducido,6700,4795.652173913046,1904.3478260869542
41,Nitratos,M0_Repeticion,M0,Diseño_reducido,2900,4442.857142857145,-1542.857142857145
42,Nitratos,M0_Repeticion,M0,Diseño_reducido,5400,4085.7142857142876,1314.2857142857124
43,Nitratos,M0_Repeticion,M0,Diseño_reducido,3400,4371.428571428573,-971.4285714285734
44,Nitratos,M0_Repeticion,M0,Diseño_reducido,4800,4171.428571428573,628.5714285714266
45,Nitratos,M0_Repeticion,M0,Diseño_reducido,4400,4895.652173913046,-495.6521739130458
46,Nitratos,M0_Repeticion,M0,Diseño_reducido,5800,4834.782608695654,965.2173913043462
47,Nitratos,M0_Repeticion,M0,Diseño_reducido,4800,4878.26086956522,-78.26086956521976
48,Nitratos,M0_Repeticion,M0,Diseño_reducido,5100,4865.217391304351,234.7826086956493
49,Nitratos,M0_Repeticion,M0,Diseño_reducido,4300,4900.000000000003,-600.0000000000027
50,Nitratos,M0_Repeticion,M0,Diseño_reducido,3600,4930.434782608699,-1330.4347826086987
51,Nitratos,M0_Repeticion,M0,Diseño_reducido,4800,4965.217391304351,-165.2173913043507
52,Nitratos,M0_Repeticion,M0,Diseño_reducido,5900,4917.391304347829,982.6086956521713
53,Nitratos,M0_Repeticion,M0,Diseño_reducido,5700,4926.086956521743,773.9130434782574
54,Nitratos,M0_Repeticion,M0,Diseño_reducido,6000,4913.043478260873,1086.9565217391273
55,Nitratos,M0_Repeticion,M0,Diseño_reducido,4800,4965.217391304351,-165.2173913043507
56,Nitratos,M0_Repeticion,M0,Diseño_reducido,3600,5017.391304347831,-1417.3913043478306
1,Nitratos,M1_Tratamientos,M1,Diseño_completo,4900,4205.8823529411775,694.1176470588225
2,Nitratos,M1_Tratamientos,M1,Diseño_completo,5500,4947.058823529412,552.9411764705883
3,Nitratos,M1_Tratamientos,M1,Diseño_completo,5400,4354.016620498616,1045.9833795013838
4,Nitratos,M1_Tratamientos,M1,Diseño_completo,6100,5568.14404432133,531.8559556786704
5,Nitratos,M1_Tratamientos,M1,Diseño_completo,5800,5879.778393351802,-79.77839335180215
6,Nitratos,M1_Tratamientos,M1,Diseño_completo,4100,4365.927977839336,-265.92797783933565
7,Nitratos,M1_Tratamientos,M1,Diseño_completo,3400,4902.493074792241,-1502.4930747922408
8,Nitratos,M1_Tratamientos,M1,Diseño_completo,3800,4541.1764705882415,-741.1764705882415
9,Nitratos,M1_Tratamientos,M1,Diseño_completo,3600,3054.847645429364,545.1523545706359
10,Nitratos,M1_Tratamientos,M1,Diseño_completo,5400,5688.08864265928,-288.0886426592797
11,Nitratos,M1_Tratamientos,M1,Diseño_completo,5900,5363.711911357338,536.2880886426619
12,Nitratos,M1_Tratamientos,M1,Diseño_completo,5400,5141.176470588232,258.8235294117676
13,Nitratos,M1_Tratamientos,M1,Diseño_completo,2800,3285.714285714287,-485.71428571428714
14,Nitratos,M1_Tratamientos,M1,Diseño_completo,4500,4957.14285714286,-457.1428571428596
15,Nitratos,M1_Tratamientos,M1,Diseño_completo,4900,4300,600
16,Nitratos,M1_Tratamientos,M1,Diseño_completo,5300,4128.57142857143,1171.4285714285697
17,Nitratos,M1_Tratamientos,M1,Diseño_completo,5900,5736.01108033241,163.98891966759038
18,Nitratos,M1_Tratamientos,M1,Diseño_completo,5200,5647.645429362881,-447.64542936288126
19,Nitratos,M1_Tratamientos,M1,Diseño_completo,5600,5914.681440443212,-314.6814404432116
20,Nitratos,M1_Tratamientos,M1,Diseño_completo,5700,4288.235294117649,1411.7647058823513
21,Nitratos,M1_Tratamientos,M1,Diseño_completo,4500,4991.966759002769,-491.9667590027693
22,Nitratos,M1_Tratamientos,M1,Diseño_completo,4600,4560.110803324099,39.889196675901076
23,Nitratos,M1_Tratamientos,M1,Diseño_completo,5800,5507.479224376729,292.5207756232712
24,Nitratos,M1_Tratamientos,M1,Diseño_completo,5600,5176.470588235295,423.5294117647054
25,Nitratos,M1_Tratamientos,M1,Diseño_completo,5000,3989.4736842105253,1010.5263157894747
26,Nitratos,M1_Tratamientos,M1,Diseño_completo,4600,4858.823529411767,-258.8235294117667
27,Nitratos,M1_Tratamientos,M1,Diseño_completo,4000,5187.811634349032,-1187.811634349032
28,Nitratos,M1_Tratamientos,M1,Diseño_completo,3600,3245.4293628808864,354.5706371191136
29,Nitratos,M1_Tratamientos,M1,Diseño_completo,3600,4635.2941176470595,-1035.2941176470595
30,Nitratos,M1_Tratamientos,M1,Diseño_completo,2200,3627.146814404432,-1427.146814404432
31,Nitratos,M1_Tratamientos,M1,Diseño_completo,5800,4275.3462603878115,1524.6537396121885
32,Nitratos,M1_Tratamientos,M1,Diseño_completo,5200,5447.05882352942,-247.0588235294199
33,Nitratos,M1_Tratamientos,M1,Diseño_completo,5200,5705.2631578947385,-505.26315789473847
34,Nitratos,M1_Tratamientos,M1,Diseño_completo,5800,5959.5567867036,-159.55678670359976
35,Nitratos,M1_Tratamientos,M1,Diseño_completo,5600,4549.584487534628,1050.4155124653716
36,Nitratos,M1_Tratamientos,M1,Diseño_completo,4500,4147.0588235294135,352.94117647058647
37,Nitratos,M1_Tratamientos,M1,Diseño_completo,3700,3101.662049861496,598.3379501385039
38,Nitratos,M1_Tratamientos,M1,Diseño_completo,4000,4288.088642659278,-288.08864265927787
39,Nitratos,M1_Tratamientos,M1,Diseño_completo,5500,5205.882352941181,294.1176470588189
40,Nitratos,M1_Tratamientos,M1,Diseño_completo,6700,5699.999999999999,1000.0000000000009
41,Nitratos,M1_Tratamientos,M1,Diseño_completo,2900,3328.5714285714294,-428.57142857142935
42,Nitratos,M1_Tratamientos,M1,Diseño_completo,5400,4257.142857142859,1142.8571428571413
43,Nitratos,M1_Tratamientos,M1,Diseño_completo,3400,4999.999999999999,-1599.999999999999
44,Nitratos,M1_Tratamientos,M1,Diseño_completo,4800,4742.857142857146,57.142857142854155
45,Nitratos,M1_Tratamientos,M1,Diseño_completo,4400,4076.4542936288058,323.5457063711942
46,Nitratos,M1_Tratamientos,M1,Diseño_completo,5800,5611.764705882351,188.23529411764866
47,Nitratos,M1_Tratamientos,M1,Diseño_completo,4800,5726.315789473684,-926.3157894736842
48,Nitratos,M1_Tratamientos,M1,Diseño_completo,5100,4342.105263157893,757.8947368421068
49,Nitratos,M1_Tratamientos,M1,Diseño_completo,4300,5323.529411764705,-1023.5294117647054
50,Nitratos,M1_Tratamientos,M1,Diseño_completo,3600,4996.121883656511,-1396.1218836565113
51,Nitratos,M1_Tratamientos,M1,Diseño_completo,4800,6141.176470588238,-1341.1764705882379
52,Nitratos,M1_Tratamientos,M1,Diseño_completo,5900,5527.700831024933,372.299168975067
53,Nitratos,M1_Tratamientos,M1,Diseño_completo,5700,6229.411764705884,-529.4117647058838
54,Nitratos,M1_Tratamientos,M1,Diseño_completo,6000,4608.310249307482,1391.689750692518
55,Nitratos,M1_Tratamientos,M1,Diseño_completo,4800,4711.357340720224,88.64265927977613
56,Nitratos,M1_Tratamientos,M1,Diseño_completo,3600,4947.368421052635,-1347.3684210526353
1,Nitratos,M2_CE_original,M2,M2_CE_original,4900,3988.187562952373,911.8124370476271
2,Nitratos,M2_CE_original,M2,M2_CE_original,5500,4618.692136729034,881.3078632709658
3,Nitratos,M2_CE_original,M2,M2_CE_original,5400,4215.03321382815,1184.96678617185
4,Nitratos,M2_CE_original,M2,M2_CE_original,6100,5406.149570163365,693.8504298366352
5,Nitratos,M2_CE_original,M2,M2_CE_original,5800,5781.2042814309925,18.795718569007477
6,Nitratos,M2_CE_original,M2,M2_CE_original,4100,4552.395477853114,-452.39547785311424
7,Nitratos,M2_CE_original,M2,M2_CE_original,3400,4887.246564738907,-1487.2465647389072
8,Nitratos,M2_CE_original,M2,M2_CE_original,3800,4592.480622888272,-792.4806228882717
9,Nitratos,M2_CE_original,M2,M2_CE_original,3600,3259.161177609568,340.83882239043214
10,Nitratos,M2_CE_original,M2,M2_CE_original,5400,5799.677146514426,-399.67714651442566
11,Nitratos,M2_CE_original,M2,M2_CE_original,5900,5246.633970262404,653.3660297375964
12,Nitratos,M2_CE_original,M2,M2_CE_original,5400,5221.386502163212,178.61349783678816
13,Nitratos,M2_CE_original,M2,M2_CE_original,2800,3615.983406909076,-815.9834069090762
14,Nitratos,M2_CE_original,M2,M2_CE_original,4500,4816.814633156451,-316.81463315645124
15,Nitratos,M2_CE_original,M2,M2_CE_original,4900,4231.87931918833,668.1206808116704
16,Nitratos,M2_CE_original,M2,M2_CE_original,5300,4269.464838542093,1030.5351614579067
17,Nitratos,M2_CE_original,M2,M2_CE_original,5900,5842.407198194513,57.5928018054874
18,Nitratos,M2_CE_original,M2,M2_CE_original,5200,5598.569097039579,-398.569097039579
19,Nitratos,M2_CE_original,M2,M2_CE_original,5600,5833.016894489755,-233.01689448975503
20,Nitratos,M2_CE_original,M2,M2_CE_original,5700,4393.457628941607,1306.5423710583927
21,Nitratos,M2_CE_original,M2,M2_CE_original,4500,4917.734642879181,-417.7346428791807
22,Nitratos,M2_CE_original,M2,M2_CE_original,4600,4450.201896731059,149.7981032689413
