grid_id,X,Y,CE_pred,CE_var,CE_corregida_pred,CE_corregida_var,Diferencia_prediccion,Relacion_varianzas
2473,587209.6747419527,517566.7090148635,226.08081554054084,4123.521353296648,477.01618269736406,3568.7349144976483,250.93536715682322,0.8654580899998341
2474,587209.9627986748,517566.7090148635,224.96722124119498,4381.605360365048,475.9802059206824,3792.0958063146163,251.01298467948743,0.8654580899998449
2475,587210.250855397,517566.7090148635,223.84474205781777,4626.053128095614,474.9359635363865,4003.655104479488,251.09122147856874,0.8654580899998557
2476,587210.5389121191,517566.7090148635,222.88200889560727,4852.722086071661,474.04033287558184,4199.827587911746,251.15832397997457,0.8654580899998663
2477,587210.8269688413,517566.7090148635,222.18930260067404,5061.2852562996095,473.39590820940543,4380.330270861596,251.2066056087314,0.8654580899998765
2478,587211.1150255634,517566.7090148635,221.82545499227047,5253.375557625145,473.0574207793075,4546.576376154346,251.23196578703704,0.8654580899998863
2479,587211.4030822855,517566.7090148635,221.8066966991827,5431.192625622327,473.03996993924784,4700.469596192619,251.23327324006513,0.8654580899998959
2480,587211.6911390077,517566.7090148635,222.11656964289614,5596.721869126512,473.3282447387844,4843.728219114932,251.21167509588827,0.8654580899999055
2481,587196.7121894556,517566.9970715856,161.25056562201232,4788.673134732662,416.70460119814527,4144.3959048193865,255.45403557613295,0.865458089999863
2482,587197.0002461778,517566.9970715856,160.4952410873082,4576.018825270741,416.0019227835111,3960.3525123221852,255.5066816962029,0.8654580899998526
2483,587197.2883028999,517566.9970715856,160.66709532954567,4357.053676923064,416.16179878506534,3770.8473532566218,255.49470345551967,0.8654580899998416
2484,587197.5763596221,517566.9970715856,161.96707802471195,4130.180208185214,417.3711726863797,3574.497874331076,255.40409466166773,0.8654580899998302
2485,587197.8644163442,517566.9970715856,164.5341233421879,3888.424400152793,419.7592949452285,3365.26835446493,255.22517160304056,0.8654580899998194
2486,587198.1524730665,517566.9970715856,168.4137991977807,3618.0090395755165,423.3685573936875,3131.235192993066,254.95475819590683,0.8654580899998079
2487,587198.4405297886,517566.9970715856,173.54918287712746,3299.2971786400576,428.14600483058507,2855.40343456754,254.5968219534576,0.865458089999796
2488,587198.7285865108,517566.9970715856,179.79348887463135,2910.89191970272,433.955082700064,2519.254961021723,254.16159382543265,0.8654580899997848
2489,587199.0166432329,517566.9970715856,186.92204802006688,2438.47612452915,440.5867812730641,2110.398889245046,253.66473325299722,0.8654580899997727
2490,587199.304699955,517566.9970715856,194.58794156212295,1897.6973241924134,447.71836203524015,1642.3775015932206,253.1304204731172,0.8654580899997596
2491,587199.5927566772,517566.9970715856,202.06420647552193,1410.2536700360397,454.6735312841763,1220.51544768453,252.60932480865438,0.865458089999751
2492,587199.8808133993,517566.9970715856,207.86608533800336,1307.943427410424,460.07101918994357,1131.9702205143387,252.2049338519402,0.8654580899997397
2493,587200.1688701215,517566.9970715856,211.60807411835677,1640.6288711848931,463.5521913523069,1419.8955292541054,251.94411723395015,0.86545808999973906
2494,587200.4569268436,517566.9970715856,214.54621234333865,2047.63734369743,466.28554134300794,1772.1443044885245,251.73932899966928,0.8654580899997427
2495,587200.7449835659,517566.9970715856,217.27651119192623,2366.4291804137715,468.8255383618491,2048.0452786005685,251.54902716992288,0.8654580899997466
2496,587201.033040288,517566.9970715856,219.88835901550377,2578.4385517168025,471.2553403921236,2231.530504150554,251.36698137661986,0.8654580899997533
2497,587201.3210970102,517566.9970715856,222.31202637087526,2713.3651231111107,473.510078132826,2348.3037969196985,251.19805176195072,0.8654580899997574
2498,587201.6091537323,517566.9970715856,224.43496042603172,2817.2441223972496,475.48504368433817,2438.20671723298,251.05008325830644,0.8654580899997621
2499,587201.8972104545,517566.9970715856,226.17088489242084,2930.89595484655,477.09997421542,2536.5676150695353,250.92908932299915,0.8654580899997659
2500,587202.1852671766,517566.9970715856,227.5111918213602,3071.387576036519,478.34686175141223,2658.157225205591,250.83566993005203,0.8654580899997707
2501,587202.4733238987,517566.9970715856,228.5265649642764,3229.112628456313,479.29146338626714,2794.661647817952,250.76489842199075,0.8654580899997746
2502,587202.7613806209,517566.9970715856,229.31841706502294,3381.659826685887,480.0281233955915,2926.6848546325477,250.70970633056854,0.8654580899997779
2503,587203.049437343,517566.9970715856,229.96424040042245,3508.8659261933126,480.6289328445134,3036.776402548576,250.66469244409092,0.8654580899997807
2504,587203.3374940652,517566.9970715856,230.48483078230282,3599.1899849900315,481.1132380767765,3114.9480899558184,250.62840729447367,0.8654580899997825
2505,587203.6255507873,517566.9970715856,230.83176659806344,3649.1585107589704,481.43599246617845,3158.193754827913,250.604225868115,0.8654580899997835
2506,587203.9136075096,517566.9970715856,230.8890594047762,3660.1120975983877,481.489291964263,3167.673625172602,250.60023255948678,0.8654580899997836
2507,587204.2016642317,517566.9970715856,230.48853280034848,3634.4986335496687,481.11668206416357,3145.5062454987174,250.6281492638151,0.8654580899997829
2508,587204.4897209539,517566.9970715856,229.43928591902204,3572.5170879443644,480.1405676904655,3091.8638154239084,250.70128177144346,0.8654580899997807
2509,587204.777777676,517566.9970715856,227.56646977974552,3469.6590575625664,478.3982868360964,3002.8445009085303,250.8318170563509,0.8654580899997785
2510,587205.0658343981,517566.9970715856,224.74959169834509,3315.899617456173,475.77774515696944,2869.7721495546048,251.02815345862436,0.8654580899997752
2511,587205.3538911203,517566.9970715856,220.9534909279394,3097.3554808594304,472.24623261026096,2680.6313585149246,251.29274168232155,0.8654580899997709
2512,587205.6419478424,517566.9970715856,216.2603600163293,2801.357348808371,467.88021292319013,2424.4573805064974,251.61985290686084,0.8654580899997647
2513,587205.9300045646,517566.9970715856,210.94175076020875,2427.6093941471418,462.9323107322212,2100.9941895240586,251.99055997201245,0.8654580899997595
2514,587206.2180612867,517566.9970715856,205.67028497089086,2014.3113165374632,458.0282661084188,1743.3020246753997,252.35798113752793,0.8654580899997525
2515,587206.506118009,517566.9970715856,201.980341790868,1690.4058824170845,454.59551196804347,1462.9754463210209,252.61517017717546,0.8654580899997434
2516,587206.7941747311,517566.9970715856,202.00765260358887,1653.8203324444528,454.62091921711794,1431.3121861201125,252.61326661352908,0.8654580899997408
2517,587207.0822314533,517566.9970715856,205.70012079149853,1888.026584094867,458.05602237233023,1634.0078813394787,252.3559015808317,0.8654580899997408
2518,587207.3702881754,517566.9970715856,210.9625217886148,2184.042482295516,462.9516340199477,1890.1972352057803,251.98911223133288,0.8654580899997455
2519,587207.6583448976,517566.9970715856,216.34457357651772,2420.490033388893,467.9585567982339,2094.8326811601846,251.61398322171615,0.8654580899997508
2520,587207.9464016197,517566.9970715856,221.15692786965514,2575.864229167195,472.4354899971397,2229.3025358737414,251.27856212748458,0.8654580899997587
2521,587208.2344583418,517566.9970715856,224.99494867298375,2681.1201963594067,476.00600075047623,2320.3971642010097,251.01105207749248,0.865458089999766
2522,587208.522515064,517566.9970715856,227.56303986335038,2791.730916918546,478.39509598487433,2416.126107149644,250.83205612152395,0.8654580899997746
2523,587208.8105717861,517566.9970715856,228.7210847780187,2957.7325681258776,479.47242516899024,2559.793579140382,250.75134039097154,0.8654580899997854
2524,587209.0986285083,517566.9970715856,228.58875162346007,3194.4147386214195,479.3493156353042,2764.6320783544948,250.76056401184414,0.8654580899997971
2525,587209.3866852304,517566.9970715856,227.51437628888905,3480.7285898651658,478.3498242615526,3012.4247171924326,250.83544797266356,0.8654580899998083
2526,587209.6747419527,517566.9970715856,225.9174094034651,3783.4547866739476,476.8641659680425,3274.421553275511,250.94675656457744,0.86545808999982
2527,587209.9627986748,517566.9970715856,224.1643595454623,4077.194411317318,475.2333036851423,3528.640887776674,251.06894413967999,0.8654580899998316
2528,587210.250855397,517566.9970715856,222.5296057636648,4349.240195591699,473.71249224193576,3764.0851126273346,251.18288647827097,0.8654580899998428
2529,587210.5389121191,517566.9970715856,221.1992427060635,4596.482238927471,472.47485548944917,3978.06273922042,251.27561278338567,0.8654580899998536
2530,587210.8269688413,517566.9970715856,220.2839359784888,4820.981400160911,471.62334564078617,4172.357354508132,251.33940966229736,0.865458089999864
2531,587211.1150255634,517566.9970715856,219.8312444274106,5026.596173931803,471.20220669081806,4350.308323891695,251.37096226340745,0.8654580899998745
2532,587211.4030822855,517566.9970715856,219.8377897120026,5217.014448858273,471.20829576907386,4515.1073604106805,251.37050605707125,0.8654580899998844
2533,587211.6911390077,517566.9970715856,220.2624334591859,5394.93407771592,471.6033418470786,4669.089342575359,251.34090838789268,0.8654580899998939
2534,587211.9791957298,517566.9970715856,221.0399975534258,5561.991586108277,472.32670972395005,4813.670614708805,251.28671217052425,0.8654580899999038
2535,587197.0002461778,517567.28512830776,166.79499721274686,4844.327770235386,421.8625859070061,4192.562659361224,255.06758869425926,0.8654580899998654
2536,587197.2883028999,517567.28512830776,167.2377260737822,4636.104262859605,422.27445656642817,4012.353940374659,255.03673049264597,0.8654580899998549
2537,587197.5763596221,517567.28512830776,168.61797336597198,4414.602706008356,423.5585006223533,3820.6536260501352,254.9405272563813,0.8654580899998441
2538,587197.8644163442,517567.28512830776,171.02492738673385,4173.491011171402,425.7976899478692,3611.981559159871,254.77276256113532,0.8654580899998325
2539,587198.1524730665,517567.28512830776,174.4797037339356,3903.0743265812116,429.0116683836719,3377.947251810316,254.53196464973632,0.8654580899998218
2540,587198.4405297886,517567.28512830776,178.9251098875223,3592.152913416676,433.1472297283547,3108.85779943285,254.22211984083242,0.8654580899998102
2541,587198.7285865108,517567.28512830776,184.22209256023956,3232.874958096418,438.07501270878475,2797.917786442302,253.8529201485452,0.8654580899997976
2542,587199.0166432329,517567.28512830776,190.13814475502656,2830.6170571770513,443.5787160655963,2449.7804318252647,253.44057131056977,0.8654580899997856
2543,587199.304699955,517567.28512830776,196.3032155228646,2422.732396421267,449.31408140091725,2096.7733523873235,253.01086587805264,0.8654580899997734
2544,587199.5927566772,517567.28512830776,202.13959152794803,2102.439809563721,454.7436619984474,1819.5735419244832,252.60407047049938,0.8654580899997628
2545,587199.8808133993,517567.28512830776,206.98570245238426,1988.7570525985382,459.2519989914513,1721.185880215473,252.266296539067,0.8654580899997549
2546,587200.1688701215,517567.28512830776,210.65294946240635,2083.0035051036302,462.6636388848755,1802.752234989768,252.01068942246917,0.8654580899997479
2547,587200.4569268436,517567.28512830776,213.52381407847702,2251.9388039274763,465.3344042372065,1948.9586560433872,251.8105901587295,0.8654580899997465
2548,587200.7449835659,517567.28512830776,215.97138293926122,2383.514676193411,467.61137754839444,2062.8320591447136,251.63999460913323,0.8654580899997464
2549,587201.033040288,517567.28512830776,218.13274690663332,2441.6760344981603,469.6220944472411,2113.1682772149397,251.4893475406078,0.8654580899997493
2550,587201.3210970102,517567.28512830776,219.9661634304797,2449.0875367678946,471.3277218393756,2119.5826218133357,251.36155840889592,0.8654580899997505
2551,587201.6091537323,517567.28512830776,221.33174569958175,2465.6161567621916,472.5981230243216,2133.8874497039396,251.26637732473984,0.8654580899997537
2552,587201.8972104545,517567.28512830776,222.10436635616435,2552.851037883808,473.3168920211403,2209.3855833008242,251.21252566497594,0.8654580899997595
2553,587202.1852671766,517567.28512830776,222.30717485810106,2726.941517515093,473.5055647704919,2360.0535972896696,251.19838991239084,0.8654580899997637
2554,587202.4733238987,517567.28512830776,222.12407627506835,2951.6456292844587,473.3352281586965,2554.5255886766936,251.21115188362816,0.8654580899997689
2555,587202.7613806209,517567.28512830776,221.7815192957451,3177.3746882562887,473.0165474008319,2749.884628911912,251.23502810508677,0.865458089999773
2556,587203.049437343,517567.28512830776,221.45317833373159,3370.5071838760814,472.7110918038703,2917.0327096879237,251.25791347013873,0.8654580899997779
2557,587203.3374940652,517567.28512830776,221.23139732019274,3516.693516987582,472.50476892697503,3043.550854326683,251.2733716067823,0.8654580899997804
2558,587203.6255507873,517567.28512830776,221.1254308770594,3614.0016089713704,472.4061883449278,3127.766929756501,251.2807574678684,0.865458089999782
2559,587203.9136075096,517567.28512830776,221.06589557447438,3665.917221543214,472.3508026529327,3172.6977166541033,251.28490707845833,0.8654580899997835
2560,587204.2016642317,517567.28512830776,220.9171524984264,3676.372010575709,472.21242696928505,3181.745898401518,251.29527447085866,0.8654580899997838
2561,587204.4897209539,517567.28512830776,220.5025411790435,3646.718843655469,471.82671405886305,3156.082325196278,251.32417287981954,0.8654580899997826
2562,587204.777777676,517567.28512830776,219.64177237727054,3574.46582199274,471.0259408425736,3093.5503630713365,251.38416846530308,0.8654580899997817
2563,587205.0658343981,517567.28512830776,218.19461979728683,3453.824949861049,469.6796547974146,2989.1407443003254,251.4850350001278,0.8654580899997789
2564,587205.3538911203,517567.28512830776,216.1062903817293,3278.3686112234955,467.7368819421214,2837.2906365846998,251.63059156039208,0.8654580899997746
2565,587205.6419478424,517567.28512830776,213.45888032825036,3046.439618316923,465.27399636936997,2636.5658133681964,251.8151160411196,0.8654580899997713
2566,587205.9300045646,517567.28512830776,210.54528705712954,2770.5106484282987,462.5634805492464,2397.7608541127706,252.01819349211684,0.8654580899997667
2567,587206.2180612867,517567.28512830776,207.9740909133348,2490.658542500903,460.1714967766742,2155.560585034418,252.19740586333938,0.8654580899997603
2568,587206.506118009,517567.28512830776,206.69896809188407,2280.7158408407217,458.98525001587865,1973.8639754461972,252.28628192399458,0.8654580899997554
2569,587206.7941747311,517567.28512830776,207.60608571707184,2209.338753266432,459.8291415425909,1912.0900975643954,252.22305582551905,0.8654580899997502
2570,587207.0822314533,517567.28512830776,210.71085292371052,2262.364363011319,462.717506474927,1957.9815404952699,252.0066535512165,0.8654580899997468
2571,587207.3702881754,517567.28512830776,215.17483034838142,2351.2344013245856,466.87034467309854,2034.8948341120704,251.69551432471712,0.8654580899997453
2572,587207.6583448976,517567.28512830776,220.07302452967292,2398.094076229427,471.42713471995404,2075.4499188532295,251.35411019028112,0.8654580899997477
2573,587207.9464016197,517567.28512830776,224.71405008396673,2377.96460525771,475.74468079311373,2058.02870535335,251.030630709147,0.8654580899997512
2574,587208.2344583418,517567.28512830776,228.52604578424717,2323.3880451018304,479.2909803930848,2010.794979842092,250.76493460883762,0.8654580899997538
2575,587208.522515064,517567.28512830776,230.93732579184987,2317.067267277297,481.5341941841575,2005.324611538777,250.59686839230764,0.8654580899997617
2576,587208.8105717861,517567.28512830776,231.54392507193182,2444.859209794496,482.0985134944178,2115.9231820270934,250.55458842248595,0.8654580899997707
2577,587209.0986285083,517567.28512830776,230.47890508512208,2716.3633634818975,481.10772540068837,2350.898648304429,250.6288203155663,0.8654580899997829
2578,587209.3866852304,517567.28512830776,228.33944449869986,3066.5322321614435,479.1173852171396,2653.9551285692496,250.77794071843974,0.8654580899997946
2579,587209.6747419527,517567.28512830776,225.75435846633076,3427.8961998474224,476.7124796812262,2966.7004978375426,250.95812121489547,0.8654580899998058
2580,587209.9627986748,517567.28512830776,223.1831286337402,3763.894002039624,474.320464567967,3257.4925139669854,251.1373359342268,0.8654580899998183
2581,587210.250855397,517567.28512830776,220.9278052702466,4063.2421914487304,472.2223372429087,3516.565826217938,251.29453197266207,0.8654580899998291
2582,587210.5389121191,517567.28512830776,219.17661214272923,4327.991795903547,470.5932022763793,3745.695513217663,251.4165901336501,0.8654580899998404
2583,587210.8269688413,517567.28512830776,218.02984957747273,4565.183797112132,469.5263690619209,3950.975249546935,251.49651948444816,0.8654580899998514
2584,587211.1150255634,517567.28512830776,217.51434611605256,4782.150223110698,469.04679619176153,4138.7505981857985,251.53245007570897,0.865458089999862
2585,587211.4030822855,517567.28512830776,217.59692712208548,4984.370504649189,469.12362130167384,4313.7637768053855,251.52669417958836,0.8654580899998722
2586,587211.6911390077,517567.28512830776,218.20108934034639,5175.015250853176,469.6856734133221,4478.758814723652,251.4845840729757,0.8654580899998823
2587,587211.9791957298,517567.28512830776,219.22559187333835,5355.428633088195,470.63876811976434,4634.899035923243,251.413176246426,0.8654580899998923
2588,587212.2672524521,517567.28512830776,220.56155968670384,5525.917266924709,471.88161897653856,4782.449803330137,251.32005928983472,0.8654580899999019
2589,587197.2883028999,517567.5731850299,173.0701366483728,4891.715951103289,427.70034812396943,4233.575143863738,254.63021147559664,0.8654580899998676
2590,587197.5763596221,517567.5731850299,174.4240916716883,4679.6637900251935,428.9599324821607,4050.0528855566936,254.5358408104724,0.8654580899998565
2591,587197.8644163442,517567.5731850299,176.6038526205897,4447.821796905103,430.98776409292475,3849.403357009174,254.38391147233506,0.8654580899998462
2592,587198.1524730665,517567.5731850299,179.6093027050411,4190.470289474658,433.78373430649094,3626.676412929794,254.17443160144984,0.8654580899998352
2593,587198.4405297886,517567.5731850299,183.37714654270695,3902.953904346351,437.2889594286724,3377.8430314129478,253.91181288596545,0.8654580899998238
2594,587198.7285865108,517567.5731850299,187.77334835679875,3585.8593556537703,441.37874597632316,3103.4109889520696,253.6053976195244,0.8654580899998123
2595,587199.0166432329,517567.5731850299,192.58317240001958,3251.645391900412,445.85332528373283,2814.1628102307836,253.27015288371325,0.8654580899998006
2596,587199.304699955,517567.5731850299,197.49933027370042,2932.183270595259,450.426826953619,2537.681732898709,252.9274966799186,0.8654580899997897
2597,587199.5927566772,517567.5731850299,202.13788848941016,2678.1451710204483,454.7420776616948,2317.8224044534845,252.60418917228463,0.8654580899997775
2598,587199.8808133993,517567.5731850299,206.15121584012752,2531.8617151796243,458.47567609606807,2191.2202041628902,252.32446025594055,0.8654580899997664
2599,587200.1688701215,517567.5731850299,209.4129219088561,2482.3025460593353,461.510041251807,2148.3288203140487,252.09711934295092,0.865458089999758
2600,587200.4569268436,517567.5731850299,212.04203029492513,2464.240693607573,463.95590078336767,2132.697043989275,251.91387048844254,0.8654580899997522
2601,587200.7449835659,517567.5731850299,214.2225050574292,2408.9073948905743,465.9843964549256,2084.8083929682653,251.7618913974964,0.865458089999748
2602,587201.033040288,517567.5731850299,216.0500695280502,2284.45061387805,467.68457968194474,1977.0962649856417,251.63451015389455,0.8654580899997449
2603,587201.3210970102,517567.5731850299,217.4691793194325,2115.0867093741067,469.0047775208682,1830.5189036787522,251.53559820143568,0.8654580899997413
2604,587201.6091537323,517567.5731850299,218.24734918737144,1994.5339329119083,469.728708949012,1726.185528017621,251.48135976164056,0.8654580899997456
2605,587201.8972104545,517567.5731850299,218.10118704836168,2046.916813841519,469.59273431109125,1771.520716095655,251.49154726272957,0.86545808999975
2606,587202.1852671766,517567.5731850299,217.0775921276125,2290.2296056198616,468.6404839563181,1982.0977401406565,251.56289182870563,0.8654580899997545
2607,587202.4733238987,517567.5731850299,215.59356314444986,2619.1233703434877,467.2598917932817,2266.7415095712167,251.66632864883186,0.8654580899997629
2608,587202.7613806209,517567.5731850299,214.0673842375144,2936.342797862998,465.8400875561593,2541.2816294230847,251.7727033186449,0.8654580899997679
2609,587203.049437343,517567.5731850299,212.7768505535198,3198.192576801388,464.63950406993865,2767.90163896998,251.86265351641885,0.8654580899997725
2610,587203.3374940652,517567.5731850299,211.8844298656483,3395.2333062890266,463.8092851040117,2938.4321323645295,251.9248552383634,0.8654580899997772
2611,587203.6255507873,517567.5731850299,211.45754866120365,3532.800782704493,463.41215751951654,3057.4910177491597,251.9546088583129,0.8654580899997804
2612,587203.9136075096,517567.5731850299,211.46920479862968,3620.130237141978,463.4230012241638,3133.071000587355,251.9537964255341,0.8654580899997822
2613,587204.2016642317,517567.5731850299,211.80116591460575,3664.783623232599,463.73182465035626,3171.716634825372,251.9306587357505,0.8654580899997836
2614,587204.4897209539,517567.5731850299,212.26564318246497,3670.284477008828,464.16392785264543,3176.477393227914,251.89828467018046,0.8654580899997834
2615,587204.777777676,517567.5731850299,212.64774068254422,3636.055445140063,464.5193931569692,3146.8536006842296,251.871652474425,0.865458089999783
2616,587205.0658343981,517567.5731850299,212.76019708620458,3559.1289447482777,464.6240113492944,3080.2769385847823,251.8638142630898,0.8654580899997815
2617,587205.3538911203,517567.5731850299,212.49989102727287,3437.2910039545227,464.3818486226702,2974.8313070559034,251.88195759539732,0.8654580899997788
2618,587205.6419478424,517567.5731850299,211.90073211469928,3273.502721502906,463.8244510863031,2833.0794129609717,251.92371897160382,0.8654580899997755
2619,587205.9300045646,517567.5731850299,211.17999932027777,3081.154501629571,463.1539533676529,2666.6100899745256,251.97395404737512,0.8654580899997713
2620,587206.2180612867,517567.5731850299,210.75825192708544,2887.652212322332,462.7616017677663,2499.141968260087,252.00334984068087,0.865458089999767
2621,587206.506118009,517567.5731850299,211.18604473378932,2729.0490409060667,463.1595774158428,2361.877570458249,251.9735326820535,0.8654580899997628
2622,587206.7941747311,517567.5731850299,212.90381248836806,2628.139262838373,464.7576167579278,2274.544386669472,251.85380426955973,0.8654580899997586
2623,587207.0822314533,517567.5731850299,215.96129444294218,2569.461609837098,467.6019922202682,2223.761337177307,251.640697777326,0.8654580899997536
2624,587207.3702881754,517567.5731850299,220.00950251535608,2503.380855780026,471.36804019003495,2166.571213985322,251.35853767467887,0.8654580899997504
2625,587207.6583448976,517567.5731850299,224.54462726107204,2377.5120308765468,475.58706674097476,2057.637021193835,251.04243947990273,0.8654580899997468
2626,587207.9464016197,517567.5731850299,229.06821844812725,2166.918921154659,479.7953636222924,1875.3775106868186,250.72714517416517,0.8654580899997447
2627,587208.2344583418,517567.5731850299,233.00533948442444,1903.4878502735016,483.4580673223597,1647.3889592354271,250.45272783793524,0.8654580899997459
2628,587208.522515064,517567.5731850299,235.4329629148345,1721.3965610445173,485.71648539967015,1489.7965798537266,250.28352248483566,0.8654580899997504
2629,587208.8105717861,517567.5731850299,235.28304090275657,1818.377971192339,485.57701295183404,1573.7299258457556,250.29397204907747,0.8654580899997575
2630,587209.0986285083,517567.5731850299,232.77078237701585,2187.790143069639,483.2398588453372,1893.4406785413678,250.46907646832136,0.8654580899997676
2631,587209.3866852304,517567.5731850299,229.14874571774098,2646.9833452125354,479.87027814121353,2290.853150208869,250.72153242347255,0.8654580899997799
2632,587209.6747419527,517567.5731850299,225.33014013816347,3081.664642320743,476.3178293705323,2667.051595362805,250.98768923236884,0.8654580899997929
2633,587209.9627986748,517567.5731850299,221.80564786540458,3457.595778561764,473.0389942091844,2992.404238505449,251.23334634377983,0.8654580899998039
2634,587210.250855397,517567.5731850299,218.86107770037916,3775.750268169519,470.299660584661,3267.7536154062836,251.43858288428186,0.8654580899998157
2635,587210.5389121191,517567.5731850299,216.66980273417184,4049.114065484817,468.261117483598,3504.338525305925,251.59131474942618,0.8654580899998272
2636,587210.8269688413,517567.5731850299,215.31532906038495,4292.355112413012,467.001050624874,3714.853457190006,251.68572156448903,0.8654580899998382
2637,587211.1150255634,517567.5731850299,214.79666073547958,4517.059024072369,466.51853348221437,3909.3252753902543,251.7218727467348,0.8654580899998491
2638,587211.4030822855,517567.5731850299,215.0395749378018,4730.140627191154,466.7445165646347,4093.7384726395944,251.7049416268329,0.8654580899998597
2639,587211.6911390077,517567.5731850299,215.9186029633603,4934.350446534929,467.56227633681175,4270.473512848126,251.64367337345143,0.8654580899998702
2640,587211.9791957298,517567.5731850299,217.28397312382538,5129.806232508909,468.8324801970924,4439.632304056641,251.54850707326705,0.8654580899998802
2641,587212.2672524521,517567.5731850299,218.9855047640858,5315.571615712871,470.41541508202687,4600.4044577924915,251.42991031794108,0.8654580899998902
2642,587212.5553091742,517567.5731850299,220.8888269349767,5490.730106951689,472.1860756976068,4751.996791067355,251.2972487626301,0.8654580899998999
2643,587212.8433658964,517567.5731850299,222.88353455445144,5654.864301246914,474.04175219600444,4894.048057365824,251.158217641553,0.865458089999909
2644,587197.8644163442,517567.8612417521,181.40185598349092,4711.03441853742,435.4513466214312,4077.202849790991,254.04949063794027,0.8654580899998588
2645,587198.1524730665,517567.8612417521,183.9566297111431,4472.902191453199,437.8280526202672,3871.109387371221,253.8714229091241,0.8654580899998483
2646,587198.4405297886,517567.8612417521,187.08687148146294,4213.264840832003,440.74011653919666,3646.4041418099337,253.65324505773373,0.8654580899998373
2647,587198.7285865108,517567.8612417521,190.67019978385832,3935.8895884218314,444.0736868589163,3406.347485645759,253.40348707505797,0.865458089999826
2648,587199.0166432329,517567.8612417521,194.52572627265891,3652.201132460677,447.66048315144843,3160.8270163945767,253.13475687878952,0.8654580899998144
2649,587199.304699955,517567.8612417521,198.42028344482907,3382.417598605591,451.28358968871925,2927.340674470913,252.86330624389018,0.8654580899998024
2650,587199.5927566772,517567.8612417521,202.0985500602221,3150.156023449165,454.7054811210204,2726.328015255653,252.6069310607983,0.8654580899997917
2651,587199.8808133993,517567.8612417521,205.34942608181586,2967.3226943633094,457.7297710839099,2568.093431476669,252.38034500209403,0.8654580899997795
2652,587200.1688701215,517567.8612417521,208.0784995191022,2817.992791587574,460.2686281026182,2438.8546590405026,252.190128583516,0.8654580899997703
2653,587200.4569268436,517567.8612417521,210.31772563466507,2659.3437894920276,462.351780157927,2301.550596706498,252.03405452326194,0.8654580899997615
2654,587200.7449835659,517567.8612417521,212.16033761304493,2441.256714636835,464.06596208141445,2112.8053734486675,251.90562446836952,0.865458089999753
2655,587201.033040288,517567.8612417521,213.6789667671978,2129.4089919097323,465.4787427835234,1842.9142389664817,251.79977601632558,0.865458089999746
2656,587201.3210970102,517567.8612417521,214.8397033033292,1733.380859794042,466.5585759830869,1500.1684881594545,251.71887267975768,0.8654580899997376
2657,587201.6091537323,517567.8612417521,215.306896394537,1381.05249820762,466.9932057158378,1195.243057288126,251.6863093213008,0.8654580899997327
2658,587201.8972104545,517567.8612417521,214.27659570326057,1390.0396535981051,466.03471698274353,1203.0210636269167,251.75812127948296,0.8654580899997403
2659,587202.1852671766,517567.8612417521,211.77159326654544,1794.8019250626141,463.7043132158673,1553.3258459925605,251.93271994932184,0.8654580899997478
2660,587202.4733238987,517567.8612417521,208.81971200762914,2279.48707479677,460.95817808069694,1972.8005299327422,252.1384660730678,0.8654580899997555
2661,587202.7613806209,517567.8612417521,206.05284146991337,2694.985739325716,458.3841584194597,2332.397210533431,252.33131694954633,0.865458089999762
2662,587203.049437343,517567.8612417521,203.80217444418292,3013.9993806953803,456.2903628854222,2608.4901472771094,252.4881884412393,0.8654580899997686
2663,587203.3374940652,517567.8612417521,202.2898687900693,3246.139136238622,454.88346493539996,2809.397376722591,252.59359614533065,0.8654580899997731
2664,587203.6255507873,517567.8612417521,201.65195788536315,3410.1663548415977,454.2900164207516,2951.3560600427113,252.63805853538847,0.8654580899997771
2665,587203.9136075096,517567.8612417521,201.91039600077664,3523.7472591217393,454.5304413995208,3049.655572521461,252.62004539874414,0.8654580899997802
2666,587204.2016642317,517567.8612417521,202.95274083376668,3598.8789921058724,455.50013479765136,3114.678938648288,252.54739396388467,0.8654580899997817
2667,587204.4897209539,517567.8612417521,204.54909039462783,3640.6970111515116,456.98521879412027,3150.8706815391074,252.43612839949245,0.8654580899997835
2668,587204.777777676,517567.8612417521,206.40851449000144,3648.923769092769,458.7150410300463,3157.9905957538376,252.30652654004484,0.8654580899997831
2669,587205.0658343981,517567.8612417521,208.2546762942264,3620.9086533558134,460.43252535651686,3133.7446871970083,252.17784906229045,0.8654580899997829
2670,587205.3538911203,517567.8612417521,209.8962633175702,3555.1491020019303,461.95969376433357,3076.832551483028,252.06343044676336,0.8654580899997812
2671,587205.6419478424,517567.8612417521,211.27769760583666,3454.5243877986295,463.2448420827081,2989.746078521859,251.96714447687143,0.8654580899997794
2672,587205.9300045646,517567.8612417521,212.503025872651,3328.45255684596,464.3847649693258,2880.6361925027777,251.88173909667478,0.8654580899997767
2673,587206.2180612867,517567.8612417521,213.8210834186381,3192.2890283992124,465.6109539043576,2762.7923652456147,251.7898704857195,0.8654580899997734
2674,587206.506118009,517567.8612417521,215.55164276241462,3061.423620425111,467.22089326187324,2649.533839213297,251.66925049945863,0.8654580899997699
2675,587206.7941747311,517567.8612417521,217.95373662363386,2939.9627769462145,469.45556118096556,2544.414569606276,251.5018245573317,0.865458089999765
