Nodo,Treatment_ID,Dose_percent,Omission_description,Replication,Observado,Ajustado,Residuo,Residuo_estudentizado,Leverage,Cook,Variable,Modelo,X,Y,n_modelo,umbral_cook,umbral_leverage,Flag_Cook,Flag_Leverage,Flag_Residuo,Influyente
16,T10-A,D100,Sin Cu,3,16.404440793303923,16.447495455485235,-0.04305466218131215,-0.14376778608180196,0.125,9.842464911839416e-4,Suelo_T,M0_Bloque,587190.678,517557,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
17,T1-B,D75,Completo,2,16.108180467084274,16.40471782121905,-0.29653735413477733,-0.9461642543534139,0.04166666666666666,0.012974301394436978,Suelo_T,M0_Bloque,587192.647,517559,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
18,T5-B,D75,Sin Mg y S,2,16.411153349030926,16.40471782121905,0.006435527811873953,0.020533893246825086,0.04166666666666666,6.110735824232011e-6,Suelo_T,M0_Bloque,587194.713,517560,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
19,T11-B,D75,Sin Mo,2,16.35445327649193,16.40471782121905,-0.05026454472712061,-0.16037950976162213,0.04166666666666666,3.727766253822933e-4,Suelo_T,M0_Bloque,587196.236,517562,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
20,T9-A,D100,Sin B,2,15.996168585176823,16.40471782121905,-0.40854923604222826,-1.3035615172814412,0.04166666666666666,0.024627139555610036,Suelo_T,M0_Bloque,587198.569,517564,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
21,T11-A,D100,Sin Mo,2,16.222399562334573,16.40471782121905,-0.18231825888447872,-0.5817244170663218,0.04166666666666666,0.004904395614654374,Suelo_T,M0_Bloque,587200.494,517565,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
22,T5-A,D100,Sin Mg y S,2,16.249920116280524,16.40471782121905,-0.1547977049385274,-0.49391435185669647,0.04166666666666666,0.003535527347391602,Suelo_T,M0_Bloque,587202.56,517567,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
23,T10-B,D75,Sin Cu,1,16.38293786938734,16.584210634146153,-0.20127276475881217,-0.6422027199417006,0.041666666666666664,0.0059771642536307025,Suelo_T,M0_Bloque,587204.529,517569,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
24,T7-B,D75,Sin Zn,1,16.513726474009,16.584210634146153,-0.07048416013715197,-0.2248944083772292,0.041666666666666664,7.330071727441151e-4,Suelo_T,M0_Bloque,587206.461,517570,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
25,T0-B,D75,Control,1,16.337856589118964,16.584210634146153,-0.24635404502718927,-0.7860439437729513,0.041666666666666664,0.008954566399161373,Suelo_T,M0_Bloque,587208.571,517572,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
26,T9-A,D100,Sin B,1,16.306028690856877,16.584210634146153,-0.27818194328927603,-0.8875974890746918,0.041666666666666664,0.011417815979879675,Suelo_T,M0_Bloque,587210.54,517574,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
27,T1-A,D100,Completo,1,16.29326404711778,16.584210634146153,-0.2909465870283725,-0.9283257462641731,0.041666666666666664,0.0124896911764773,Suelo_T,M0_Bloque,587212.65,517576,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
28,T2-A,D100,Sin N,1,16.553360689663215,16.584210634146153,-0.030849944482937985,-0.09843317987274677,0.041666666666666664,1.4042160724435536e-4,Suelo_T,M0_Bloque,587214.441,517577,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
29,T7-A,D100,Sin Zn,1,16.555892325811563,16.584210634146153,-0.02831830833459037,-0.09035546691282458,0.041666666666666664,1.1832044059470341e-4,Suelo_T,M0_Bloque,587215.987,517575,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
30,T0-A,D100,Control,1,16.59755296532245,16.584210634146153,0.013342331176296796,0.04257148940172578,0.041666666666666664,2.6265676954800735e-5,Suelo_T,M0_Bloque,587214.196,517574,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
31,T5-A,D100,Sin Mg y S,1,17.13188575892372,16.584210634146153,0.547675124777566,1.7474716720766952,0.041666666666666664,0.04425590209725392,Suelo_T,M0_Bloque,587212.086,517572,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
32,T4-B,D75,Sin K,1,17.217162578176637,16.584210634146153,0.6329519440304843,2.0195651435298676,0.041666666666666664,0.059110773463200206,Suelo_T,M0_Bloque,587210.117,517570,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,TRUE,TRUE
33,T8-B,D75,Sin Mn,1,16.88959875188627,16.584210634146153,0.3053881177401152,0.9744044609592597,0.041666666666666664,0.01376034860198993,Suelo_T,M0_Bloque,587208.007,517569,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
34,T11-B,D75,Sin Mo,1,17.266533371940447,16.584210634146153,0.6823227377942942,2.177092954502179,0.041666666666666664,0.06869179322526126,Suelo_T,M0_Bloque,587206.075,517567,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,TRUE,TRUE
35,T1-A,D100,Completo,2,16.929640308754806,16.40471782121905,0.5249224875357541,1.6748746391892673,0.04166666666666666,0.04065514575361417,Suelo_T,M0_Bloque,587204.105,517565,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
36,T7-A,D100,Sin Zn,2,16.95038721713169,16.40471782121905,0.5456693959126397,1.7410719759525581,0.04166666666666666,0.043932342397787594,Suelo_T,M0_Bloque,587202.04,517564,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
37,T2-A,D100,Sin N,2,17.095034890751798,16.40471782121905,0.6903170695327461,2.2026005366765595,0.04166666666666666,0.07031085687199806,Suelo_T,M0_Bloque,587200.115,517562,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,TRUE,TRUE
38,T2-B,D75,Sin N,2,16.26624602182283,16.40471782121905,-0.13847179939622123,-0.4418231463856311,0.04166666666666666,0.0028290969953927354,Suelo_T,M0_Bloque,587197.782,517560,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
39,T4-B,D75,Sin K,2,16.569129671904555,16.40471782121905,0.16441185068550368,0.5245902883453338,0.04166666666666666,0.003988332907626673,Suelo_T,M0_Bloque,587196.259,517559,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
40,T6-B,D75,Sin Fe,2,16.84853679988465,16.40471782121905,0.44381897866559683,1.4160969846186315,0.04166666666666666,0.029062763331101162,Suelo_T,M0_Bloque,587194.193,517557,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
41,T2-A,D100,Sin N,3,16.319340574133697,16.447495455485235,-0.12815488135153785,-0.42793376219974855,0.125,0.008720347849068142,Suelo_T,M0_Bloque,587192.224,517555,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
42,T3-A,D100,Sin P,3,16.458807870927757,16.447495455485235,0.011312415442521484,0.03777432781985225,0.125,6.794761153531736e-5,Suelo_T,M0_Bloque,587190.146,517554,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
43,T5-A,D100,Sin Mg y S,3,16.47939119316805,16.447495455485235,0.03189573768281306,0.10650599400349389,0.125,5.401679408891562e-4,Suelo_T,M0_Bloque,587191.692,517552,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
44,T1-A,D100,Completo,3,16.530103495043477,16.447495455485235,0.08260803955824159,0.275844109746691,0.125,0.003623332041997357,Suelo_T,M0_Bloque,587193.77,517553,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
45,T0-B,D75,Control,2,16.596337119273574,16.40471782121905,0.1916192980545226,0.6114013217407017,0.04166666666666666,0.005417559075743143,Suelo_T,M0_Bloque,587195.739,517555,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
46,T9-B,D75,Sin B,2,16.42002005507297,16.40471782121905,0.015302233853919489,0.04882496752082746,0.04166666666666666,3.454894860014284e-5,Suelo_T,M0_Bloque,587197.805,517557,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
47,T10-B,D75,Sin Cu,2,16.520251381960204,16.40471782121905,0.11553356074115229,0.3686339134926434,0.04166666666666666,0.0019694342344478495,Suelo_T,M0_Bloque,587199.328,517558,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
48,T8-A,D100,Sin Mn,2,16.717538904966478,16.40471782121905,0.31282108374742634,0.9981208887275653,0.04166666666666666,0.014438337804555142,Suelo_T,M0_Bloque,587201.661,517560,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
49,T6-A,D100,Sin Fe,2,16.660593379482005,16.40471782121905,0.2558755582629537,0.8164243169213297,0.04166666666666666,0.009660125583484922,Suelo_T,M0_Bloque,587203.586,517562,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
50,T3-A,D100,Sin P,2,16.62503709663575,16.40471782121905,0.22031927541669916,0.7029745832614149,0.04166666666666666,0.0071619313726313015,Suelo_T,M0_Bloque,587205.651,517563,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
51,T9-B,D75,Sin B,1,16.71447169759264,16.584210634146153,0.13026106344648625,0.41562508145641774,0.041666666666666664,0.0025035392512413606,Suelo_T,M0_Bloque,587207.621,517565,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
52,T5-B,D75,Sin Mg y S,1,16.739859540222213,16.584210634146153,0.15564890607605975,0.49663028655558766,0.041666666666666664,0.003574516543830218,Suelo_T,M0_Bloque,587209.552,517567,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
53,T6-B,D75,Sin Fe,1,16.968217113342373,16.584210634146153,0.3840064791962199,1.2252527345693212,0.041666666666666664,0.021757163240139116,Suelo_T,M0_Bloque,587211.663,517569,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
54,T11-A,D100,Sin Mo,1,16.61021252649387,16.584210634146153,0.026001892347718325,0.08296445875005187,0.041666666666666664,9.975509298100082e-5,Suelo_T,M0_Bloque,587213.632,517570,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
55,T3-A,D100,Sin P,1,16.515090257826976,16.584210634146153,-0.06912037631917656,-0.22054297176648938,0.041666666666666664,7.049159767477468e-4,Suelo_T,M0_Bloque,587215.742,517572,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
56,T8-A,D100,Sin Mn,1,16.57371549283729,16.584210634146153,-0.010495141308862088,-0.033486936510242045,0.041666666666666664,1.625181038899973e-5,Suelo_T,M0_Bloque,587217.533,517574,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
1,T4-A,D100,Sin K,1,14.840328765734377,14.734298316230015,0.10603044950436136,0.32284549798099255,0.04166666666666672,0.0015105683415448578,Suelo_Hv,M0_Bloque,587212.895,517579,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
2,T6-A,D100,Sin Fe,1,14.772671519790729,14.734298316230015,0.038373203560713165,0.11684017252207798,0.04166666666666666,1.978496509418687e-4,Suelo_Hv,M0_Bloque,587211.104,517578,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
3,T10-A,D100,Sin Cu,1,14.759608853712594,14.734298316230015,0.02531053748257861,0.07706647586542888,0.04166666666666666,8.607596670024246e-5,Suelo_Hv,M0_Bloque,587208.994,517576,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
4,T3-B,D75,Sin P,1,14.826978230382531,14.734298316230015,0.09267991415251586,0.2821952861396867,0.041666666666666664,0.0011541185437602842,Suelo_Hv,M0_Bloque,587207.025,517574,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
5,T1-B,D75,Completo,1,14.726391360087236,14.734298316230015,-0.007906956142779364,-0.024075397259590136,0.041666666666666664,8.400358742131596e-6,Suelo_Hv,M0_Bloque,587204.915,517572,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
6,T2-B,D75,Sin N,1,15.03269131416882,14.734298316230015,0.29839299793880514,0.9085582157192383,0.041666666666666664,0.011963449729723562,Suelo_Hv,M0_Bloque,587202.983,517570,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
7,T10-A,D100,Sin Cu,2,14.733609465511103,14.75306091980451,-0.019451454293406556,-0.05922651914771212,0.04166666666666666,5.0837399570352304e-5,Suelo_Hv,M0_Bloque,587201.014,517569,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
8,T4-A,D100,Sin K,2,14.541577600093,14.75306091980451,-0.21148331971151002,-0.6439323608085536,0.04166666666666666,0.006009404134731553,Suelo_Hv,M0_Bloque,587198.948,517567,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
9,T0-A,D100,Control,2,14.745240864528704,14.75306091980451,-0.00782005527580587,-0.02381079823351979,0.04166666666666666,8.216726268367957e-6,Suelo_Hv,M0_Bloque,587197.023,517566,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
10,T3-B,D75,Sin P,2,14.693171625422769,14.75306091980451,-0.0598892943817404,-0.18235317457188394,0.04166666666666666,4.819229025571588e-4,Suelo_Hv,M0_Bloque,587194.69,517564,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
11,T8-B,D75,Sin Mn,2,14.586305647917328,14.75306091980451,-0.16675527188718142,-0.5077427196152597,0.04166666666666666,0.003736270569888407,Suelo_Hv,M0_Bloque,587193.167,517562,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
12,T7-B,D75,Sin Zn,2,14.779971419273359,14.75306091980451,0.02691049946884938,0.081938100258444585,0.04166666666666666,9.730220686902774e-5,Suelo_Hv,M0_Bloque,587191.101,517561,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
13,T0-A,D100,Control,3,15.030052093858945,14.994026549868874,0.036025543990071185,0.11479658008567663,0.125,6.275359428270078e-4,Suelo_Hv,M0_Bloque,587189.132,517559,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
14,T11-A,D100,Sin Mo,3,14.691481955342187,14.994026549868874,-0.3025445945266867,-0.964068295114364,0.125,0.04425846084022459,Suelo_Hv,M0_Bloque,587187.054,517557,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
15,T8-A,D100,Sin Mn,3,14.771259660054069,14.994026549868874,-0.22276688981480497,-0.7098540167530433,0.125,0.02399489167144904,Suelo_Hv,M0_Bloque,587188.6,517555,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
16,T10-A,D100,Sin Cu,3,14.774624934352808,14.994026549868874,-0.21940161551606607,-0.6991304595833872,0.125,0.023275399977013247,Suelo_Hv,M0_Bloque,587190.678,517557,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
17,T1-B,D75,Completo,2,14.776197480845244,14.75306091980451,0.023136561040734804,0.07044707068279324,0.04166666666666666,7.192448938820963e-5,Suelo_Hv,M0_Bloque,587192.647,517559,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
18,T5-B,D75,Sin Mg y S,2,14.771366557204301,14.75306091980451,0.018305637399791408,0.05573769280258037,0.04166666666666666,4.5024498535577066e-5,Suelo_Hv,M0_Bloque,587194.713,517560,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
19,T11-B,D75,Sin Mo,2,14.728083828448181,14.75306091980451,-0.02497709135632853,-0.07605118656712026,0.04166666666666666,8.382294171401348e-5,Suelo_Hv,M0_Bloque,587196.236,517562,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
20,T9-A,D100,Sin B,2,14.736776045855486,14.75306091980451,-0.016284873949024004,-0.04958479629396782,0.04166666666666666,3.563263802194615e-5,Suelo_Hv,M0_Bloque,587198.569,517564,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
21,T11-A,D100,Sin Mo,2,14.770859378318859,14.75306091980451,0.017798458514349136,0.05419341546902708,0.04166666666666666,4.256414898838527e-5,Suelo_Hv,M0_Bloque,587200.494,517565,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
22,T5-A,D100,Sin Mg y S,2,14.769496169007805,14.75306091980451,0.016435249203295754,0.05004266452025137,0.04166666666666666,3.629374307661484e-5,Suelo_Hv,M0_Bloque,587202.56,517567,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
23,T10-B,D75,Sin Cu,1,14.80213411241923,14.734298316230015,0.06783579618921465,0.2065489819576943,0.041666666666666664,6.182968398226076e-4,Suelo_Hv,M0_Bloque,587204.529,517569,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
24,T7-B,D75,Sin Zn,1,14.771244702156883,14.734298316230015,0.03694638592686772,0.11249574456124133,0.041666666666666664,1.834100368751892e-4,Suelo_Hv,M0_Bloque,587206.461,517570,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
25,T0-B,D75,Control,1,14.774673330269287,14.734298316230015,0.04037501403927202,0.12293536030855773,0.041666666666666664,2.1903047556804214e-4,Suelo_Hv,M0_Bloque,587208.571,517572,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
26,T9-A,D100,Sin B,1,14.740244243031377,14.734298316230015,0.005945926801361523,0.01810438141228551,0.041666666666666664,4.750269946688536e-6,Suelo_Hv,M0_Bloque,587210.54,517574,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
27,T1-A,D100,Completo,1,14.818866518158394,14.734298316230015,0.08456820192837888,0.2574964398674918,0.041666666666666664,9.60933573107722e-4,Suelo_Hv,M0_Bloque,587212.65,517576,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
28,T2-A,D100,Sin N,1,14.785946992859733,14.734298316230015,0.05164867662971773,0.1572618319032323,0.041666666666666664,3.5842440251536954e-4,Suelo_Hv,M0_Bloque,587214.441,517577,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
29,T7-A,D100,Sin Zn,1,14.278038013040021,14.734298316230015,-0.45626030318999433,-1.3892385204522841,0.041666666666666664,0.02797077777838335,Suelo_Hv,M0_Bloque,587215.987,517575,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
30,T0-A,D100,Control,1,14.758842554034423,14.734298316230015,0.024544237804407842,0.07473321780269174,0.041666666666666664,8.094280932093565e-5,Suelo_Hv,M0_Bloque,587214.196,517574,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
31,T5-A,D100,Sin Mg y S,1,15.473366317610523,14.734298316230015,0.7390680013805078,2.2503420296986034,0.041666666666666664,0.07339187319750766,Suelo_Hv,M0_Bloque,587212.086,517572,56,0.07142857142857142,0.10714285714285714,TRUE,FALSE,TRUE,TRUE
32,T4-B,D75,Sin K,1,13.192515236975582,14.734298316230015,-1.541783079254433,-4.694479070185206,0.041666666666666664,0.31939324261459356,Suelo_Hv,M0_Bloque,587210.117,517570,56,0.07142857142857142,0.10714285714285714,TRUE,FALSE,TRUE,TRUE
33,T8-B,D75,Sin Mn,1,14.962808925389428,14.734298316230015,0.22851060915941268,0.6957776917183881,0.041666666666666664,0.00701603762743432,Suelo_Hv,M0_Bloque,587208.007,517569,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
34,T11-B,D75,Sin Mo,1,14.756739558849672,14.734298316230015,0.02244124261965652,0.06832993901960287,0.041666666666666664,6.766638502061806e-5,Suelo_Hv,M0_Bloque,587206.075,517567,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
35,T1-A,D100,Completo,2,15.21210180877236,14.75306091980451,0.45904088896785034,1.3977049525416008,0.04166666666666666,0.028312741077671275,Suelo_Hv,M0_Bloque,587204.105,517565,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
36,T7-A,D100,Sin Zn,2,14.767257461653461,14.75306091980451,0.014196541848951583,0.04322616422221946,0.04166666666666666,2.7079728599511378e-5,Suelo_Hv,M0_Bloque,587202.04,517564,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
37,T2-A,D100,Sin N,2,14.238334138657187,14.75306091980451,-0.5147267811473224,-1.5672594500961956,0.04166666666666666,0.035598582375591714,Suelo_Hv,M0_Bloque,587200.115,517562,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
38,T2-B,D75,Sin N,2,14.76168545262504,14.75306091980451,0.008624532820530106,0.026260301699291298,0.04166666666666666,9.994252830982624e-6,Suelo_Hv,M0_Bloque,587197.782,517560,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
39,T4-B,D75,Sin K,2,14.830855972565306,14.75306091980451,0.07779505276079668,0.23687330070200144,0.04166666666666666,8.131733418182719e-4,Suelo_Hv,M0_Bloque,587196.259,517559,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
40,T6-B,D75,Sin Fe,2,15.00214330744854,14.75306091980451,0.24908238764403023,0.7584154160727236,0.04166666666666666,0.008336144106329886,Suelo_Hv,M0_Bloque,587194.193,517557,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
41,T2-A,D100,Sin N,3,16.300318901746977,14.994026549868874,1.3062923518781027,4.162543517150664,0.125,0.8250842158177626,Suelo_Hv,M0_Bloque,587192.224,517555,56,0.07142857142857142,0.10714285714285714,TRUE,TRUE,TRUE,TRUE
42,T3-A,D100,Sin P,3,14.838557267230524,14.994026549868874,-0.15546928263835014,-0.495407979409754,0.125,0.011687098383945485,Suelo_Hv,M0_Bloque,587190.146,517554,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
43,T5-A,D100,Sin Mg y S,3,14.77447718229922,14.994026549868874,-0.2195493675696536,-0.6996012763587608,0.125,0.02330675932775272,Suelo_Hv,M0_Bloque,587191.692,517552,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
44,T1-A,D100,Completo,3,14.771440404066292,14.994026549868874,-0.22258614580258218,-0.7092780700170312,0.125,0.02395597050509926,Suelo_Hv,M0_Bloque,587193.77,517553,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
45,T0-B,D75,Control,2,14.771509758998496,14.75306091980451,0.018448839193986544,0.05617371900802239,0.04166666666666666,4.573169140858341e-5,Suelo_Hv,M0_Bloque,587195.739,517555,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
46,T9-B,D75,Sin B,2,14.77185603034208,14.75306091980451,0.01879511053757099,0.057228059010150434,0.04166666666666666,4.7464503450279104e-5,Suelo_Hv,M0_Bloque,587197.805,517557,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
47,T10-B,D75,Sin Cu,2,14.771425110311512,14.75306091980451,0.01836419050700222,0.055915977504231384,0.04166666666666666,4.531299333701027e-5,Suelo_Hv,M0_Bloque,587199.328,517558,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
48,T8-A,D100,Sin Mn,2,14.77098792792661,14.75306091980451,0.017927008122100574,0.05458482814645864,0.04166666666666666,4.318120961997713e-5,Suelo_Hv,M0_Bloque,587201.661,517560,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
49,T6-A,D100,Sin Fe,2,14.77120636943765,14.75306091980451,0.01814544963314013,0.05524994706975797,0.04166666666666666,4.4239951466826904e-5,Suelo_Hv,M0_Bloque,587203.586,517562,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
50,T3-A,D100,Sin P,2,14.771442654143952,14.75306091980451,0.018381734339442346,0.055969395624659087,0.04166666666666666,4.539961226941459e-5,Suelo_Hv,M0_Bloque,587205.651,517563,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
51,T9-B,D75,Sin B,1,14.771407308141105,14.734298316230015,0.03710899191109007,0.11299085337381685,0.041666666666666664,1.8502801371222282e-4,Suelo_Hv,M0_Bloque,587207.621,517565,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
52,T5-B,D75,Sin Mg y S,1,14.78830495169316,14.734298316230015,0.05400663546314455,0.16444143358703947,0.041666666666666664,3.9189833449508274e-4,Suelo_Hv,M0_Bloque,587209.552,517567,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
53,T6-B,D75,Sin Fe,1,14.723062330157436,14.734298316230015,-0.011235986072579252,-0.034211752716949935,0.041666666666666664,1.6962956869068563e-5,Suelo_Hv,M0_Bloque,587211.663,517569,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
54,T11-A,D100,Sin Mo,1,14.7725972264649,14.734298316230015,0.038298910234884076,0.11661396141115637,0.041666666666666664,1.9708428979714007e-4,Suelo_Hv,M0_Bloque,587213.632,517570,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
55,T3-A,D100,Sin P,1,14.77112535472331,14.734298316230015,0.036827038493294495,0.11213235100962657,0.041666666666666664,1.8222701656443613e-4,Suelo_Hv,M0_Bloque,587215.742,517572,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
56,T8-A,D100,Sin Mn,1,14.722571869669686,14.734298316230015,-0.011726446560329506,-0.03570512524482189,0.041666666666666664,1.8476173460121982e-5,Suelo_Hv,M0_Bloque,587217.533,517574,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
1,T4-A,D100,Sin K,1,324.6402235809403,265.35604787068394,59.28417571025636,1.182124797739806,0.04166666666666672,0.020252449817846078,Suelo_CE,M0_Bloque,587212.895,517579,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
2,T6-A,D100,Sin Fe,1,337.15086656957567,265.35604787068394,71.79481869889173,1.431586667376239,0.04166666666666666,0.029702034582745004,Suelo_CE,M0_Bloque,587211.104,517578,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
3,T10-A,D100,Sin Cu,1,298.9352269157599,265.35604787068394,33.57917904507599,0.6695678865627149,0.04166666666666666,0.006497408039363196,Suelo_CE,M0_Bloque,587208.994,517576,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
4,T3-B,D75,Sin P,1,271.87702244030226,265.35604787068394,6.520974569618318,0.1300280496746926,0.041666666666666664,2.450332420609322e-4,Suelo_CE,M0_Bloque,587207.025,517574,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
5,T1-B,D75,Completo,1,305.8781793251412,265.35604787068394,40.52213145445728,0.8080101625044402,0.041666666666666664,0.009462035111745678,Suelo_CE,M0_Bloque,587204.915,517572,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
