Nodo,X,Y,Variable,Escenario,Valor,Gi_estrella,Perm_Q025,Perm_Q975,p_Monte_Carlo_informativo,Clase_Gi
38,587197.782,517560,Suelo_CE,Residual_ajustado,51.08086276631284,2.993465717920607,-1.9296320667619669,1.7157301144907957,0.004,Hotspot
39,587196.259,517559,Suelo_CE,Residual_ajustado,58.31901237730006,2.30191945965422,-2.1267400114278114,1.8072615353557187,0.014,Hotspot
40,587194.193,517557,Suelo_CE,Residual_ajustado,11.040498466097196,1.564321827597811,-2.2363787367769117,1.8144949979126521,0.114,Sin_clasificar
41,587192.224,517555,Suelo_CE,Residual_ajustado,44.53241347976002,0.10016635392091144,-2.050176986918477,1.8984644730650755,0.966,Sin_clasificar
42,587190.146,517554,Suelo_CE,Residual_ajustado,0.2004193891301771,0.6178463897231357,-2.004166937996659,1.9867527178185664,0.614,Sin_clasificar
43,587191.692,517552,Suelo_CE,Residual_ajustado,24.104506564431524,0.7291438932119284,-2.1956444725431288,1.9223826697929782,0.566,Sin_clasificar
44,587193.77,517553,Suelo_CE,Residual_ajustado,-18.474285350171172,1.4521664499764737,-2.205158035943196,1.803181961317688,0.168,Sin_clasificar
45,587195.739,517555,Suelo_CE,Residual_ajustado,78.91050669137672,2.224700093948836,-2.043675997723094,1.8300165780598798,0.032,Hotspot
46,587197.805,517557,Suelo_CE,Residual_ajustado,82.03627865924037,3.7713694537525724,-1.98004848106129,1.7608543718494518,0.002,Hotspot
47,587199.328,517558,Suelo_CE,Residual_ajustado,65.38507211175143,2.6127308620411887,-1.8974416805969674,1.7612688008979138,0.006,Hotspot
48,587201.661,517560,Suelo_CE,Residual_ajustado,-24.232859830925655,0.3628557746751973,-1.9944642628541227,1.9416482331629163,0.604,Sin_clasificar
49,587203.586,517562,Suelo_CE,Residual_ajustado,21.44562271333448,1.123697795325608,-1.9626890451897463,1.9628980226246253,0.26,Sin_clasificar
50,587205.651,517563,Suelo_CE,Residual_ajustado,48.00493721616901,1.374302406262891,-1.9166928781589478,2.0196034739826403,0.202,Sin_clasificar
51,587207.621,517565,Suelo_CE,Residual_ajustado,-1.923743404979791,0.6836974907462874,-1.9396532673055187,1.757036672820452,0.528,Sin_clasificar
52,587209.552,517567,Suelo_CE,Residual_ajustado,-14.123101277880755,-1.3366948944487995,-1.9832742012256708,1.897574082124323,0.16,Sin_clasificar
53,587211.663,517569,Suelo_CE,Residual_ajustado,-61.916461727262934,-1.8839845074339054,-1.8673441009399123,1.8511373518340193,0.052,Coldspot
54,587213.632,517570,Suelo_CE,Residual_ajustado,-20.261221723503702,-2.093204455206931,-2.0446698533871137,1.8859568785837602,0.044,Coldspot
55,587215.742,517572,Suelo_CE,Residual_ajustado,-32.74810644455278,0.29388661704514496,-2.2863305312649542,1.83768702281391,0.752,Sin_clasificar
56,587217.533,517574,Suelo_CE,Residual_ajustado,35.89921653492395,1.2378523365121863,-2.137155875790807,1.8789214887573844,0.244,Sin_clasificar
1,587212.895,517579,Suelo_CE_corregida_OLS,Original,568.7059999973585,3.8727637740307626,-1.9408663910587092,1.9726077556748176,0.002,Hotspot
2,587211.104,517578,Suelo_CE_corregida_OLS,Original,580.3446511696878,3.8727637740307626,-1.9408663910587092,1.9726077556748176,0.002,Hotspot
3,587208.994,517576,Suelo_CE_corregida_OLS,Original,544.7926415997391,3.1006742408543033,-1.8716491754488653,1.8012559523952767,0.002,Hotspot
4,587207.025,517574,Suelo_CE_corregida_OLS,Original,519.6203939762178,2.0919808176139854,-1.8777422112148456,1.7059451100605785,0.022,Hotspot
5,587204.915,517572,Suelo_CE_corregida_OLS,Original,551.2516702261818,0.10548618986894207,-1.7242215955736362,1.8016670329914584,0.922,Sin_clasificar
6,587202.983,517570,Suelo_CE_corregida_OLS,Original,405.1757517334531,-0.7645856170956602,-1.8069652305864783,2.047473498190979,0.462,Sin_clasificar
7,587201.014,517569,Suelo_CE_corregida_OLS,Original,453.62381908049406,-1.726237003426761,-1.8713649002688235,1.9573213844381647,0.078,Sin_clasificar
8,587198.948,517567,Suelo_CE_corregida_OLS,Original,438.98429444354707,-2.482183380471313,-2.1524649292696165,2.040918099961192,0.022,Coldspot
9,587197.023,517566,Suelo_CE_corregida_OLS,Original,391.58277152713356,-2.8319148514722126,-1.92227230366284,1.9361417021502723,0.006,Coldspot
10,587194.69,517564,Suelo_CE_corregida_OLS,Original,412.7946422748846,-3.528649049882205,-1.92783359471795,1.9249690800765784,0.002,Coldspot
11,587193.167,517562,Suelo_CE_corregida_OLS,Original,389.32203475841084,-2.8185779101336146,-1.9690471823870883,1.9455993441488744,0.002,Coldspot
12,587191.101,517561,Suelo_CE_corregida_OLS,Original,415.25590348947674,-2.910408760546188,-1.9778463809705553,2.017728416546672,0.002,Coldspot
13,587189.132,517559,Suelo_CE_corregida_OLS,Original,402.07390840162464,-2.2857935193598653,-1.8308580567896078,2.0643367514695408,0.028,Coldspot
14,587187.054,517557,Suelo_CE_corregida_OLS,Original,465.479522007962,-1.365916996713661,-1.901403742667319,2.0728084087400265,0.22,Sin_clasificar
15,587188.6,517555,Suelo_CE_corregida_OLS,Original,472.8109627566596,-0.5533508835895167,-1.8521385183099124,2.003546679546479,0.672,Sin_clasificar
16,587190.678,517557,Suelo_CE_corregida_OLS,Original,432.5929303815548,-1.5233416415764196,-1.9004291530606294,1.9894111571232633,0.122,Sin_clasificar
17,587192.647,517559,Suelo_CE_corregida_OLS,Original,430.0679139176843,-1.9902746122451092,-1.926032373776517,2.0392916965926036,0.042,Coldspot
18,587194.713,517560,Suelo_CE_corregida_OLS,Original,435.8301109601372,-2.0847498110103064,-1.6995642828594897,1.8742610945556861,0.018,Coldspot
19,587196.236,517562,Suelo_CE_corregida_OLS,Original,421.3816556692683,-1.5574811548312064,-1.8256947290592855,2.011159552229128,0.118,Sin_clasificar
20,587198.569,517564,Suelo_CE_corregida_OLS,Original,385.2927003014059,-3.0715179558407746,-2.0648187210559295,1.9422391528517453,0.002,Coldspot
21,587200.494,517565,Suelo_CE_corregida_OLS,Original,453.059184170717,-1.245652762741762,-1.816233614970433,1.8523826271098645,0.202,Sin_clasificar
22,587202.56,517567,Suelo_CE_corregida_OLS,Original,479.46752727652085,-0.31562435858176807,-1.7689511058700378,2.0476415406919526,0.796,Sin_clasificar
23,587204.529,517569,Suelo_CE_corregida_OLS,Original,433.543853083527,-1.0166897361857066,-1.7494612332512602,1.94784095479119,0.282,Sin_clasificar
24,587206.461,517570,Suelo_CE_corregida_OLS,Original,515.0469287676699,0.7254901947251885,-1.8267571128438984,1.902395026007521,0.482,Sin_clasificar
25,587208.571,517572,Suelo_CE_corregida_OLS,Original,504.9670857340086,0.9385148308062168,-1.9905152502535328,1.8247682717980358,0.368,Sin_clasificar
26,587210.54,517574,Suelo_CE_corregida_OLS,Original,535.9188505043825,2.3982932742669787,-1.9321586294337616,1.995707905390788,0.024,Hotspot
27,587212.65,517576,Suelo_CE_corregida_OLS,Original,593.6333730721611,3.502986694316303,-2.0054290714057275,1.8445581873690688,0.002,Hotspot
28,587214.441,517577,Suelo_CE_corregida_OLS,Original,576.9703430108742,3.733490133887409,-1.793246649155027,2.04509714774091,0.002,Hotspot
29,587215.987,517575,Suelo_CE_corregida_OLS,Original,574.4674782413472,2.9099707101028516,-1.706873560648983,1.935426633344372,0.004,Hotspot
30,587214.196,517574,Suelo_CE_corregida_OLS,Original,534.410402524065,2.6945486349251557,-1.6415171383764946,2.0524442104933778,0.008,Hotspot
31,587212.086,517572,Suelo_CE_corregida_OLS,Original,512.9989428875452,0.9242393178424846,-1.8617199346795592,1.9554573771688661,0.36,Sin_clasificar
32,587210.117,517570,Suelo_CE_corregida_OLS,Original,446.33673447592827,-0.0029291280200389558,-1.9402803902283328,1.9287579935725057,0.998,Sin_clasificar
33,587208.007,517569,Suelo_CE_corregida_OLS,Original,492.2110308117851,-0.17814234961762318,-2.0720336774185535,1.7835488308939005,0.882,Sin_clasificar
34,587206.075,517567,Suelo_CE_corregida_OLS,Original,460.3968264651701,0.12293341197500174,-1.8294239157274392,1.8124114727647935,0.914,Sin_clasificar
35,587204.105,517565,Suelo_CE_corregida_OLS,Original,555.7819326453505,1.0519971974731035,-1.7070426055836871,1.87841512666577,0.244,Sin_clasificar
36,587202.04,517564,Suelo_CE_corregida_OLS,Original,510.09703910132,0.06198991831152854,-1.8714168377992257,1.7807711174391923,0.926,Sin_clasificar
37,587200.115,517562,Suelo_CE_corregida_OLS,Original,384.8223311659092,-2.0326319166807933,-1.7720337298583106,1.9473023629733128,0.048,Coldspot
38,587197.782,517560,Suelo_CE_corregida_OLS,Original,468.1509482929206,-0.3406700962709198,-2.0387229493527608,2.0190794009235615,0.666,Sin_clasificar
39,587196.259,517559,Suelo_CE_corregida_OLS,Original,492.339181985847,-0.37728955254902596,-1.786752866478165,1.9051882440515686,0.708,Sin_clasificar
40,587194.193,517557,Suelo_CE_corregida_OLS,Original,466.2234851721901,-0.29090059142025265,-1.8759311151578695,1.9920679759012314,0.804,Sin_clasificar
41,587192.224,517555,Suelo_CE_corregida_OLS,Original,496.936419356228,-0.3348873642882735,-2.001109233025149,1.9382249821190536,0.83,Sin_clasificar
42,587190.146,517554,Suelo_CE_corregida_OLS,Original,479.9032507019746,-0.33595401732285063,-1.8353796653414405,2.0256403640208536,0.788,Sin_clasificar
43,587191.692,517552,Suelo_CE_corregida_OLS,Original,490.85938005843815,0.22063349495624282,-1.9637508669495967,1.8733494970086235,0.79,Sin_clasificar
44,587193.77,517553,Suelo_CE_corregida_OLS,Original,497.5713833689292,0.3918170401004247,-2.04991092007177,1.9346622670349696,0.628,Sin_clasificar
45,587195.739,517555,Suelo_CE_corregida_OLS,Original,492.79567620237873,0.4020477753810821,-2.0234240242149357,2.0430274108445667,0.668,Sin_clasificar
46,587197.805,517557,Suelo_CE_corregida_OLS,Original,505.73352623240646,0.2710427131752354,-2.1069134661325317,1.8513392539613363,0.804,Sin_clasificar
47,587199.328,517558,Suelo_CE_corregida_OLS,Original,484.9470554552132,-0.16616524582106978,-2.2259598010917916,2.133869786228012,0.862,Sin_clasificar
48,587201.661,517560,Suelo_CE_corregida_OLS,Original,441.7541127777539,-1.0008968818235866,-1.995704941776109,1.9743124753551677,0.372,Sin_clasificar
49,587203.586,517562,Suelo_CE_corregida_OLS,Original,515.8001663119599,1.203524220496751,-1.8300096588029966,1.7611434329128306,0.194,Sin_clasificar
50,587205.651,517563,Suelo_CE_corregida_OLS,Original,529.3950942544487,1.571745064142714,-1.744803172571614,1.731650987550061,0.1,Sin_clasificar
51,587207.621,517565,Suelo_CE_corregida_OLS,Original,484.74181956234855,0.8182582667318472,-1.7893754187975532,1.8549681121940345,0.378,Sin_clasificar
52,587209.552,517567,Suelo_CE_corregida_OLS,Original,477.53504490443294,-0.47994715342346467,-1.881638084128862,1.8685284366677184,0.668,Sin_clasificar
53,587211.663,517569,Suelo_CE_corregida_OLS,Original,455.4679269605941,-0.25205974268052866,-1.8181686029183128,1.9623712600644687,0.856,Sin_clasificar
54,587213.632,517570,Suelo_CE_corregida_OLS,Original,490.55847743955104,0.03790539692728204,-1.818149089094812,2.035704702430177,0.96,Sin_clasificar
55,587215.742,517572,Suelo_CE_corregida_OLS,Original,511.386839593164,2.16979049530021,-1.844225651089718,2.0774101816711075,0.04,Hotspot
56,587217.533,517574,Suelo_CE_corregida_OLS,Original,554.8112852772005,2.9099707101028516,-1.706873560648983,1.935426633344372,0.004,Hotspot
1,587212.895,517579,Suelo_CE_corregida_OLS,Residual_ajustado,33.60789931726244,1.9406030484650212,-2.012321667887583,1.8254874595726576,0.054,Hotspot
2,587211.104,517578,Suelo_CE_corregida_OLS,Residual_ajustado,27.37904581165253,1.9406030484650212,-2.012321667887583,1.8254874595726576,0.054,Hotspot
3,587208.994,517576,Suelo_CE_corregida_OLS,Residual_ajustado,23.66022282123821,1.146323611840742,-2.0294626133440286,1.9887610226119823,0.308,Sin_clasificar
4,587207.025,517574,Suelo_CE_corregida_OLS,Residual_ajustado,17.664785010247307,1.1294380360219642,-1.9826939129796208,1.911374358342944,0.262,Sin_clasificar
5,587204.915,517572,Suelo_CE_corregida_OLS,Residual_ajustado,14.254850774287963,-1.033886682150082,-2.101493160353529,1.8140479429534884,0.29,Sin_clasificar
6,587202.983,517570,Suelo_CE_corregida_OLS,Residual_ajustado,-72.57097178425634,-1.332911417399705,-1.8940427923820509,2.008724038152217,0.138,Sin_clasificar
7,587201.014,517569,Suelo_CE_corregida_OLS,Residual_ajustado,-10.392297841714322,-1.9759284638472885,-1.897759094247385,2.0499039765356346,0.036,Coldspot
8,587198.948,517567,Suelo_CE_corregida_OLS,Residual_ajustado,-38.99750438025883,-2.4190901701325545,-1.9823786469233449,1.9159540285917513,0.018,Coldspot
9,587197.023,517566,Suelo_CE_corregida_OLS,Residual_ajustado,-67.69925435281131,-2.680540410822991,-1.809990841996854,1.8369749542980087,0.006,Coldspot
10,587194.69,517564,Suelo_CE_corregida_OLS,Residual_ajustado,-32.04466483479342,-2.5339793810328533,-1.8771148246688938,2.0018690667795487,0.008,Coldspot
11,587193.167,517562,Suelo_CE_corregida_OLS,Residual_ajustado,-35.07911346749124,-1.8669988828879427,-2.0557469752122852,1.7900714482566227,0.058,Sin_clasificar
12,587191.101,517561,Suelo_CE_corregida_OLS,Residual_ajustado,-39.95438595604921,-2.110237573478637,-2.0219566929277493,1.6531455403950277,0.032,Coldspot
13,587189.132,517559,Suelo_CE_corregida_OLS,Residual_ajustado,-52.188816860347,-1.8130716251480503,-1.874653919564915,1.8332243700097575,0.068,Sin_clasificar
14,587187.054,517557,Suelo_CE_corregida_OLS,Residual_ajustado,18.20763247329875,-0.5634910550049622,-1.9487618378099238,1.79140182117075,0.61,Sin_clasificar
15,587188.6,517555,Suelo_CE_corregida_OLS,Residual_ajustado,13.53232109616806,0.5669290578441334,-1.8705769854124419,1.7582605187445641,0.588,Sin_clasificar
16,587190.678,517557,Suelo_CE_corregida_OLS,Residual_ajustado,-26.40388592268034,-0.8868350175437102,-1.9045719644009313,1.971320481675262,0.43,Sin_clasificar
17,587192.647,517559,Suelo_CE_corregida_OLS,Residual_ajustado,-49.81260367791718,-1.2512890742234226,-1.854368319709876,1.7195960241732613,0.232,Sin_clasificar
18,587194.713,517560,Suelo_CE_corregida_OLS,Residual_ajustado,2.27264679318221,-0.2339830542358694,-1.9894987713560253,1.7663789679503086,0.79,Sin_clasificar
19,587196.236,517562,Suelo_CE_corregida_OLS,Residual_ajustado,8.98725956919451,0.9779457700040354,-1.876315300661185,1.9052077315668856,0.364,Sin_clasificar
20,587198.569,517564,Suelo_CE_corregida_OLS,Residual_ajustado,-84.0192699468651,-3.207733348033149,-1.9760868721308373,1.8446195126996803,0.002,Coldspot
21,587200.494,517565,Suelo_CE_corregida_OLS,Residual_ajustado,0.7679940180805733,-1.2225303081958228,-2.033774767276306,1.894654392125069,0.234,Sin_clasificar
22,587202.56,517567,Suelo_CE_corregida_OLS,Residual_ajustado,6.013269057003225,-0.1847241116564727,-2.006487014366915,1.7777066327643771,0.806,Sin_clasificar
23,587204.529,517569,Suelo_CE_corregida_OLS,Residual_ajustado,-47.69177164241107,-1.4567526770895503,-1.8588777045931455,1.8750739392776181,0.116,Sin_clasificar
24,587206.461,517570,Suelo_CE_corregida_OLS,Residual_ajustado,2.7203374658515913,0.10194296852320363,-1.9213430958735418,1.8550787102932462,0.91,Sin_clasificar
25,587208.571,517572,Suelo_CE_corregida_OLS,Residual_ajustado,28.465552050334022,0.1144300052862232,-2.029517690573889,1.884910321166,0.92,Sin_clasificar
26,587210.54,517574,Suelo_CE_corregida_OLS,Residual_ajustado,9.490578399819114,0.733966915637276,-1.926765434690946,1.8736122975445413,0.498,Sin_clasificar
27,587212.65,517576,Suelo_CE_corregida_OLS,Residual_ajustado,16.73975956770465,1.5811878850349952,-2.0462541730606447,1.867283153884653,0.126,Sin_clasificar
28,587214.441,517577,Suelo_CE_corregida_OLS,Residual_ajustado,59.326825440602036,1.8103981456114533,-1.9366087094699442,2.058161604093068,0.078,Sin_clasificar
29,587215.987,517575,Suelo_CE_corregida_OLS,Residual_ajustado,22.24409288696621,1.2378523365121774,-2.1966820855781926,2.0945264590708326,0.268,Sin_clasificar
30,587214.196,517574,Suelo_CE_corregida_OLS,Residual_ajustado,18.01207478782779,0.10817600048761522,-2.0736844644880668,1.9558268750168413,0.92,Sin_clasificar
31,587212.086,517572,Suelo_CE_corregida_OLS,Residual_ajustado,-17.57161718826476,-0.6977187204844304,-2.075334541904884,1.8453880845563688,0.488,Sin_clasificar
32,587210.117,517570,Suelo_CE_corregida_OLS,Residual_ajustado,-48.86457215160735,-1.0248929406179317,-1.9368013038407774,1.8627114354216947,0.292,Sin_clasificar
33,587208.007,517569,Suelo_CE_corregida_OLS,Residual_ajustado,10.693580729590668,-0.696761130465248,-1.791896040863446,1.8400689074828613,0.502,Sin_clasificar
34,587206.075,517567,Suelo_CE_corregida_OLS,Residual_ajustado,-9.113871491196075,-0.14365633246691586,-1.9001466931668765,1.939751829541958,0.854,Sin_clasificar
35,587204.105,517565,Suelo_CE_corregida_OLS,Residual_ajustado,36.00462099718641,1.1175681427377424,-2.015870450357835,1.9053980595068236,0.284,Sin_clasificar
36,587202.04,517564,Suelo_CE_corregida_OLS,Residual_ajustado,14.989955603231367,-0.04819638685198659,-2.0147811056551657,1.8122132609615416,0.966,Sin_clasificar
37,587200.115,517562,Suelo_CE_corregida_OLS,Residual_ajustado,-75.70488454807055,-2.0105925868731935,-1.8616416381085352,1.8777252172327712,0.036,Coldspot
38,587197.782,517560,Suelo_CE_corregida_OLS,Residual_ajustado,47.52052663150346,2.993465717920601,-2.018841199131049,2.1694537950048596,0.002,Hotspot
39,587196.259,517559,Suelo_CE_corregida_OLS,Residual_ajustado,54.25417721460376,2.3019194596541817,-2.1169370085277386,1.8779404481593591,0.034,Hotspot
40,587194.193,517557,Suelo_CE_corregida_OLS,Residual_ajustado,10.270975723009565,1.5643218275978044,-1.856353572696461,1.7870210658537298,0.11,Sin_clasificar
41,587192.224,517555,Suelo_CE_corregida_OLS,Residual_ajustado,41.4285042602214,0.10016635392090378,-1.9267695315906044,1.833846976329529,0.926,Sin_clasificar
42,587190.146,517554,Suelo_CE_corregida_OLS,Residual_ajustado,0.18645015770715512,0.6178463897231063,-1.718818347055667,1.980424610577654,0.522,Sin_clasificar
43,587191.692,517552,Suelo_CE_corregida_OLS,Residual_ajustado,22.42442245689373,0.7291438932119444,-1.8912281339769121,1.776129846857241,0.496,Sin_clasificar
44,587193.77,517553,Suelo_CE_corregida_OLS,Residual_ajustado,-17.186627661261703,1.452166449976537,-2.022121025284006,1.8389625226327282,0.146,Sin_clasificar
45,587195.739,517555,Suelo_CE_corregida_OLS,Residual_ajustado,73.41044437499649,2.224700093948886,-1.9699277953874932,1.7643042761877936,0.036,Hotspot
46,587197.805,517557,Suelo_CE_corregida_OLS,Residual_ajustado,76.31835003669813,3.771369453752586,-1.990528298762495,1.854957983861897,0.002,Hotspot
47,587199.328,517558,Suelo_CE_corregida_OLS,Residual_ajustado,60.82773258556752,2.612730862041177,-2.1667604605158193,1.9196520783580129,0.008,Hotspot
48,587201.661,517560,Suelo_CE_corregida_OLS,Residual_ajustado,-22.54382950071084,0.36285577467523805,-2.013817345678083,2.0031363785828473,0.782,Sin_clasificar
49,587203.586,517562,Suelo_CE_corregida_OLS,Residual_ajustado,19.95086281021665,1.1236977953256329,-1.8389535595744562,1.764186120880691,0.258,Sin_clasificar
50,587205.651,517563,Suelo_CE_corregida_OLS,Residual_ajustado,44.658993092208064,1.3743024062629123,-1.982818193357928,1.7649640298923197,0.168,Sin_clasificar
51,587207.621,517565,Suelo_CE_corregida_OLS,Residual_ajustado,-1.7896584896521368,0.68369749074629,-1.9724505144905784,1.8439686185499349,0.516,Sin_clasificar
52,587209.552,517567,Suelo_CE_corregida_OLS,Residual_ajustado,-13.138721118814406,-1.3366948944488306,-1.8484425683967562,1.8602348925544596,0.212,Sin_clasificar
53,587211.663,517569,Suelo_CE_corregida_OLS,Residual_ajustado,-57.60088434487881,-1.8839845074339603,-2.1277275501297743,1.7825574535165134,0.064,Sin_clasificar
54,587213.632,517570,Suelo_CE_corregida_OLS,Residual_ajustado,-18.849014569377765,-2.0932044552069655,-2.0201921912686247,1.905986948880234,0.036,Coldspot
55,587215.742,517572,Suelo_CE_corregida_OLS,Residual_ajustado,-30.46556342536905,0.29388661704513824,-2.0692818840161853,1.8627787310949278,0.804,Sin_clasificar
56,587217.533,517574,Suelo_CE_corregida_OLS,Residual_ajustado,33.39704114244335,1.2378523365121774,-2.1966820855781926,2.0945264590708326,0.268,Sin_clasificar
1,587212.895,517579,Suelo_Hv,Original,14.840328765734377,0.10920200756404812,-2.267659369136286,2.2578773377600188,0.702,Sin_clasificar
2,587211.104,517578,Suelo_Hv,Original,14.772671519790729,0.10920200756404812,-2.267659369136286,2.2578773377600188,0.702,Sin_clasificar
3,587208.994,517576,Suelo_Hv,Original,14.759608853712594,0.028799148463697574,-2.3443651171956406,2.104327983714105,0.788,Sin_clasificar
4,587207.025,517574,Suelo_Hv,Original,14.826978230382531,-0.09438308935130335,-2.2729069244777786,2.2501049742016632,0.886,Sin_clasificar
5,587204.915,517572,Suelo_Hv,Original,14.726391360087236,0.3570238299182657,-2.3378363745889974,2.1716967824710265,0.472,Sin_clasificar
6,587202.983,517570,Suelo_Hv,Original,15.03269131416882,0.22751871115285482,-2.314069072963811,2.115614509937101,0.596,Sin_clasificar
7,587201.014,517569,Suelo_Hv,Original,14.733609465511103,-0.02411089182824682,-2.242557479743385,2.1160582986624314,0.974,Sin_clasificar
8,587198.948,517567,Suelo_Hv,Original,14.541577600093,-0.5026144569619347,-2.2404707305991503,2.273982966812633,0.396,Sin_clasificar
9,587197.023,517566,Suelo_Hv,Original,14.745240864528704,-0.5576718165825434,-2.2247825718534386,2.2736799202324844,0.376,Sin_clasificar
10,587194.69,517564,Suelo_Hv,Original,14.693171625422769,-0.5550134307301352,-2.2516779272214533,2.2564420179626126,0.364,Sin_clasificar
11,587193.167,517562,Suelo_Hv,Original,14.586305647917328,-0.3951224594578131,-2.3072053874900673,2.1126250343004576,0.45,Sin_clasificar
12,587191.101,517561,Suelo_Hv,Original,14.779971419273359,0.06355063137332433,-2.2975530208895574,2.1785326663562503,0.716,Sin_clasificar
13,587189.132,517559,Suelo_Hv,Original,15.030052093858945,0.21118778041151073,-2.327406235895192,2.129724154261959,0.562,Sin_clasificar
14,587187.054,517557,Suelo_Hv,Original,14.691481955342187,0.2842312149313122,-2.2038445384281653,2.126380537543915,0.504,Sin_clasificar
15,587188.6,517555,Suelo_Hv,Original,14.771259660054069,2.0137384364655353,-2.228219653664932,2.1878181827429657,0.09,Sin_clasificar
16,587190.678,517557,Suelo_Hv,Original,14.774624934352808,2.389807303027643,-2.322772832130659,2.277611044752413,0.04,Hotspot
17,587192.647,517559,Suelo_Hv,Original,14.776197480845244,0.28195444739094566,-2.263846897941686,2.3274685621706945,0.538,Sin_clasificar
18,587194.713,517560,Suelo_Hv,Original,14.771366557204301,-0.27830754410803715,-2.318093957968072,2.297295725024883,0.642,Sin_clasificar
19,587196.236,517562,Suelo_Hv,Original,14.728083828448181,-0.15256480940524364,-2.264835241496734,2.3140555243133676,0.738,Sin_clasificar
20,587198.569,517564,Suelo_Hv,Original,14.736776045855486,-1.1769470059370146,-2.2029131822787034,2.160232018460748,0.166,Sin_clasificar
21,587200.494,517565,Suelo_Hv,Original,14.770859378318859,-0.42377733711150967,-2.1915273615107504,2.1386335432025407,0.41,Sin_clasificar
22,587202.56,517567,Suelo_Hv,Original,14.769496169007805,0.5323361733508464,-2.2330717613270465,2.299407078025637,0.36,Sin_clasificar
23,587204.529,517569,Suelo_Hv,Original,14.80213411241923,0.32008024370105653,-2.3474388022268746,2.335997581661868,0.492,Sin_clasificar
24,587206.461,517570,Suelo_Hv,Original,14.771244702156883,0.19066208826900602,-2.4818011143481398,2.297357410625659,0.646,Sin_clasificar
25,587208.571,517572,Suelo_Hv,Original,14.774673330269287,-2.166959914628421,-2.470767288472733,2.260484904879214,0.112,Sin_clasificar
26,587210.54,517574,Suelo_Hv,Original,14.740244243031377,0.9116018821018194,-2.2614421591284186,2.257800854239037,0.214,Sin_clasificar
27,587212.65,517576,Suelo_Hv,Original,14.818866518158394,-0.028109480481430638,-2.259661478479261,2.2296640277181776,0.902,Sin_clasificar
28,587214.441,517577,Suelo_Hv,Original,14.785946992859733,-0.5653000241704781,-2.2590112516044583,2.3706151757531586,0.388,Sin_clasificar
29,587215.987,517575,Suelo_Hv,Original,14.278038013040021,-0.7906307084624209,-2.3573131763494697,2.3819151387030506,0.3,Sin_clasificar
30,587214.196,517574,Suelo_Hv,Original,14.758842554034423,0.27641990477731504,-2.261508544645624,2.366538953830683,0.502,Sin_clasificar
31,587212.086,517572,Suelo_Hv,Original,15.473366317610523,-1.3065952914443335,-2.2347797825874176,2.055240807205381,0.162,Sin_clasificar
32,587210.117,517570,Suelo_Hv,Original,13.192515236975582,-1.0494558430171308,-2.2668269730381683,2.078189738848655,0.2,Sin_clasificar
33,587208.007,517569,Suelo_Hv,Original,14.962808925389428,-1.9410035079419299,-2.328666822197673,2.126776133631155,0.134,Sin_clasificar
34,587206.075,517567,Suelo_Hv,Original,14.756739558849672,0.8277757754049471,-2.4130563601141137,2.203966233262644,0.288,Sin_clasificar
35,587204.105,517565,Suelo_Hv,Original,15.21210180877236,0.5171370230408676,-2.3138136315246793,2.3156413376726634,0.376,Sin_clasificar
36,587202.04,517564,Suelo_Hv,Original,14.767257461653461,-0.18715351506331848,-2.2506901994292017,2.3112460352468363,0.69,Sin_clasificar
37,587200.115,517562,Suelo_Hv,Original,14.238334138657187,-0.8346215356473343,-2.1935114078454583,2.2489609455407815,0.24,Sin_clasificar
38,587197.782,517560,Suelo_Hv,Original,14.76168545262504,-0.04535385678792167,-2.4180425822172076,2.311820970124797,0.956,Sin_clasificar
39,587196.259,517559,Suelo_Hv,Original,14.830855972565306,0.3277068081814982,-2.2702097185069423,2.335362869072604,0.476,Sin_clasificar
40,587194.193,517557,Suelo_Hv,Original,15.00214330744854,2.4287094349620095,-2.354289385180198,2.273030172547205,0.032,Hotspot
41,587192.224,517555,Suelo_Hv,Original,16.300318901746977,2.4369594847174163,-2.2401910690821527,2.10441614549502,0.024,Hotspot
42,587190.146,517554,Suelo_Hv,Original,14.838557267230524,2.126738983660596,-2.2388833040074907,2.23706126770673,0.064,Sin_clasificar
43,587191.692,517552,Suelo_Hv,Original,14.77447718229922,2.122403147997174,-2.221270876709947,2.0139494738642734,0.058,Hotspot
44,587193.77,517553,Suelo_Hv,Original,14.771440404066292,2.1227436653812086,-2.2387483854605428,2.026944093039666,0.06,Hotspot
45,587195.739,517555,Suelo_Hv,Original,14.771509758998496,2.3419022979865276,-2.264043195293203,2.107534296368083,0.032,Hotspot
46,587197.805,517557,Suelo_Hv,Original,14.77185603034208,0.013771879649671945,-2.380334178608722,2.2242485300658315,0.802,Sin_clasificar
47,587199.328,517558,Suelo_Hv,Original,14.771425110311512,0.013061390639307282,-2.4462008999395284,2.2733364544736228,0.894,Sin_clasificar
48,587201.661,517560,Suelo_Hv,Original,14.77098792792661,-0.7945597937575654,-2.299208507976581,2.2592639468374944,0.318,Sin_clasificar
49,587203.586,517562,Suelo_Hv,Original,14.77120636943765,0.5388651049177918,-2.3026958414722256,2.381970621247523,0.408,Sin_clasificar
50,587205.651,517563,Suelo_Hv,Original,14.771442654143952,0.5394361039433779,-2.2450358477544228,2.3176579077796906,0.42,Sin_clasificar
