Nodo,X,Y,Variable,Escenario,Valor,Z,Rezago_Z,Moran_local,Perm_Q025,Perm_Q975,p_Monte_Carlo_informativo,Clase_LISA
27,587212.65,517576,Potasio_savia,Residual_ajustado,28.124999999999176,0.08701486024285303,-0.6912847230404666,-0.06015204356338556,-1.0841484642682313,1.0342519935960182,0.714,Sin_clasificar
28,587214.441,517577,Potasio_savia,Residual_ajustado,-831.8750000000005,-2.573706199627575,-0.12278763612046706,0.31601930032086084,-0.9996697564855619,1.043975592470225,0.338,Sin_clasificar
29,587215.987,517575,Potasio_savia,Residual_ajustado,-250.00000000000077,-0.7734654243809411,-0.5472267877495162,0.4232609996192987,-1.1361564259055312,1.0660771919358791,0.26,Sin_clasificar
30,587214.196,517574,Potasio_savia,Residual_ajustado,-111.8750000000006,-0.346125777410472,0.3050354267402304,-0.10558062421819732,-1.2990869058302048,1.0280878813835863,0.654,Sin_clasificar
31,587212.086,517572,Potasio_savia,Residual_ajustado,108.1249999999994,0.33452379604475413,0.3451589456299894,0.11546388073094895,-0.9925835933675993,0.9174317240101755,0.562,Sin_clasificar
32,587210.117,517570,Potasio_savia,Residual_ajustado,199.999999999996,0.6187723395047386,1.15971472068117,0.7175993908739721,-0.9545689039810648,0.9374359941806718,0.11,Sin_clasificar
33,587208.007,517569,Potasio_savia,Residual_ajustado,553.1249999999999,1.7112922514428266,-0.3548272634347587,-0.6072131465165651,-1.0707156295888363,1.0980669086854835,0.134,Sin_clasificar
34,587206.075,517567,Potasio_savia,Residual_ajustado,-366.87499999999983,-1.1350605102790272,-0.12037055666928384,0.13662786547560787,-1.2313236891213892,0.8849120897237217,0.502,Sin_clasificar
35,587204.105,517565,Potasio_savia,Residual_ajustado,-296.87500000000006,-0.918490191452365,-0.4452260349092777,0.40893574604339983,-1.053826412682872,0.7976677433444809,0.266,Sin_clasificar
36,587202.04,517564,Potasio_savia,Residual_ajustado,225.00000000000009,0.6961188819428451,0.6995027931745119,0.48693710230053844,-1.0861316589166183,0.9577503722059046,0.222,Sin_clasificar
37,587200.115,517562,Potasio_savia,Residual_ajustado,643.1250000000001,1.9897398042199654,0.724157003576654,1.4408840145211284,-0.9423969253072764,0.8955520374449315,0.016,Alto-Alto
38,587197.782,517560,Potasio_savia,Residual_ajustado,-231.87499999999923,-0.7173891811133183,-0.37029657192237553,0.26564675450046193,-0.9202450355550109,0.9817467844128996,0.354,Sin_clasificar
39,587196.259,517559,Potasio_savia,Residual_ajustado,-425.00000000000335,-1.3148912214476063,-0.13438961748618564,0.17670772828628722,-1.1238905969570914,0.9815795551884476,0.51,Sin_clasificar
40,587194.193,517557,Potasio_savia,Residual_ajustado,-299.99999999999886,-0.928158509257123,0.014502476707140891,-0.013460597161036038,-1.1435232518219374,0.9759920519592675,0.898,Sin_clasificar
41,587192.224,517555,Potasio_savia,Residual_ajustado,427.5000000000001,1.3226258756914056,0.3113198333133287,0.41175966715614376,-0.9948557234731076,0.9385969239476318,0.206,Sin_clasificar
42,587190.146,517554,Potasio_savia,Residual_ajustado,-32.5,-0.10055050516952209,0.6419763022361793,-0.06455104149670962,-0.9932110534956755,1.0368156764969805,0.75,Sin_clasificar
43,587191.692,517552,Potasio_savia,Residual_ajustado,-232.49999999999997,-0.719322844674273,0.3635287494590411,-0.26149453418175855,-1.1533041517104523,0.9105383091654388,0.362,Sin_clasificar
44,587193.77,517553,Potasio_savia,Residual_ajustado,87.49999999999994,0.27071289853332836,0.1165032295473794,0.03153892695926478,-1.1350964038790967,1.0609505272067188,0.846,Sin_clasificar
45,587195.739,517555,Potasio_savia,Residual_ajustado,-11.874999999999407,-0.036739607658092796,-0.027071289853331404,9.945885680099043e-4,-0.8788533253793442,0.9137677307676667,0.922,Sin_clasificar
46,587197.805,517557,Potasio_savia,Residual_ajustado,-249.9999999999993,-0.7734654243809366,-0.6811329893454654,0.5268328166639463,-1.0316354965464705,1.0028877739707454,0.174,Sin_clasificar
47,587199.328,517558,Potasio_savia,Residual_ajustado,-211.87499999999963,-0.6555119471628444,-0.8537124621604626,0.559618718387991,-1.0938707544732726,0.9081034834393862,0.172,Sin_clasificar
48,587201.661,517560,Potasio_savia,Residual_ajustado,-196.87499999999991,-0.609104021699989,0.21221957581452147,-0.12926379711209074,-0.9900447284426507,1.0275604877087068,0.574,Sin_clasificar
49,587203.586,517562,Potasio_savia,Residual_ajustado,75.00000000000054,0.23203962731428326,-0.37561414671499327,-0.08715736661771956,-0.9192630195586443,1.1264078688407553,0.646,Sin_clasificar
50,587205.651,517563,Potasio_savia,Residual_ajustado,-216.87499999999991,-0.6709812556504641,-0.326305725910708,0.21894502569750302,-0.9463726155028025,1.0071826392288004,0.44,Sin_clasificar
51,587207.621,517565,Potasio_savia,Residual_ajustado,-424.99999999999983,-1.3148912214475954,-0.8875515744771271,1.167033773861966,-1.072795478802956,1.055914300864742,0.042,Bajo-Bajo
52,587209.552,517567,Potasio_savia,Residual_ajustado,-266.875,-0.8256743405266521,0.5825161477368919,-0.48096863612878404,-1.129310497056347,0.9312756210230008,0.246,Sin_clasificar
53,587211.663,517569,Potasio_savia,Residual_ajustado,425.0000000000006,1.3148912214475978,0.11553639776689867,0.1519177951813729,-0.8862503909011806,0.9397614525547928,0.518,Sin_clasificar
54,587213.632,517570,Potasio_savia,Residual_ajustado,108.12499999999937,0.334523796044754,0.9600639580128365,0.3211642396802054,-0.9753648722602913,1.0418873303828797,0.324,Sin_clasificar
55,587215.742,517572,Potasio_savia,Residual_ajustado,508.1249999999992,1.5720684750542555,-0.406552763690233,-0.6391287832435977,-1.140591225288253,0.8971822653233162,0.138,Sin_clasificar
56,587217.533,517574,Potasio_savia,Residual_ajustado,-271.8750000000007,-0.841143649014273,-0.5303072315911832,0.44606455987926497,-1.092651028070108,0.941804331864905,0.25,Sin_clasificar
1,587212.895,517579,Suelo_CE,Original,324.6402235809403,1.590625532214793,1.6870733543377068,2.683501952128811,-1.0427741092635459,1.0095533303300654,0.002,Alto-Alto
2,587211.104,517578,Suelo_CE,Original,337.15086656957567,1.8052876888107907,1.6334078151887075,2.9487710195675048,-1.0225375081841523,1.1013979098565396,0.002,Alto-Alto
3,587208.994,517576,Suelo_CE,Original,298.9352269157599,1.1495698626978077,1.3817172897973506,1.5883805551195274,-1.1572748890740572,0.972606054652954,0.016,Alto-Alto
4,587207.025,517574,Suelo_CE,Original,271.87702244030226,0.6852953620511557,0.9548007761697379,0.654320543591965,-0.9301543564328523,0.9172710767383747,0.116,Sin_clasificar
5,587204.915,517572,Suelo_CE,Original,305.8781793251412,1.2686995620022345,-0.26039110255600906,-0.33035807776208764,-1.1089930381520015,0.9452812776363352,0.318,Sin_clasificar
6,587202.983,517570,Suelo_CE,Original,148.85795091202448,-1.4255105510170976,-0.05520294545338675,0.07869238119102412,-0.977195592551271,1.0416293158764964,0.672,Sin_clasificar
7,587201.014,517569,Suelo_CE,Original,200.9358476625796,-0.5319390824992143,-0.7962579678455768,0.423560732848465,-1.0778604464499186,0.9560760453731514,0.274,Sin_clasificar
8,587198.948,517567,Suelo_CE,Original,185.1994995630996,-0.8019490590486424,-1.1356855071550527,0.9107619238381748,-1.1372537606419801,1.002923454647106,0.078,Sin_clasificar
9,587197.023,517566,Suelo_CE,Original,134.24655651633088,-1.676218163303969,-1.1053805781484372,1.8528590024558527,-1.0363375336708773,1.0660537498878073,0.002,Bajo-Bajo
10,587194.69,517564,Suelo_CE,Original,157.04766448983474,-1.284988470728078,-1.5782437979363637,2.028025084346322,-1.034814982583774,0.812024369858059,0.006,Bajo-Bajo
11,587193.167,517562,Suelo_CE,Original,131.81644067334886,-1.7179149736203125,-1.087777027734911,1.8687084439060015,-1.0406753750623086,0.9580635972898004,0.004,Bajo-Bajo
12,587191.101,517561,Suelo_CE,Original,159.69332848488125,-1.2395932069258127,-1.2567905140855271,1.5579089837892193,-1.0015094142251206,0.9948294179484555,0.014,Bajo-Bajo
13,587189.132,517559,Suelo_CE,Original,145.5237110627009,-1.4827206494360425,-0.8597748825110241,1.2748059721655427,-0.9096546751822201,0.9703785179544835,0.024,Bajo-Bajo
14,587187.054,517557,Suelo_CE,Original,213.67980437274474,-0.3132736443234833,-0.6569621141481689,0.2058089156816571,-1.2923655047101361,0.898438708356775,0.49,Sin_clasificar
15,587188.6,517555,Suelo_CE,Original,221.56053182485203,-0.1780532602112227,-0.2533584658098297,0.045111300839553774,-1.2303501636390468,0.9234024787169907,0.796,Sin_clasificar
16,587190.678,517557,Suelo_CE,Original,178.32928128728045,-0.9198307596704458,-0.5900653751855112,0.5427602823121154,-1.1129245383446429,0.893778164188631,0.22,Sin_clasificar
17,587192.647,517559,Suelo_CE,Original,175.6150853678236,-0.9664019191243545,-0.8297751351080439,0.8018962830100842,-1.0543642194734395,0.9967795401667443,0.086,Sin_clasificar
18,587194.713,517560,Suelo_CE,Original,181.8089981297853,-0.8601245141613985,-0.9072009980814487,0.7803058177215418,-1.1255646829586623,1.0988940805586318,0.128,Sin_clasificar
19,587196.236,517562,Suelo_CE,Original,166.27803468695151,-1.1266104261709424,-0.5567479436472689,0.6272380380622454,-0.9910549782316505,0.9607839534966617,0.14,Sin_clasificar
20,587198.569,517564,Suelo_CE,Original,127.48522014555596,-1.792231628650231,-1.2053568620033102,2.160278691892924,-1.0334476921178315,1.123644392887094,0.002,Bajo-Bajo
21,587200.494,517565,Suelo_CE,Original,200.32890913760988,-0.5423531541667971,-0.5349533474767421,0.29013363533609765,-1.0933731239216997,1.058473830151838,0.39,Sin_clasificar
22,587202.56,517567,Suelo_CE,Original,228.71581992531452,-0.055280227993276115,-0.15608224651749847,0.008628262173190042,-1.079155601873835,0.9586100303265448,0.928,Sin_clasificar
23,587204.529,517569,Suelo_CE,Original,179.35144908473524,-0.9022920333232911,-0.3217165890723869,0.2902823153079577,-1.0144606261248852,1.0160985577559394,0.36,Sin_clasificar
24,587206.461,517570,Suelo_CE,Original,266.9609037597214,0.6009428120651966,0.24029960235695988,0.14440631877854002,-1.0344813550015675,0.9141697978730302,0.524,Sin_clasificar
25,587208.571,517572,Suelo_CE,Original,256.1258580393511,0.41503116201941187,0.4014498314741908,0.16661419004923048,-1.1493935083494153,1.017319702351888,0.538,Sin_clasificar
26,587210.54,517574,Suelo_CE,Original,289.3965930392144,0.9859025179594976,1.0445386434118271,1.0298132786457181,-1.194313548758231,1.0276734699141818,0.058,Alto-Alto
27,587212.65,517576,Suelo_CE,Original,351.43520700006127,2.050383590367958,1.3730808328859647,2.8153424079981506,-1.0291682951072643,1.0784381785329265,0.002,Alto-Alto
28,587214.441,517577,Suelo_CE,Original,333.52374826493326,1.7430522754742708,1.5739949129026403,2.7435554145198737,-1.012040737399917,0.9275446313455376,0.002,Alto-Alto
29,587215.987,517575,Suelo_CE,Original,330.833363690577,1.6968896797285096,1.1422305909561483,1.9382393016636847,-1.1682185584094074,0.941880909528102,0.004,Alto-Alto
30,587214.196,517574,Suelo_CE,Original,287.7751290165133,0.9580808492992997,1.2109699274932235,1.1602070966086189,-0.9993377342466385,0.8868614361529132,0.028,Alto-Alto
31,587212.086,517572,Suelo_CE,Original,264.7594785419162,0.563169958562131,0.3567305463094014,0.20089992698291192,-1.1683877895175239,0.8220285173764643,0.506,Sin_clasificar
32,587210.117,517570,Suelo_CE,Original,193.102799608652,-0.666341366179087,0.165008576050092,-0.10995203999648408,-1.2541461967695309,1.006097208612155,0.684,Sin_clasificar
33,587208.007,517569,Suelo_CE,Original,242.41409310091885,0.17975971872948424,-0.14083492235580372,-0.025316446029968027,-1.1605889896646833,0.9323541059842151,0.932,Sin_clasificar
34,587206.075,517567,Suelo_CE,Original,208.2163027681082,-0.4070183893443708,0.1679303195378587,-0.06835072818038476,-1.0299345503253803,1.0189935264022556,0.656,Sin_clasificar
35,587204.105,517565,Suelo_CE,Original,310.7478583740179,1.3522552839193087,0.2282319742687565,0.30862789316426165,-1.0415208800504208,0.903568711144003,0.338,Sin_clasificar
36,587202.04,517564,Suelo_CE,Original,261.6401581224542,0.5096475257851814,-0.09404237231457324,-0.04792846236909109,-1.0897755545666377,1.080716146244407,0.78,Sin_clasificar
37,587200.115,517562,Suelo_CE,Original,126.97960998163278,-1.800907071493832,-0.6439500136515142,1.1596941332735615,-1.0442898312481432,0.9477587226790544,0.036,Bajo-Bajo
38,587197.782,517560,Suelo_CE,Original,216.55137943988112,-0.2640021162894131,-0.11738403083765481,0.030989632559722598,-1.124952219597549,0.9412156823390501,0.81,Sin_clasificar
39,587196.259,517559,Suelo_CE,Original,242.55184562597793,0.18212332658981475,-0.24862784341986296,-0.04528092992647703,-0.9111710234260313,1.0021781882172582,0.81,Sin_clasificar
40,587194.193,517557,Suelo_CE,Original,214.47950679586268,-0.2995520596745183,-0.08170535068378233,0.024475006083755812,-1.0307730249841223,0.9295367117463817,0.844,Sin_clasificar
41,587192.224,517555,Suelo_CE,Original,247.49351752792455,0.266914328029575,-0.24700026593760052,-0.06592791000586096,-1.0501695529083144,0.9477382085839068,0.734,Sin_clasificar
42,587190.146,517554,Suelo_CE,Original,229.1841886509458,-0.04724378727496445,-0.1690349222232867,0.007985849907557118,-1.0944757955255273,0.9291436958554957,0.974,Sin_clasificar
43,587191.692,517552,Suelo_CE,Original,240.96117387771207,0.15483000295894664,0.08006070585322858,0.012395799324150738,-0.9473284019398309,1.0876467104738738,0.902,Sin_clasificar
44,587193.77,517553,Suelo_CE,Original,248.17605435765364,0.27862554286952645,0.14126085137084815,0.039358881399414056,-1.2240437472911794,1.1018029079502578,0.778,Sin_clasificar
45,587195.739,517555,Suelo_CE,Original,243.04254133330625,0.19054286176983543,0.16878878191761526,0.03216149754122706,-1.0194573964819615,0.9057290602212047,0.808,Sin_clasificar
46,587197.805,517557,Suelo_CE,Original,256.94972184499886,0.4291673164458779,0.0386119329637169,0.016570979652826515,-1.1194177176087874,1.085975213190406,0.934,Sin_clasificar
47,587199.328,517558,Suelo_CE,Original,234.60588568763936,0.04578365978463053,-0.1008935677069826,-0.004619276778354077,-1.0229732063444343,1.0981695724351872,0.938,Sin_clasificar
48,587201.661,517560,Suelo_CE,Original,188.17683841530146,-0.7508627975742099,-0.3510725188788968,0.26360729367683305,-0.9394988264505517,0.9606349311270679,0.36,Sin_clasificar
49,587203.586,517562,Suelo_CE,Original,267.7705754186346,0.6148354524830274,0.4941547501894429,0.30382385942936346,-1.0664876798921095,1.0762096648574349,0.374,Sin_clasificar
50,587205.651,517563,Suelo_CE,Original,282.38406347892305,0.8655789886274915,0.6296841427533626,0.5450413634392246,-0.9868507330880442,0.9761760162803175,0.198,Sin_clasificar
51,587207.621,517565,Suelo_CE,Original,234.38527309722323,0.0419983088259329,0.4299732843093689,0.01805815078132552,-0.8746922729840219,1.0709536558674047,0.96,Sin_clasificar
52,587209.552,517567,Suelo_CE,Original,226.6385519772481,-0.09092274596495369,-0.23562746843358218,0.021423896454751734,-1.0184661928382572,1.0210856369337233,0.866,Sin_clasificar
53,587211.663,517569,Suelo_CE,Original,202.91811991894707,-0.49792653511065893,-0.011203492356003625,0.0055785161299636375,-0.9594584547684509,1.0734632174092191,0.9,Sin_clasificar
54,587213.632,517570,Suelo_CE,Original,240.6377270123093,0.14928018415789518,-0.01691536535333002,-0.002525128855043185,-0.9830258682098004,1.0211888213429139,0.994,Sin_clasificar
55,587215.742,517572,Suelo_CE,Original,263.02659313464585,0.5334364813142948,1.034650867730608,0.5519205182709974,-1.0708302067443303,1.0367309245934815,0.196,Sin_clasificar
56,587217.533,517574,Suelo_CE,Original,309.70448809759563,1.3343527577367282,1.2328648214540938,1.6450765744238691,-1.1009531593772375,0.9253750860517692,0.006,Alto-Alto
1,587212.895,517579,Suelo_CE,Residual_ajustado,36.12587264028343,0.8738034989963445,0.8261862680417549,0.7219244518376171,-1.1042300752565082,1.0086733393068155,0.118,Sin_clasificar
2,587211.104,517578,Suelo_CE,Residual_ajustado,29.430340547831165,0.711853656890573,0.8666737285681978,0.6169448630122595,-1.1493568077309475,1.0402158827132681,0.146,Sin_clasificar
3,587208.994,517576,Suelo_CE,Residual_ajustado,25.432895647892593,0.6151644675278102,0.46328109865136813,0.2849940703675678,-1.1289958982382458,1.0629542359041304,0.394,Sin_clasificar
4,587207.025,517574,Suelo_CE,Residual_ajustado,18.98826723663825,0.4592834204024358,0.49316176341717166,0.22650102151393545,-1.146692177060563,0.956890179301591,0.462,Sin_clasificar
5,587204.915,517572,Suelo_CE,Residual_ajustado,15.322853675468108,0.3706253213466453,-0.649203136993041,-0.240611121267296,-1.0511396036878953,0.9545385420878442,0.456,Sin_clasificar
6,587202.983,517570,Suelo_CE,Residual_ajustado,-78.00813907798843,-1.8868411998034706,-0.24580314297972894,0.4637914972153358,-0.9644069817493106,0.9914219601468512,0.228,Sin_clasificar
7,587201.014,517569,Suelo_CE,Residual_ajustado,-11.170910288843041,-0.27019916154165824,-0.9961032150374349,0.269146253512065,-1.1239336345064674,1.0663878481468545,0.414,Sin_clasificar
8,587198.948,517567,Suelo_CE,Residual_ajustado,-41.91927806111296,-1.0139329286223664,-1.0487261225496722,1.063337948759568,-1.028768721573702,0.9326448495813697,0.044,Bajo-Bajo
9,587197.023,517566,Suelo_CE,Residual_ajustado,-72.77142250113339,-1.7601768195773824,-1.0029052319378955,1.7652905414899618,-1.0074696170124218,0.8298946605697741,0.012,Bajo-Bajo
10,587194.69,517564,Suelo_CE,Residual_ajustado,-34.445517397384634,-0.833159490049567,-1.1557649673410828,0.962936550807051,-1.2260456361355594,1.049647921395911,0.072,Sin_clasificar
11,587193.167,517562,Suelo_CE,Residual_ajustado,-37.70731319734352,-0.9120549844614437,-0.7770018752691756,0.7086684332751406,-1.1659874653733917,0.847295612725662,0.102,Sin_clasificar
12,587191.101,517561,Suelo_CE,Residual_ajustado,-42.94785118353757,-1.038811795973131,-0.8762493783579359,0.9102581904523469,-1.0436892330030225,0.8103514824426948,0.058,Bajo-Bajo
13,587189.132,517559,Suelo_CE,Residual_ajustado,-56.09891095382487,-1.3569063139162951,-0.6367597076746003,0.8640232677911596,-1.377937994611215,1.0038276193470634,0.092,Sin_clasificar
14,587187.054,517557,Suelo_CE,Residual_ajustado,19.57178595431475,0.47339742402285,-0.42167964612051534,-0.19962205823631893,-1.1011074314079257,1.2261621198743495,0.518,Sin_clasificar
15,587188.6,517555,Suelo_CE,Residual_ajustado,14.546190579563376,0.3518395902031951,0.21722108813297317,0.07642697863219741,-0.9515642620560926,1.0894415270503475,0.714,Sin_clasificar
16,587190.678,517557,Suelo_CE,Residual_ajustado,-28.38211966320374,-0.6864995544214431,-0.3057632096904433,0.20990630721095957,-1.103136574932987,1.014956849744834,0.464,Sin_clasificar
17,587192.647,517559,Suelo_CE,Residual_ajustado,-53.544666965404936,-1.2951249043266773,-0.34979446696701205,0.45302752556465253,-1.2178065783524363,0.9377608868717195,0.254,Sin_clasificar
18,587194.713,517560,Suelo_CE,Residual_ajustado,2.4429181911009907,0.05908868927267292,-0.14072651905167965,-0.008315345556669585,-0.9199345383932037,1.1279199405849156,0.918,Sin_clasificar
19,587196.236,517562,Suelo_CE,Residual_ajustado,9.660603643117716,0.23366824518891016,0.4680164490435772,0.10936058236755768,-1.1859087107321251,0.9506381339865966,0.642,Sin_clasificar
20,587198.569,517564,Suelo_CE,Residual_ajustado,-90.3141674157372,-2.184496310514415,-1.1806161757039249,2.579051679958862,-0.9153673523275635,0.9872624073168361,0.002,Bajo-Bajo
21,587200.494,517565,Suelo_CE,Residual_ajustado,0.8255337182414157,0.019967801434765554,-0.6630866437268748,-0.013240382435983366,-1.3079726494856143,0.8849177830109047,0.928,Sin_clasificar
22,587202.56,517567,Suelo_CE,Residual_ajustado,6.46379561109554,0.15634465852250154,-0.13852415549536345,-0.021657511788040505,-1.2602330371619508,0.8530146701602446,0.906,Sin_clasificar
23,587204.529,517569,Suelo_CE,Residual_ajustado,-51.264937807597256,-1.2399833902464044,-0.47418201691796746,0.5879778249318192,-0.9465053364199094,1.0977309064320584,0.138,Sin_clasificar
24,587206.461,517570,Suelo_CE,Residual_ajustado,2.924150774857984,0.07072862167527504,0.037194297264259546,0.0026307013796815306,-0.9737983943380111,1.0264540866187424,0.97,Sin_clasificar
25,587208.571,517572,Suelo_CE,Residual_ajustado,30.598250080977017,0.7401027582129328,-0.12342739727686461,-0.09134895716365093,-1.142403532244694,0.9413473472195533,0.646,Sin_clasificar
26,587210.54,517574,Suelo_CE,Residual_ajustado,10.201632161476681,0.2467545065812983,0.33340974355506914,0.08227035676032829,-1.0870284033202573,1.063346722364053,0.674,Sin_clasificar
27,587212.65,517576,Suelo_CE,Residual_ajustado,17.993936974853476,0.43523281073116526,0.7423538089120477,0.3230967348097769,-1.176711249099561,1.0891832515356286,0.354,Sin_clasificar
28,587214.441,517577,Suelo_CE,Residual_ajustado,63.77171389938574,1.5424941370174714,0.5889236033693582,0.9084112053484378,-1.0622643213316878,1.059251566349789,0.088,Sin_clasificar
29,587215.987,517575,Suelo_CE,Residual_ajustado,23.910666330178927,0.578345168591075,0.5217563321379773,0.3017552538737994,-0.9874877532659767,1.1292705040083564,0.372,Sin_clasificar
30,587214.196,517574,Suelo_CE,Residual_ajustado,19.36157668260453,0.46831293515884836,-0.058846506205145366,-0.02755858004477501,-1.0597467531005698,0.9731548920800335,0.866,Sin_clasificar
31,587212.086,517572,Suelo_CE,Residual_ajustado,-18.888119088747317,-0.45686106225163187,-0.26137050465166783,0.11941000639640606,-0.9186618362574445,0.884367311845826,0.608,Sin_clasificar
32,587210.117,517570,Suelo_CE,Residual_ajustado,-52.52560695647043,-1.2704761377664675,-0.23408639238456802,0.2974011757004318,-1.0460580024867765,0.8739216880558223,0.394,Sin_clasificar
33,587208.007,517569,Suelo_CE,Residual_ajustado,11.49476591378184,0.27803249974386446,-0.44457841925127334,-0.12360724923660732,-0.9894710056782352,0.9948809821364492,0.68,Sin_clasificar
34,587206.075,517567,Suelo_CE,Residual_ajustado,-9.796701592170182,-0.23696014806617563,-0.01809094564409021,0.0042868331584807505,-1.1438014887140668,0.9045658469714464,0.992,Sin_clasificar
35,587204.105,517565,Suelo_CE,Residual_ajustado,38.70216166525465,0.9361181283718432,0.36756345851223665,0.3440828168403566,-0.9753073758556157,0.9124372821477429,0.306,Sin_clasificar
36,587202.04,517564,Suelo_CE,Residual_ajustado,16.113034078500657,0.3897380057067805,-0.12337887778627465,-0.04808543777476329,-1.2102749347718533,1.110989433758845,0.82,Sin_clasificar
37,587200.115,517562,Suelo_CE,Residual_ajustado,-81.3768510674702,-1.9683227560507166,-0.5902322017813161,1.1617674741200827,-0.8826648203308868,1.1148782881537,0.024,Bajo-Bajo
38,587197.782,517560,Suelo_CE,Residual_ajustado,51.08086276631284,1.2355310295587107,1.3025160689104698,1.6092990196377173,-1.0412175884532064,0.9909180564112885,0.008,Alto-Alto
39,587196.259,517559,Suelo_CE,Residual_ajustado,58.31901237730006,1.410605567392492,0.8864843341160046,1.250479737110262,-1.1193535476634469,1.1197714894746738,0.038,Alto-Alto
40,587194.193,517557,Suelo_CE,Residual_ajustado,11.040498466097196,0.26704479325385266,0.7753217231164289,0.20704562925484754,-1.0401460888211247,0.986043259579974,0.468,Sin_clasificar
41,587192.224,517555,Suelo_CE,Residual_ajustado,44.53241347976002,1.0771387892780042,-0.2153646059095206,-0.23197757086271553,-1.2149874202063125,1.0247437240025268,0.458,Sin_clasificar
42,587190.146,517554,Suelo_CE,Residual_ajustado,0.2004193891301771,0.004847693652481483,0.33137813809098454,0.0016064196965947981,-1.1614451884928545,0.858766935031607,0.996,Sin_clasificar
43,587191.692,517552,Suelo_CE,Residual_ajustado,24.104506564431524,0.5830337273041819,0.2467436792526768,0.1438598870034357,-1.0619303969387859,1.1125078237493276,0.586,Sin_clasificar
44,587193.77,517553,Suelo_CE,Residual_ajustado,-18.474285350171172,-0.44685135612297355,0.8934219125891409,-0.39922679323043836,-1.0352249179516408,1.184430928750235,0.282,Sin_clasificar
45,587195.739,517555,Suelo_CE,Residual_ajustado,78.91050669137672,1.9086674401218964,0.7204012626969163,1.375006433932305,-1.048231473105648,0.8987511253044268,0.012,Alto-Alto
46,587197.805,517557,Suelo_CE,Residual_ajustado,82.03627865924037,1.984272824378782,1.5340804189386985,3.0440340857116763,-0.9606175221544417,0.8284065721776079,0.002,Alto-Alto
47,587199.328,517558,Suelo_CE,Residual_ajustado,65.38507211175143,1.5815176386816947,1.0110677793943972,1.5990215270149717,-1.0320852697840934,0.8130227222240687,0.008,Alto-Alto
48,587201.661,517560,Suelo_CE,Residual_ajustado,-24.232859830925655,-0.5861383037523955,0.34186180682217454,-0.2003782995684785,-1.0017930124928862,0.9123284345472285,0.482,Sin_clasificar
49,587203.586,517562,Suelo_CE,Residual_ajustado,21.44562271333448,0.5187213150990093,0.4752122870530171,0.24650274249134896,-1.1125726418643185,1.1738385533695086,0.428,Sin_clasificar
50,587205.651,517563,Suelo_CE,Residual_ajustado,48.00493721616901,1.1611313178858402,0.4495116071829922,0.5219420048533698,-1.0961581186757035,1.062961010731064,0.216,Sin_clasificar
51,587207.621,517565,Suelo_CE,Residual_ajustado,-1.923743404979791,-0.04653102044566409,0.37967082133594565,-0.017666470750204964,-1.0789410045442849,1.0570122539621563,0.972,Sin_clasificar
52,587209.552,517567,Suelo_CE,Residual_ajustado,-14.123101277880755,-0.34160601284772524,-0.6341486059279262,0.21662897682398222,-1.1705232228981477,1.0051306468542103,0.424,Sin_clasificar
53,587211.663,517569,Suelo_CE,Residual_ajustado,-61.916461727262934,-1.4976197652434375,-0.6397541338615438,0.9581084357672439,-1.2237997839073698,1.0377977657782296,0.078,Sin_clasificar
54,587213.632,517570,Suelo_CE,Residual_ajustado,-20.261221723503702,-0.4900733225803505,-1.0042649767881817,0.4921634739256628,-0.8985301751900834,1.0579117760843801,0.204,Sin_clasificar
55,587215.742,517572,Suelo_CE,Residual_ajustado,-32.74810644455278,-0.79210294189119,0.3562264948590881,-0.28216805455747057,-0.9719888688190788,1.0660513352036836,0.358,Sin_clasificar
56,587217.533,517574,Suelo_CE,Residual_ajustado,35.89921653492395,0.8683211982667794,0.4492623247190512,0.39010400013616553,-1.1413729124216054,1.1437252236060877,0.298,Sin_clasificar
1,587212.895,517579,Suelo_CE_corregida_OLS,Original,568.7059999973585,1.5906255322148568,1.6870733543377234,2.683501952128945,-1.2371844702068948,1.0513924020909473,0.002,Alto-Alto
2,587211.104,517578,Suelo_CE_corregida_OLS,Original,580.3446511696878,1.805287688810874,1.6334078151887192,2.948771019567662,-1.0977063880679794,1.064187410125076,0.002,Alto-Alto
3,587208.994,517576,Suelo_CE_corregida_OLS,Original,544.7926415997391,1.1495698626978634,1.3817172897973489,1.5883805551196024,-1.1736059495875462,0.9212840337242327,0.012,Alto-Alto
4,587207.025,517574,Suelo_CE_corregida_OLS,Original,519.6203939762178,0.6852953620511868,0.9548007761697219,0.6543205435919838,-1.1758139279328044,0.7543432361026479,0.15,Sin_clasificar
5,587204.915,517572,Suelo_CE_corregida_OLS,Original,551.2516702261818,1.2686995620021944,-0.26039110255599646,-0.33035807776206116,-1.0816627441174154,0.8487163411603906,0.3,Sin_clasificar
6,587202.983,517570,Suelo_CE_corregida_OLS,Original,405.1757517334531,-1.4255105510170654,-0.05520294545339971,0.07869238119104083,-1.1057830363592562,1.1868392106530532,0.692,Sin_clasificar
7,587201.014,517569,Suelo_CE_corregida_OLS,Original,453.62381908049406,-0.5319390824992527,-0.7962579678455705,0.4235607328484922,-1.0740790525951611,0.9292803619462797,0.228,Sin_clasificar
8,587198.948,517567,Suelo_CE_corregida_OLS,Original,438.98429444354707,-0.8019490590486763,-1.1356855071550687,0.9107619238382261,-0.9741075251174547,1.20523701394349,0.102,Sin_clasificar
