DX_m,DY_m,N_celdas,Correlacion,RMSE
0.75,-3,140561,0.7902561163133403,0.19708753641992927
0.75,-2.75,140944,0.7996198162077409,0.19288490232637
0.75,-2.5,141327,0.8087723096639929,0.1886851340178599
0.75,-2.25,141710,0.817360821970727,0.18465773754184958
0.75,-2,142093,0.8237819516882656,0.18160764965107698
0.75,-1.75,142476,0.827053424267612,0.18007697396640598
0.75,-1.5,142859,0.8272739339791525,0.18006014290247765
0.75,-1.25,143242,0.8254516628720662,0.18106277073614335
0.75,-1,143625,0.8226670690466782,0.1825380361728427
0.75,-0.75,144008,0.8190567115072691,0.18441032983555147
0.75,-0.5,144391,0.8142709336210001,0.18683914259074255
0.75,-0.25,144774,0.8085666811993999,0.1896815538122083
0.75,0,145157,0.8025109083195361,0.19265858986359957
0.75,0.25,144774,0.7970397887051252,0.19509923138094187
0.75,0.5,144391,0.791972032274764,0.19732241011644908
0.75,0.75,144008,0.7867751084106177,0.19957849982060757
0.75,1,143625,0.7814756327239726,0.20185274964446331
0.75,1.25,143242,0.7767681936057872,0.2038382172781732
0.75,1.5,142859,0.7723477579498002,0.20567422422916068
0.75,1.75,142476,0.768082054951336,0.2074214249680155
0.75,2,142093,0.7639482192829835,0.20909296287567747
0.75,2.25,141710,0.7600903621552709,0.2106296882207602
0.75,2.5,141327,0.7564680336626113,0.21205241300013447
0.75,2.75,140944,0.7528586507023601,0.21345987412179604
0.75,3,140561,0.7490448986854489,0.21494334219015454
0.75,3.25,140178,0.7449615543955567,0.2165277380607913
0.75,3.5,140178,0.7411299912887281,0.21807454865355086
0.75,3.75,139795,0.7364820573822631,0.21986208228051457
0.75,4,139412,0.7318636489696241,0.22161458043385815
0.75,4.25,139029,0.7276114311945056,0.22320179137322418
0.75,4.5,138646,0.7240060442577569,0.22452106823299497
0.75,4.75,138263,0.7210677311863105,0.22557275753098271
0.75,5,137880,0.7183423782543505,0.22654154045755268
1,-5,137520,0.7080233226552743,0.23061914055557123
1,-4.75,137902,0.7172412650779523,0.2271070371366123
1,-4.5,138284,0.7265947953821905,0.22348825715358847
1,-4.25,138666,0.7363819510814341,0.21963919005051913
1,-4,139048,0.7466824319748727,0.21551002910898126
1,-3.75,139430,0.7574645145295563,0.21109605767886766
1,-3.5,139812,0.7683814327101051,0.20652923308548893
1,-3.25,139812,0.7786123380481941,0.20209078179205464
1,-3,140194,0.7888814286383267,0.19760147260824634
1,-2.75,140576,0.7986324984044604,0.19323928534335047
1,-2.5,140958,0.8079436136979903,0.18898010977776739
1,-2.25,141340,0.8169175959090573,0.18478004385451624
1,-2,141722,0.8246804927859716,0.18107620254021123
1,-1.75,142104,0.8296099508177066,0.1787152262397694
1,-1.5,142486,0.8305409386647454,0.1783411714981718
1,-1.25,142868,0.8280621322772616,0.17967884400995698
1,-1,143250,0.8242281045494774,0.1816817336148779
1,-0.75,143632,0.8201583052741653,0.18378457275111101
1,-0.5,144014,0.8157044331472856,0.18605751324627004
1,-0.25,144396,0.8103966034277434,0.18871811915756048
1,0,144778,0.8043560507920894,0.19169802682136447
1,0.25,144396,0.7985396480399797,0.19430861412069125
1,0.5,144014,0.7929334215384426,0.1967846934439335
1,0.75,143632,0.7874588461386429,0.1991693091424791
1,1,143250,0.781603033029033,0.20169266664982166
1,1.25,142868,0.7759137589121329,0.20410805032103405
1,1.5,142486,0.7704251725268507,0.20640176732583806
1,1.75,142104,0.7652492849800429,0.20852928194314937
1,2,141722,0.7605414461614272,0.21043108017314366
1,2.25,141340,0.7564895544724143,0.21203485546504744
1,2.5,140958,0.7529635379171955,0.21340307433392033
1,2.75,140576,0.7496179355093916,0.21468742223789855
1,3,140194,0.7459683128921447,0.2160899185471001
1,3.25,139812,0.7416955164538869,0.21773801865096332
1,3.5,139812,0.7374661703023259,0.21943464458980044
1,3.75,139430,0.7325104090375246,0.2213285901087008
1,4,139048,0.727584852257217,0.22318524461297176
1,4.25,138666,0.722932771462251,0.22491242694405075
1,4.5,138284,0.7190181125515623,0.22633634616433215
1,4.75,137902,0.7159459365102753,0.22742562168612251
1,5,137520,0.7133377060370523,0.22833535577017053
1.25,-5,137160,0.7057509168537353,0.23134271556844863
1.25,-4.75,137541,0.7156148963645008,0.2275988512002113
1.25,-4.5,137922,0.7251312373084386,0.22393185290545498
1.25,-4.25,138303,0.7346865290644696,0.22019239328939336
1.25,-4,138684,0.7446272137464871,0.21623026925029123
1.25,-3.75,139065,0.7548478718428896,0.21207564799757087
1.25,-3.5,139446,0.7655870530533074,0.2076158186751854
1.25,-3.25,139446,0.7762959233070311,0.2029981711235189
1.25,-3,139827,0.7871221006723399,0.19828848385857265
1.25,-2.75,140208,0.7972161438049665,0.1937925266174251
1.25,-2.5,140589,0.8066251738989564,0.18950760207409592
1.25,-2.25,140970,0.8153402670373483,0.1854516230729151
1.25,-2,141351,0.8229689431615875,0.18183425509235615
1.25,-1.75,141732,0.82857416005191,0.17915144186008966
1.25,-1.5,142113,0.830820539721415,0.17812068791564797
1.25,-1.25,142494,0.8293813578785665,0.1789391511661942
1.25,-1,142875,0.8253676642020596,0.18103636218846075
1.25,-0.75,143256,0.8207080728155157,0.18343243696887512
1.25,-0.5,143637,0.8162580376895734,0.18570487089316984
1.25,-0.25,144018,0.8114694351403091,0.1881187728471055
1.25,0,144399,0.8058264653372927,0.19091622216789603
1.25,0.25,144018,0.8000098473946109,0.19353467737097352
1.25,0.5,143637,0.7939288264270694,0.1962352344285918
1.25,0.75,143256,0.7878362025508404,0.19890234342893157
1.25,1,142875,0.7815226693110607,0.20162883773310847
1.25,1.25,142494,0.7749604158738872,0.20442357508250253
1.25,1.5,142113,0.7685308237980136,0.20711595003529434
1.25,1.75,141732,0.7627249622910942,0.2095001117118562
1.25,2,141351,0.7577019091624387,0.21152124455050414
1.25,2.25,140970,0.7533273798859046,0.21324687773961928
1.25,2.5,140589,0.7495104776655575,0.21472323424536063
1.25,2.75,140208,0.7459321597306304,0.2160906606475602
1.25,3,139827,0.7420830332535495,0.21756036846433394
1.25,3.25,139446,0.7376943795252181,0.21923861375152265
1.25,3.5,139446,0.7333726319638564,0.22095789408494554
1.25,3.75,139065,0.7283417572603809,0.22286246338204566
1.25,4,138684,0.7234661533502685,0.22468030429966407
1.25,4.25,138303,0.7188829223012055,0.22636277818130593
1.25,4.5,137922,0.7147953602319801,0.22783855238094963
1.25,4.75,137541,0.7112866504969668,0.229083045143559
1.25,5,137160,0.7082394275481406,0.230148689130413
1.5,-5,136800,0.7030981231860787,0.23221265248897216
1.5,-4.75,137180,0.7135417057804778,0.2282671641275874
1.5,-4.5,137560,0.7234232708772641,0.2244753395778452
1.5,-4.25,137940,0.7328224292975404,0.2208158403641083
1.5,-4,138320,0.742448584060244,0.2170019398989026
1.5,-3.75,138700,0.7524600832204599,0.21295805236249876
1.5,-3.5,139080,0.7629113510782796,0.20864856168480167
1.5,-3.25,139080,0.7735393228240491,0.20409584595813016
1.5,-3,139460,0.7846584783207775,0.19929073982890733
1.5,-2.75,139840,0.7949345008851301,0.1947434627248582
1.5,-2.5,140220,0.8041189688104962,0.19059293670080615
1.5,-2.25,140600,0.8121691518900108,0.18688550429834835
1.5,-2,140980,0.8188317752949452,0.18377310854098872
1.5,-1.75,141360,0.8242787751559721,0.18120349549096468
1.5,-1.5,141740,0.8280918992885643,0.1794103849004199
1.5,-1.25,142120,0.8287795743393815,0.17916555694313216
1.5,-1,142500,0.8259372749263884,0.1806788161942732
1.5,-0.75,142880,0.8211505771402042,0.18313889192558874
1.5,-0.5,143260,0.8163370247515673,0.1855880399766344
1.5,-0.25,143640,0.8117921268313858,0.1878841773747158
1.5,0,144020,0.806712501204771,0.1904157027255169
1.5,0.25,143640,0.8010737019723654,0.19295501576229016
1.5,0.5,143260,0.7945527699663419,0.19586186071843095
1.5,0.75,142880,0.7877188339889423,0.1988645960125648
1.5,1,142500,0.7808125500661917,0.20185029297271562
1.5,1.25,142120,0.7738837570020451,0.20479725769509508
1.5,1.5,141740,0.7670235330404821,0.20766502626853212
1.5,1.75,141360,0.760759900214887,0.21023230503233878
1.5,2,140980,0.7553317770922918,0.21241161294802716
1.5,2.25,140600,0.7504599567594541,0.21433186781144425
1.5,2.5,140220,0.745990241815497,0.21606468752735203
1.5,2.75,139840,0.741786438020385,0.21767387052007375
1.5,3,139460,0.737517315790696,0.21929734308333848
1.5,3.25,139080,0.7330307295995824,0.22099568116007398
1.5,3.5,139080,0.7289206125602804,0.22261434250208453
1.5,3.75,138700,0.724211854478273,0.22437159600424697
1.5,4,138320,0.7196674777505078,0.2260416047771588
1.5,4.25,137940,0.7153682758669105,0.22759780965730683
1.5,4.5,137560,0.7111452084024948,0.22911192386534596
1.5,4.75,137180,0.7071121843614268,0.23054421114987386
1.5,5,136800,0.7035618969309629,0.23178851324555505
1.75,-5,136440,0.700201283600471,0.23317356173517217
1.75,-4.75,136819,0.7109245420440552,0.22914564595424383
1.75,-4.5,137198,0.7209616494317282,0.22531598320624904
1.75,-4.25,137577,0.7306314402439088,0.22157041571173614
1.75,-4,137956,0.7402777136517559,0.21776963338156477
1.75,-3.75,138335,0.7502453838190452,0.21376670514926568
1.75,-3.5,138714,0.7604492459339295,0.2095870943955229
1.75,-3.25,138714,0.770517076657866,0.20530343128545986
1.75,-3,139093,0.7812503934104166,0.20070721938039895
1.75,-2.75,139472,0.79132420161998,0.19629324246767094
1.75,-2.5,139851,0.7998852941565481,0.19247266552939254
1.75,-2.25,140230,0.8069838109972265,0.18925796999010513
1.75,-2,140609,0.8130281054890217,0.18648831636637644
1.75,-1.75,140988,0.8183214627821829,0.18403825134720925
1.75,-1.5,141367,0.8228870503010906,0.1819106123746279
1.75,-1.25,141746,0.825654573177919,0.180647631165351
1.75,-1,142125,0.8251711504400812,0.1809873770260149
1.75,-0.75,142504,0.8215649540433432,0.18286424560314157
1.75,-0.5,142883,0.8165249961737181,0.1854236756901945
1.75,-0.25,143262,0.811591470356876,0.18790496182627234
1.75,0,143641,0.806683539851613,0.19035258703911856
1.75,0.25,143262,0.8013013233715918,0.1927696533839239
1.75,0.5,142883,0.7945690239229435,0.19577188236696574
1.75,0.75,142504,0.7872874712859739,0.19897289135188442
1.75,1,142125,0.7799356607818445,0.2021492344649293
1.75,1.25,141746,0.7729159120175236,0.20512638913632122
1.75,1.5,141367,0.7660861117402259,0.20797141916294573
1.75,1.75,140988,0.7594290382881459,0.21069642499789024
1.75,2,140609,0.7532374656864028,0.21318502460520458
1.75,2.25,140230,0.7475160549010763,0.21544409715261242
1.75,2.5,139851,0.7422439263496811,0.2174904884310282
1.75,2.75,139472,0.7373488502063419,0.21936322031934533
1.75,3,139093,0.7327211912954761,0.2211120655711748
1.75,3.25,138714,0.7282992693341834,0.2227648437715014
1.75,3.5,138714,0.7245867695927496,0.2242112884153505
1.75,3.75,138335,0.7204416317444267,0.22572971369675288
1.75,4,137956,0.7162789074595812,0.22723577016088659
1.75,4.25,137577,0.7120664541904648,0.22874472592053707
1.75,4.5,137198,0.707738599421119,0.2302856162484833
1.75,4.75,136819,0.703371300117972,0.2318316977257293
1.75,5,136440,0.6993445372073033,0.2332429803790735
2,-5,136080,0.69651689719318,0.2344345499131277
2,-4.75,136458,0.7075546702638593,0.23031696195981982
2,-4.5,136836,0.7178900817515258,0.2263990913378299
2,-4.25,137214,0.7280874475691744,0.2224703969254653
2,-4,137592,0.7381513230600114,0.2185242489094651
2,-3.75,137970,0.7480613400651344,0.21456704737227997
2,-3.5,138348,0.7578648442912762,0.2105797749532987
2,-3.25,138348,0.7671637327793405,0.20665190938790226
2,-3,138726,0.7767527458528021,0.20259619041389498
2,-2.75,139104,0.7857714698218228,0.1987045361924995
2,-2.5,139482,0.7936112062590647,0.195267901703952
2,-2.25,139860,0.8002006384750892,0.1923432943836024
2,-2,140238,0.8060525990618779,0.18971662464530994
2,-1.75,140616,0.8113604210378929,0.1873093779786817
2,-1.5,140994,0.8160747914345745,0.18515482022240087
2,-1.25,141372,0.820031944667817,0.183342244721839
2,-1,141750,0.8220863969417221,0.1824423388798734
2,-0.75,142128,0.820876757704685,0.18313828521771125
2,-0.5,142506,0.8166102196763724,0.18531869420170033
2,-0.25,142884,0.8110913729795461,0.18807803278884808
2,0,143262,0.8055657363559569,0.19081206776419193
2,0.25,142884,0.8002653101390035,0.1931812862320758
2,0.5,142506,0.7939408916714953,0.19598619545457382
2,0.75,142128,0.7868589166833502,0.19908923429818304
2,1,141750,0.7794762643911208,0.20227244875269668
2,1.25,141372,0.7723343710914529,0.20529607761417593
2,1.5,140994,0.7654474849703994,0.20815840727291735
2,1.75,140616,0.758499784258268,0.21099872247263743
2,2,140238,0.7514778046245243,0.21382424117169138
2,2.25,139860,0.7447769744688034,0.21647334229906248
2,2.5,139482,0.7386444454599688,0.2188533563988996
2,2.75,139104,0.733099256700743,0.22096945110518537
2,3,138726,0.7282910047095542,0.22277159498550814
2,3.25,138348,0.7240676651480696,0.22432828665354038
2,3.5,138348,0.7207071835970561,0.22562465980546179
2,3.75,137970,0.7169345988710225,0.22698356043366733
2,4,137592,0.7129237688927286,0.22841738369829964
2,4.25,137214,0.70870504067853,0.22991550692464785
2,4.5,136836,0.7044010037071398,0.23143394710640694
2,4.75,136458,0.6999243543998697,0.2330079252712312
2,5,136080,0.6955113959364653,0.23455099194059156
2.25,-5,135720,0.6920643342106316,0.2359827568470871
2.25,-4.75,136097,0.7036373761701499,0.23169781104286333
2.25,-4.5,136474,0.7145957429552166,0.22757063909074454
2.25,-4.25,136851,0.7251722853826015,0.2235208842224628
2.25,-4,137228,0.735536598707667,0.21948059442202414
2.25,-3.75,137605,0.7453935106253173,0.2155703284257015
2.25,-3.5,137982,0.7545912718868623,0.2118625305782054
2.25,-3.25,137982,0.7627871763959894,0.20843189047587296
2.25,-3,138359,0.7708183675867443,0.2050927987331987
2.25,-2.75,138736,0.7783888104344421,0.20189412963610578
2.25,-2.5,139113,0.7856289030847412,0.19878883413571757
2.25,-2.25,139490,0.7922914431254854,0.19589189503933999
2.25,-2,139867,0.7982171668735286,0.19328745899350125
2.25,-1.75,140244,0.8035736508802954,0.1909102412604569
2.25,-1.5,140621,0.8084655477260495,0.18872048309954975
2.25,-1.25,140998,0.8129629249795615,0.18669186549572564
2.25,-1,141375,0.8166673265421288,0.18502011669530424
2.25,-0.75,141752,0.8179731179865453,0.18449584713666298
2.25,-0.5,142129,0.81565833850523906,0.18572313349085076
2.25,-0.25,142506,0.8103311397944805,0.18838366435011725
2.25,0,142883,0.8040436169290822,0.19146839052557135
2.25,0.25,142506,0.7984303638900323,0.19396968659208277
2.25,0.5,142129,0.7927849632533468,0.1964496553638992
2.25,0.75,141752,0.7865177478541848,0.19917568150584888
2.25,1,141375,0.779437621531626,0.20221949742700498
2.25,1.25,140998,0.772127262057539,0.20531251603784717
2.25,1.5,140621,0.7648738309081052,0.2083266677395964
2.25,1.75,140244,0.7575683151916621,0.21131041651147897
2.25,2,139867,0.7499809618398938,0.21436088733190856
2.25,2.25,139490,0.7424778601076274,0.2173255254330558
2.25,2.5,139113,0.7356200018496261,0.2199828589968768
2.25,2.75,138736,0.7296251427450633,0.22226158330707324
2.25,3,138359,0.7246564904763035,0.22411117707120445
2.25,3.25,137982,0.7204655023374493,0.2256408505045149
2.25,3.5,137982,0.7171170104599393,0.22692302725252608
2.25,3.75,137605,0.7133351855597858,0.22827281134356875
2.25,4,137228,0.7093746525775088,0.2296741208255704
2.25,4.25,136851,0.7051964468893424,0.23114331762568244
2.25,4.5,136474,0.7009115793211208,0.23264105296374274
2.25,4.75,136097,0.6964460615801529,0.23419717905554158
2.25,5,135720,0.6918607536508357,0.2357909357687604
2.5,-5,135360,0.6871790358196418,0.23768425453945555
2.5,-4.75,135736,0.6995052505453725,0.23315511861111385
2.5,-4.5,136112,0.7111083311554495,0.22881447043993028
2.5,-4.25,136488,0.7219801468575318,0.2246792787175962
2.5,-4,136864,0.7322531208043723,0.22070442991528935
2.5,-3.75,137240,0.7417881719695887,0.2169547143584333
2.5,-3.5,137616,0.7500867395723855,0.2136503643042974
2.5,-3.25,137616,0.7568638470791708,0.21084753651096105
2.5,-3,137992,0.7635223530124772,0.20813861510433748
2.5,-2.75,138368,0.7700758048206037,0.20543378574859264
2.5,-2.5,138744,0.7767698941407133,0.2026299107634401
2.5,-2.25,139120,0.7834940810798406,0.19976976837476382
2.5,-2,139496,0.7897496439463109,0.19707631665588454
2.5,-1.75,139872,0.7952516304351491,0.19468684220794116
2.5,-1.5,140248,0.8003843782588297,0.19243645383797212
2.5,-1.25,140624,0.8052279310516912,0.1902930628186011
2.5,-1,141000,0.8095126654542378,0.18838585808595978
2.5,-0.75,141376,0.8124317199118418,0.1871088309495428
2.5,-0.5,141752,0.8124407621193795,0.1872164861677251
2.5,-0.25,142128,0.8087224468820251,0.18909665105442433
2.5,0,142504,0.8026256510429626,0.1920795401639329
2.5,0.25,142128,0.796727686495791,0.19469939222256194
2.5,0.5,141752,0.7913972486968118,0.19702295612165963
2.5,0.75,141376,0.7859015204615581,0.1993917983102381
2.5,1,141000,0.7792991534176388,0.20221744386271823
2.5,1.25,140624,0.7718492316357242,0.20536641940408928
2.5,1.5,140248,0.7640149095361168,0.20862264735327307
2.5,1.75,139872,0.75610156795404,0.21185190963927145
2.5,2,139496,0.7482094735705384,0.21501482451492449
2.5,2.25,139120,0.7404946724042387,0.21805085726613951
2.5,2.5,138744,0.7333780673083421,0.22079755699893933
2.5,2.75,138368,0.7271283165982938,0.22316356836944176
2.5,3,137992,0.7217947596982613,0.22514379401110934
2.5,3.25,137616,0.717176325631891,0.22682779386780927
2.5,3.5,137616,0.7134740965819941,0.2282378398213513
2.5,3.75,137240,0.709561718236693,0.2296250053142225
2.5,4,136864,0.7056706460648497,0.23098654669661606
2.5,4.25,136488,0.7015484587228921,0.23242099183849055
2.5,4.5,136112,0.6972852738658248,0.23389704292697283
2.5,4.75,135736,0.6929024686011553,0.23540864226168198
2.5,5,135360,0.6884099318263649,0.23695454511003705
2.75,-5,135000,0.681861242938033,0.23954146452792413
2.75,-4.75,135375,0.6949894950476271,0.23475650842566098
2.75,-4.5,135750,0.7070629654956067,0.23027445479338032
2.75,-4.25,136125,0.7180892754868986,0.22611347808219046
2.75,-4,136500,0.7279667539221264,0.22232836801395722
2.75,-3.75,136875,0.7365881517848786,0.21898174411393168
2.75,-3.5,137250,0.7438173632728845,0.2161523448055888
2.75,-3.25,137250,0.7495455616387398,0.21381783344357932
2.75,-3,137625,0.7553537449405895,0.21150936293706496
2.75,-2.75,138000,0.7613812448484035,0.20907801546386892
2.75,-2.5,138375,0.7676729593859679,0.20650397861152978
2.75,-2.25,138750,0.7741877978298689,0.2037974038997152
2.75,-2,139125,0.78068090738253,0.20106146842831807
2.75,-1.75,139500,0.7865778516060431,0.19855145219539305
2.75,-1.5,139875,0.7918712245663356,0.19628038649115262
2.75,-1.25,140250,0.7967501125575803,0.19417089123371878
2.75,-1,140625,0.8009781118014545,0.19233580781255674
2.75,-0.75,141000,0.8044249341386646,0.1908457765835166
2.75,-0.5,141375,0.8062947376875508,0.1900853019890702
2.75,-0.25,141750,0.8052905390875943,0.19067266236498706
2.75,0,142125,0.8010756966430475,0.1927601215298071
2.75,0.25,141750,0.7954069849581447,0.19526160581764562
2.75,0.5,141375,0.7898446187639319,0.1976792145623967
2.75,0.75,141000,0.784532102883183,0.1999544646228145
2.75,1,140625,0.7783585012904191,0.2025794631300601
2.75,1.25,140250,0.7709339733294523,0.20570716984630524
2.75,1.5,139875,0.7627133958963364,0.20911709681451018
2.75,1.75,139500,0.7543093505785189,0.21253831210139132
2.75,2,139125,0.7462535259126284,0.2157528347435188
2.75,2.25,138750,0.7388108552757888,0.21866310696330984
2.75,2.5,138375,0.7318464383370848,0.22133632894159053
2.75,2.75,138000,0.7253061356511339,0.22380636940616896
2.75,3,137625,0.7193542501810769,0.22601746572927797
2.75,3.25,137250,0.7139968190768998,0.227975766448888
2.75,3.5,137250,0.7096375982349883,0.22962853976885975
2.75,3.75,136875,0.7054192318033448,0.23111882281557186
2.75,4,136500,0.701599556270221,0.2324395862652104
2.75,4.25,136125,0.6976729850980989,0.2337865871804905
2.75,4.5,135750,0.6935486290057702,0.23519718972541792
2.75,4.75,135375,0.6893346327116101,0.2366329165440878
2.75,5,135000,0.6851070768767072,0.23806854245051212
3,-5,134640,0.6761522778270094,0.24153411885576714
3,-4.75,135014,0.6896499877455006,0.23666063475109425
3,-4.5,135388,0.701974805139603,0.23212804094010575
3,-4.25,135762,0.7127349975988356,0.22811091559042612
3,-4,136136,0.7219401286257654,0.2246301182876397
3,-3.75,136510,0.7296533106418496,0.2216862284078317
3,-3.5,136884,0.7361778259879788,0.21918211883189526
3,-3.25,136884,0.7415414019519697,0.2170297403570729
3,-3,137258,0.7470174015224691,0.21489893108933916
3,-2.75,137632,0.752615638633421,0.2126915763283295
3,-2.5,138006,0.758498473313501,0.21034108645104
3,-2.25,138380,0.7646713442175288,0.20783793284836877
3,-2,138754,0.7710600001711667,0.20520911681279594
3,-1.75,139128,0.7772938370324178,0.20261124809044245
3,-1.5,139502,0.7827555384393534,0.2003194957739307
3,-1.25,139876,0.7874079430390207,0.19836219329953522
3,-1,140250,0.7915104764087552,0.19663065495618504
3,-0.75,140624,0.7950445312401748,0.19514112625226965
3,-0.5,140998,0.7980619530755132,0.1938775125016862
3,-0.25,141372,0.7996870265791703,0.19324813450371173
3,0,141746,0.7984047941111896,0.1939642096115377
3,0.25,141372,0.7941115029672964,0.19581966692180588
3,0.5,140998,0.7883132407332649,0.19833249899816754
3,0.75,140624,0.7824339692302814,0.20084759629567517
3,1,140250,0.7762420696028985,0.2034643813294116
3,1.25,139876,0.7690347845920823,0.206480142367406
3,1.5,139502,0.7609810281647857,0.2098016392320471
3,1.75,139128,0.7527326441163061,0.2131418135863207
3,2,138754,0.7447830581461141,0.216298732502504
3,2.25,138380,0.7375278636297885,0.21912127357311198
3,2.5,138006,0.7307027774616743,0.22172885860764324
3,2.75,137632,0.7238330324868331,0.2243194794135399
3,3,137258,0.7171609836959061,0.22680063673186657
3,3.25,136884,0.7110278669113143,0.22904543691537108
3,3.5,136884,0.7059638413998506,0.2309567269113456
3,3.75,136510,0.7011981484962452,0.2326402753007447
3,4,136136,0.6971668868123385,0.23402678593942308
3,4.25,135762,0.6934326232067184,0.23528807478281577
3,4.5,135388,0.6896373666045827,0.23656304143265164
3,4.75,135014,0.6857822406439906,0.23785385364939324
3,5,134640,0.6818966629278573,0.23915270229567626
3.25,-5,134280,0.6701338586968576,0.243623233683995
3.25,-4.75,134653,0.6832921929792196,0.23892495463049043
3.25,-4.5,135026,0.6952620641440862,0.23457672047675815
3.25,-4.25,135399,0.7053010324461685,0.23088419580782668
3.25,-4,135772,0.7138179497636431,0.22771883790673833
3.25,-3.75,136145,0.7212771339124658,0.22492176739216566
3.25,-3.5,136518,0.7278053554970003,0.22245947745373368
3.25,-3.25,136518,0.7332152457951973,0.2203216806616528
3.25,-3,136891,0.7386545455694459,0.21824447433129648
3.25,-2.75,137264,0.7438993272376991,0.2162221961691801
3.25,-2.5,137637,0.749304032606091,0.21411484816522436
3.25,-2.25,138010,0.7551143268974106,0.21181520341878396
3.25,-2,138383,0.7611180364885949,0.20940701301694478
3.25,-1.75,138756,0.7671489832523968,0.20695695382696014
3.25,-1.5,139129,0.7726490128411787,0.20470547442171563
3.25,-1.25,139502,0.7772113426034015,0.20283801122061298
3.25,-1,139875,0.7813968845558016,0.20111632242267632
3.25,-0.75,140248,0.7852386234137289,0.19953097971925388
3.25,-0.5,140621,0.7889129422649912,0.198007777425633
3.25,-0.25,140994,0.7921688654796551,0.19666032655045027
3.25,0,141367,0.7936266574100995,0.19612553440576627
3.25,0.25,140994,0.7917362851808443,0.19686965822491514
3.25,0.5,140621,0.7865844907870927,0.19907558361160643
3.25,0.75,140248,0.7799181705140126,0.2019239360817291
3.25,1,139875,0.7731577062882822,0.20476875744230608
3.25,1.25,139502,0.7662675928685203,0.20762458087580568
3.25,1.5,139129,0.7589855833454023,0.21059802146360984
3.25,1.75,138756,0.7514771020216855,0.2136142009612887
3.25,2,138383,0.7438843858635904,0.21661383778200488
3.25,2.25,138010,0.7365488893451141,0.2194601128755541
3.25,2.5,137637,0.7295174952446941,0.2221411425241351
3.25,2.75,137264,0.7223907160036196,0.22482308868259523
3.25,3,136891,0.7152052830693157,0.2274925619614184
3.25,3.25,136518,0.7084042726578932,0.22998101126932244
3.25,3.5,136518,0.7027511212980252,0.23210524414857414
3.25,3.75,136145,0.6974123885337417,0.2339906264557953
3.25,4,135772,0.6928721559508517,0.23555372211091452
3.25,4.25,135399,0.6890644911114688,0.23682913061329688
3.25,4.5,135026,0.6855941189699475,0.2379717610812057
3.25,4.75,134653,0.6822126411684841,0.23907750799393757
3.25,5,134280,0.6787130475380061,0.24022534122575132
3.5,-5,134280,0.6643795783843567,0.24569662253467825
3.5,-4.75,134653,0.6765820350780953,0.24138740212910126
3.5,-4.5,135026,0.6874126360728636,0.23750716627296695
3.5,-4.25,135399,0.6968209752831713,0.234099739862595
3.5,-4,135772,0.7051326290062557,0.2310590916147235
3.5,-3.75,136145,0.7127082229820418,0.22826090215397582
3.5,-3.5,136518,0.719625172753807,0.22568645420682193
3.5,-3.25,136518,0.7252928859025938,0.22347689862498632
3.5,-3,136891,0.7307845297958219,0.2214114935866266
3.5,-2.75,137264,0.7358911524477942,0.2194769583729881
3.5,-2.5,137637,0.7409205931075009,0.21755676176471886
3.5,-2.25,138010,0.7462064480369553,0.2155125724331984
3.5,-2,138383,0.7515982107187886,0.21340392107842182
3.5,-1.75,138756,0.7569824388836899,0.2112759046780936
3.5,-1.5,139129,0.7622297468468389,0.2091829498922367
3.5,-1.25,139502,0.7669699866940215,0.20728489958465796
3.5,-1,139875,0.7715285168114326,0.20544444930661407
3.5,-0.75,140248,0.7758800396992354,0.20367543322959963
3.5,-0.5,140621,0.7799860693565691,0.2019983624346604
3.5,-0.25,140994,0.7838112115303816,0.2004296575475787
3.5,0,141367,0.7868552267837854,0.1992000748419861
3.5,0.25,140994,0.7873194215817328,0.19887538562683696
3.5,0.5,140621,0.7839538983143668,0.20026386998841475
3.5,0.75,140248,0.7774958242503078,0.2030027803042769
3.5,1,139875,0.7703018655267774,0.20601822335440595
3.5,1.25,139502,0.7636372317226363,0.2087595913098101
3.5,1.5,139129,0.7572487484980296,0.21134150602136023
3.5,1.75,138756,0.7505704795635263,0.21400339348588154
3.5,2,138383,0.7433736733747434,0.21683592344838054
3.5,2.25,138010,0.7358880881821154,0.21973930835515212
3.5,2.5,137637,0.7284521464414503,0.22257681521854056
3.5,2.75,137264,0.7211154445358378,0.22533502503876066
3.5,3,136891,0.7137193209189012,0.2280790891600349
3.5,3.25,136518,0.7064240051093084,0.23074863225695894
3.5,3.5,136518,0.700188457812288,0.23308511714251567
3.5,3.75,136145,0.6943656837538248,0.23514203582311208
3.5,4,135772,0.6893371537021205,0.2368767140291678
3.5,4.25,135399,0.6852305600908742,0.23825319721577579
3.5,4.5,135026,0.6818922390340836,0.23933917870318755
3.5,4.75,134653,0.6789041394182045,0.24029433902777653
3.5,5,134280,0.6758379461117546,0.24127866220775654
3.75,-5,133920,0.6565197662995457,0.24840212490164887
3.75,-4.75,134292,0.667419586921559,0.24461473890456
3.75,-4.5,134664,0.6771751109608843,0.24118479378292995
3.75,-4.25,135036,0.6863262852775499,0.23793226482973445
3.75,-4,135408,0.6949239564332874,0.23484162665983344
3.75,-3.75,135780,0.7027017729164019,0.23201965340911923
3.75,-3.5,136152,0.7099289797376548,0.22937561674897208
3.75,-3.25,136152,0.7159995384784356,0.22704669043823464
3.75,-3,136524,0.7217604798412325,0.22491543022484167
