X,Y,Densidad_nodos_m2,Grupo
587192.9869153574,517563.64232582983,0.0013631940056718851,D100
587192.9869153574,517563.7463607673,0.0015334382662709164,D100
587192.9869153574,517563.85039570474,0.0017262093901393065,D100
587192.9869153574,517563.9544306422,0.0019432331630406681,D100
587193.0907195816,517551.262168273,0.1622418711091028,D100
587193.0907195816,517551.36620321043,0.163951455746321,D100
587193.0907195816,517551.4702381479,0.16546363233974468,D100
587193.0907195816,517551.57427308534,0.16677240805880664,D100
587193.0907195816,517551.6783080228,0.16787290845831157,D100
587193.0907195816,517551.78234296024,0.16876143631631244,D100
587193.0907195816,517551.8863778977,0.1694355146885864,D100
587193.0907195816,517551.99041283515,0.16989391245862864,D100
587193.0907195816,517552.0944477726,0.1701366509847104,D100
587193.0907195816,517552.19848271005,0.17016499084642914,D100
587193.0907195816,517552.3025176475,0.1699813981669055,D100
587193.0907195816,517552.40655258496,0.16958949052397448,D100
587193.0907195816,517552.5105875224,0.16899396305081874,D100
587193.0907195816,517552.61462245986,0.16820049594582293,D100
587193.0907195816,517552.7186573973,0.16721564524146423,D100
587193.0907195816,517552.82269233477,0.16604671929794976,D100
587193.0907195816,517552.9267272722,0.1647016440617756,D100
587193.0907195816,517553.0307622097,0.16318882063376644,D100
587193.0907195816,517553.1347971471,0.16151697909684937,D100
587193.0907195816,517553.2388320846,0.15969503283384018,D100
587193.0907195816,517553.34286702203,0.15773193769624438,D100
587193.0907195816,517553.4469019595,0.15563656034798704,D100
587193.0907195816,517553.55093689694,0.15341755989136066,D100
587193.0907195816,517553.6549718344,0.15108328648287175,D100
587193.0907195816,517553.75900677184,0.14864170007000416,D100
587193.0907195816,517553.8630417093,0.1461003116421256,D100
587193.0907195816,517553.96707664675,0.14346614851585957,D100
587193.0907195816,517554.0711115842,0.14074574420262478,D100
587193.0907195816,517554.17514652165,0.13794515237721489,D100
587193.0907195816,517554.2791814591,0.13506998343078927,D100
587193.0907195816,517554.38321639656,0.13212546110243753,D100
587193.0907195816,517554.487251334,0.12911649579382153,D100
587193.0907195816,517554.59128627146,0.12604777043149124,D100
587193.0907195816,517554.6953212089,0.12292383419501596,D100
587193.0907195816,517554.79935614637,0.11974919911012057,D100
587193.0907195816,517554.9033910838,0.11652843443625995,D100
587193.0907195816,517555.0074260213,0.11326625396490338,D100
587193.0907195816,517555.1114609587,0.10996759178034907,D100
587193.0907195816,517555.2154958962,0.10663766269602445,D100
587193.0907195816,517555.3195308336,0.10328200442878607,D100
587193.0907195816,517555.4235657711,0.09990649956275058,D100
587193.0907195816,517555.52760070853,0.09651737642503029,D100
587193.0907195816,517555.631635646,0.09312118908598034,D100
587193.0907195816,517555.73567058344,0.08972477774316577,D100
587193.0907195816,517555.8397055209,0.08633521169187788,D100
587193.0907195816,517555.94374045834,0.08295971787403893,D100
587193.0907195816,517556.0477753958,0.07960559859114892,D100
587193.0907195816,517556.15181033325,0.0762801423385855,D100
587193.0907195816,517556.2558452707,0.0729905318561513,D100
587193.0907195816,517556.35988020815,0.06974375339675236,D100
587193.0907195816,517556.4639151456,0.06654651090949826,D100
587193.0907195816,517556.56795008306,0.06340514834605353,D100
587193.0907195816,517556.6719850205,0.0603255826704061,D100
587193.0907195816,517556.77601995796,0.057313249429661844,D100
587193.0907195816,517556.8800548954,0.05437306197733499,D100
587193.0907195816,517556.98408983287,0.05150938468053766,D100
587193.0907195816,517557.0881247703,0.04872601973410692,D100
587193.0907195816,517557.1921597078,0.046026206586765074,D100
587193.0907195816,517557.2961946452,0.043412632486544096,D100
587193.0907195816,517557.4002295827,0.040887452294170935,D100
587193.0907195816,517557.50426452013,0.03845231550224685,D100
587193.0907195816,517557.6082994576,0.03610839833267707,D100
587193.0907195816,517557.71233439504,0.03385643885325639,D100
587193.0907195816,517557.8163693325,0.031696773237170614,D100
587193.0907195816,517557.92040426994,0.029629371561333568,D100
587193.0907195816,517558.0244392074,0.02765387187248291,D100
587193.0907195816,517558.12847414485,0.025769611614340642,D100
587193.0907195816,517558.2325090823,0.02397565587659676,D100
587193.0907195816,517558.33654401975,0.022270822271753254,D100
587193.0907195816,517558.4405789572,0.020653702548230995,D100
587193.0907195816,517558.54461389466,0.01912268129234935,D100
587193.0907195816,517558.6486488321,0.017675952248554734,D100
587193.0907195816,517558.75268376956,0.01631153289324835,D100
587193.0907195816,517558.856718707,0.015027277934881657,D100
587193.0907195816,517558.96075364447,0.013820892388448408,D100
587193.0907195816,517559.0647885819,0.012689944796511686,D100
587193.0907195816,517559.1688235194,0.011631881054270687,D100
587193.0907195816,517559.2728584568,0.010644039156859736,D100
587193.0907195816,517559.3768933943,0.009723665037034463,D100
587193.0907195816,517559.48092833173,0.008867929513547658,D100
587193.0907195816,517559.5849632692,0.00807394623589577,D100
587193.0907195816,517559.68899820664,0.007338790398343268,D100
587193.0907195816,517559.7930331441,0.0066595179110630915,D100
587193.0907195816,517559.89706808154,0.006033184661916175,D100
587193.0907195816,517560.001103019,0.005456865479217944,D100
587193.0907195816,517560.10513795645,0.0049276724118683295,D100
587193.0907195816,517560.2091728939,0.004442771974666908,D100
587193.0907195816,517560.31320783135,0.003999401058394477,D100
587193.0907195816,517560.4172427688,0.003594881270461026,D100
587193.0907195816,517560.52127770626,0.0032266315465359573,D100
587193.0907195816,517560.6253126437,0.002892178950778401,D100
587193.0907195816,517560.72934758116,0.002589167656908191,D100
587193.0907195816,517560.8333825186,0.0023153661701393784,D100
587193.0907195816,517560.93741745607,0.002068672907749969,D100
587193.0907195816,517561.0414523935,0.001847120301714752,D100
587193.0907195816,517561.14548733097,0.001648877619388909,D100
587193.0907195816,517561.2495222684,0.0014722527176767094,D100
587193.0907195816,517561.3535572059,0.0013156929532163282,D100
587193.0907195816,517561.4575921433,0.001177785467229882,D100
587193.0907195816,517561.5616270808,0.0010572570505883116,D100
587193.0907195816,517561.66566201823,9.529737742833817e-4,D100
587193.0907195816,517561.7696969557,8.639405448771062e-4,D100
587193.0907195816,517561.87373189314,7.89300715482198e-4,D100
587193.0907195816,517561.9777668306,7.283358520892485e-4,D100
587193.0907195816,517562.08180176804,6.804657239787498e-4,D100
587193.0907195816,517562.1858367055,6.452485566315458e-4,D100
587193.0907195816,517562.28987164295,6.223815567573374e-4,D100
587193.0907195816,517562.3939065804,6.117016923161384e-4,D100
587193.0907195816,517562.49794151785,6.131866859814148e-4,D100
587193.0907195816,517562.6019764553,6.269561584860625e-4,D100
587193.0907195816,517562.70601139276,6.532728386767165e-4,D100
587193.0907195816,517562.8100463302,6.925437397710501e-4,D100
587193.0907195816,517562.91408126766,7.453211861459392e-4,D100
587193.0907195816,517563.0181162051,8.123035618639748e-4,D100
587193.0907195816,517563.12215114257,8.943356410037036e-4,D100
587193.0907195816,517563.22618608,9.924083506826838e-4,D100
587193.0907195816,517563.3302210175,0.0011076578105128354,D100
587193.0907195816,517563.4342559549,0.0012413634872316072,D100
587193.0907195816,517563.5382908924,0.0013949453006019401,D100
587193.0907195816,517563.64232582983,0.0015699595166076253,D100
587193.0907195816,517563.7463607673,0.0017680932667611389,D100
587193.0907195816,517563.85039570474,0.0019911575382685564,D100
587193.0907195816,517563.9544306422,0.0022410784891416513,D100
587193.1945238058,517551.262168273,0.16229695346280076,D100
587193.1945238058,517551.36620321043,0.16397514750281017,D100
587193.1945238058,517551.4702381479,0.16545075567469797,D100
587193.1945238058,517551.57427308534,0.16671743290404992,D100
587193.1945238058,517551.6783080228,0.16776997097701501,D100
587193.1945238058,517551.78234296024,0.1686043638837373,D100
587193.1945238058,517551.8863778977,0.1692178577233366,D100
587193.1945238058,517551.99041283515,0.16960898335612337,D100
587193.1945238058,517552.0944477726,0.16977757029117432,D100
587193.1945238058,517552.19848271005,0.16972474067786555,D100
587193.1945238058,517552.3025176475,0.16945288272377595,D100
587193.1945238058,517552.40655258496,0.16896560338006314,D100
587193.1945238058,517552.5105875224,0.1682676607064652,D100
587193.1945238058,517552.61462245986,0.16736487693499577,D100
587193.1945238058,517552.7186573973,0.16626403387391456,D100
587193.1945238058,517552.82269233477,0.16497275290810867,D100
587193.1945238058,517552.9267272722,0.16349936243253835,D100
587193.1945238058,517553.0307622097,0.1618527560743157,D100
587193.1945238058,517553.1347971471,0.1600422454884845,D100
587193.1945238058,517553.2388320846,0.1580774118261255,D100
587193.1945238058,517553.34286702203,0.15596796014734318,D100
587193.1945238058,517553.4469019595,0.15372358106688647,D100
587193.1945238058,517553.55093689694,0.15135382376366416,D100
587193.1945238058,517553.6549718344,0.14886798415187716,D100
587193.1945238058,517553.75900677184,0.14627501150432037,D100
587193.1945238058,517553.8630417093,0.14358343615043173,D100
587193.1945238058,517553.96707664675,0.1408013200653685,D100
587193.1945238058,517554.0711115842,0.13793623125341273,D100
587193.1945238058,517554.17514652165,0.13499524184905565,D100
587193.1945238058,517554.2791814591,0.13198494885820045,D100
587193.1945238058,517554.38321639656,0.12891151549000662,D100
587193.1945238058,517554.487251334,0.12578073013803331,D100
587193.1945238058,517554.59128627146,0.12259807930653238,D100
587193.1945238058,517554.6953212089,0.11936883018773312,D100
587193.1945238058,517554.79935614637,0.11609811821409419,D100
587193.1945238058,517554.9033910838,0.11279103476008899,D100
587193.1945238058,517555.0074260213,0.10945271026230646,D100
587193.1945238058,517555.1114609587,0.10608838836138025,D100
587193.1945238058,517555.2154958962,0.10270348722681169,D100
587193.1945238058,517555.3195308336,0.0993036449747322,D100
587193.1945238058,517555.4235657711,0.0958947469857561,D100
587193.1945238058,517555.52760070853,0.09248293392287861,D100
587193.1945238058,517555.631635646,0.08907459027975535,D100
587193.1945238058,517555.73567058344,0.08567631429780366,D100
587193.1945238058,517555.8397055209,0.08229487101881061,D100
587193.1945238058,517555.94374045834,0.07893713103673809,D100
587193.1945238058,517556.0477753958,0.07560999813637226,D100
587193.1945238058,517556.15181033325,0.07232032942776763,D100
587193.1945238058,517556.2558452707,0.06907485178839708,D100
587193.1945238058,517556.35988020815,0.0658800784083437,D100
587193.1945238058,517556.4639151456,0.06274222901062047,D100
587193.1945238058,517556.56795008306,0.05966715691417884,D100
587193.1945238058,517556.6719850205,0.05666028555697277,D100
587193.1945238058,517556.77601995796,0.053726556443384914,D100
587193.1945238058,517556.8800548954,0.050870389771050205,D100
587193.1945238058,517556.98408983287,0.04809565827366697,D100
587193.1945238058,517557.0881247703,0.045405674132921306,D100
587193.1945238058,517557.1921597078,0.04280318820260226,D100
587193.1945238058,517557.2961946452,0.04029040028182971,D100
587193.1945238058,517557.4002295827,0.03786897879310827,D100
587193.1945238058,517557.50426452013,0.03554008797560828,D100
587193.1945238058,517557.6082994576,0.03330442059562395,D100
587193.1945238058,517557.71233439504,0.03116223419638943,D100
587193.1945238058,517557.8163693325,0.029113389042450057,D100
587193.1945238058,517557.92040426994,0.027157386137838295,D100
587193.1945238058,517558.0244392074,0.025293403986902288,D100
587193.1945238058,517558.12847414485,0.023520333094725482,D100
587193.1945238058,517558.2325090823,0.021836807544114545,D100
587193.1945238058,517558.33654401975,0.020241233313906218,D100
587193.1945238058,517558.4405789572,0.018731813298425028,D100
587193.1945238058,517558.54461389466,0.01730656923469262,D100
587193.1945238058,517558.6486488321,0.01596336093218517,D100
587193.1945238058,517558.75268376956,0.01469990332475527,D100
587193.1945238058,517558.856718707,0.013513781926111385,D100
587193.1945238058,517558.96075364447,0.012402467273794312,D100
587193.1945238058,517559.0647885819,0.011363328900280502,D100
587193.1945238058,517559.1688235194,0.01039364928454873,D100
587193.1945238058,517559.2728584568,0.009490638125417998,D100
587193.1945238058,517559.3768933943,0.008651447151740304,D100
587193.1945238058,517559.48092833173,0.007873185555981335,D100
587193.1945238058,517559.5849632692,0.0071529360172479075,D100
587193.1945238058,517559.68899820664,0.006487771175793889,D100
587193.1945238058,517559.7930331441,0.005874770339435518,D100
587193.1945238058,517559.89706808154,0.0053110361466218396,D100
587193.1945238058,517560.001103019,0.0047937108822072565,D100
587193.1945238058,517560.10513795645,0.004319992139185132,D100
587193.1945238058,517560.2091728939,0.0038871475399222468,D100
587193.1945238058,517560.31320783135,0.0034925282696410013,D100
587193.1945238058,517560.4172427688,0.003133581228084603,D100
587193.1945238058,517560.52127770626,0.002807859667200599,D100
587193.1945238058,517560.6253126437,0.0025130322481340507,D100
587193.1945238058,517560.72934758116,0.0022468905151430706,D100
587193.1945238058,517560.8333825186,0.0020073548432833236,D100
587193.1945238058,517560.93741745607,0.0017924789677957135,D100
587193.1945238058,517561.0414523935,0.0016004532439893593,D100
587193.1945238058,517561.14548733097,0.0014296068159089653,D100
587193.1945238058,517561.2495222684,0.001278408889951297,D100
587193.1945238058,517561.3535572059,0.0011454693163302214,D100
587193.1945238058,517561.4575921433,0.00102953867792852,D100
587193.1945238058,517561.5616270808,9.295080740649529e-4,D100
587193.1945238058,517561.66566201823,8.444087677099175e-4,D100
587193.1945238058,517561.7696969557,7.734118404394467e-4,D100
587193.1945238058,517561.87373189314,7.158279715989423e-4,D100
587193.1945238058,517561.9777668306,6.711074282776445e-4,D100
587193.1945238058,517562.08180176804,6.388403220741873e-4,D100
587193.1945238058,517562.1858367055,6.187571583185791e-4,D100
587193.1945238058,517562.28987164295,6.107296742087999e-4,D100
587193.1945238058,517562.3939065804,6.147719347850518e-4,D100
587193.1945238058,517562.49794151785,6.310416301711864e-4,D100
587193.1945238058,517562.6019764553,6.598414942592401e-4,D100
587193.1945238058,517562.70601139276,7.016207440984564e-4,D100
587193.1945238058,517562.8100463302,7.5697642069223e-4,D100
587193.1945238058,517562.91408126766,8.266544957029296e-4,D100
587193.1945238058,517563.0181162051,9.115505947201114e-4,D100
587193.1945238058,517563.12215114257,0.001012710176286024,D100
587193.1945238058,517563.22618608,0.0011313279968769875,D100
587193.1945238058,517563.3302210175,0.001268746685635923,D100
587193.1945238058,517563.4342559549,0.0014264542490175064,D100
587193.1945238058,517563.5382908924,0.001606080324867338,D100
587193.1945238058,517563.64232582983,0.00180939100805923,D100
587193.1945238058,517563.7463607673,0.0020382820759256167,D100
587193.1945238058,517563.85039570474,0.0022947704515861246,D100
587193.1945238058,517563.9544306422,0.002580983757142822,D100
587193.1945238058,517564.05846557964,0.0028991478267441136,D100
587193.2983280299,517551.36620321043,0.1639173168717162,D100
587193.2983280299,517551.4702381479,0.1653508874041157,D100
587193.2983280299,517551.57427308534,0.16656992451326058,D100
587193.2983280299,517551.6783080228,0.16756892763288306,D100
587193.2983280299,517551.78234296024,0.16834362666228686,D100
587193.2983280299,517551.8863778977,0.1688910382065017,D100
587193.2983280299,517551.99041283515,0.1692095047285827,D100
587193.2983280299,517552.0944477726,0.16929871500017574,D100
587193.2983280299,517552.19848271005,0.16915970459998944,D100
587193.2983280299,517552.3025176475,0.16879483564690684,D100
587193.2983280299,517552.40655258496,0.16820775545736788,D100
587193.2983280299,517552.5105875224,0.16740333437370916,D100
587193.2983280299,517552.61462245986,0.16638758360588154,D100
587193.2983280299,517552.7186573973,0.16516755454420465,D100
587193.2983280299,517552.82269233477,0.16375122161318045,D100
587193.2983280299,517552.9267272722,0.16214735132095717,D100
587193.2983280299,517553.0307622097,0.16036536068928836,D100
587193.2983280299,517553.1347971471,0.1584151686978513,D100
587193.2983280299,517553.2388320846,0.15630704471859522,D100
587193.2983280299,517553.34286702203,0.154051458126895,D100
587193.2983280299,517553.4469019595,0.15165893333724836,D100
587193.2983280299,517553.55093689694,0.14913991440823235,D100
587193.2983280299,517553.6549718344,0.14650464308757485,D100
587193.2983280299,517553.75900677184,0.14376305372478204,D100
587193.2983280299,517553.8630417093,0.1409246878759559,D100
587193.2983280299,517553.96707664675,0.13799863068254972,D100
587193.2983280299,517554.0711115842,0.13499347025103092,D100
587193.2983280299,517554.17514652165,0.1319172803298781,D100
587193.2983280299,517554.2791814591,0.12877762561659933,D100
587193.2983280299,517554.38321639656,0.12558158807740785,D100
587193.2983280299,517554.487251334,0.1223358117744769,D100
587193.2983280299,517554.59128627146,0.11904656291779632,D100
587193.2983280299,517554.6953212089,0.11571980123384237,D100
587193.2983280299,517554.79935614637,0.11236125830765654,D100
587193.2983280299,517554.9033910838,0.10897651833477678,D100
587193.2983280299,517555.0074260213,0.1055710967291137,D100
587193.2983280299,517555.1114609587,0.10215051227336,D100
587193.2983280299,517555.2154958962,0.0987203489571154,D100
587193.2983280299,517555.3195308336,0.09528630429859361,D100
587193.2983280299,517555.4235657711,0.09185422175072148,D100
587193.2983280299,517555.52760070853,0.08843010570438478,D100
587193.2983280299,517555.631635646,0.08502011856689003,D100
587193.2983280299,517555.73567058344,0.08163056035603293,D100
587193.2983280299,517555.8397055209,0.07826783215416094,D100
587193.2983280299,517555.94374045834,0.07493838556175027,D100
587193.2983280299,517556.0477753958,0.07164866093388472,D100
587193.2983280299,517556.15181033325,0.0684050176440536,D100
587193.2983280299,517556.2558452707,0.06521365987901441,D100
587193.2983280299,517556.35988020815,0.062080561520787024,D100
587193.2983280299,517556.4639151456,0.05901139352527786,D100
587193.2983280299,517556.56795008306,0.05601145688195735,D100
587193.2983280299,517556.6719850205,0.0530856237661087,D100
587193.2983280299,517556.77601995796,0.0502382889127175,D100
587193.2983280299,517556.8800548954,0.04747333259192372,D100
587193.2983280299,517556.98408983287,0.04479409589425045,D100
587193.2983280299,517557.0881247703,0.042203368381879526,D100
587193.2983280299,517557.1921597078,0.039703387567766445,D100
587193.2983280299,517557.2961946452,0.03729584917821038,D100
587193.2983280299,517557.4002295827,0.03498192675901044,D100
587193.2983280299,517557.50426452013,0.03276229891364463,D100
587193.2983280299,517557.6082994576,0.030637182317737738,D100
587193.2983280299,517557.71233439504,0.028606368632399033,D100
587193.2983280299,517557.8163693325,0.026669263527196823,D100
587193.2983280299,517557.92040426994,0.024824926203040446,D100
587193.2983280299,517558.0244392074,0.023072108053467495,D100
587193.2983280299,517558.12847414485,0.021409289395172008,D100
587193.2983280299,517558.2325090823,0.019834713510368456,D100
587193.2983280299,517558.33654401975,0.018346417551757647,D100
587193.2983280299,517558.4405789572,0.016942260145542738,D100
587193.2983280299,517558.54461389466,0.015619945773395401,D100
587193.2983280299,517558.6486488321,0.014377046209531296,D100
587193.2983280299,517558.75268376956,0.01321101942813241,D100
587193.2983280299,517558.856718707,0.012119226478047394,D100
587193.2983280299,517558.96075364447,0.011098946849060985,D100
587193.2983280299,517559.0647885819,0.010147392833586505,D100
587193.2983280299,517559.1688235194,0.009261723328482923,D100
587193.2983280299,517559.2728584568,0.008439057434451985,D100
587193.2983280299,517559.3768933943,0.007676488106302953,D100
587193.2983280299,517559.48092833173,0.006971095997101194,D100
587193.2983280299,517559.5849632692,0.0063199635325530005,D100
587193.2983280299,517559.68899820664,0.005720189156959714,D100
587193.2983280299,517559.7930331441,0.005168901614693827,D100
587193.2983280299,517559.89706808154,0.004663274075207049,D100
587193.2983280299,517560.001103019,0.0042005378767056714,D100
587193.2983280299,517560.10513795645,0.003777995653474518,D100
587193.2983280299,517560.2091728939,0.0033930336223911045,D100
587193.2983280299,517560.31320783135,0.003043132832167231,D100
587193.2983280299,517560.4172427688,0.00272587922017457,D100
587193.2983280299,517560.52127770626,0.002438972371833311,D100
587193.2983280299,517560.6253126437,0.00218023293193548,D100
587193.2983280299,517560.72934758116,0.001947608671725368,D100
587193.2983280299,517560.8333825186,0.0017391792664305911,D100
587193.2983280299,517560.93741745607,0.001553159882333867,D100
587193.2983280299,517561.0414523935,0.0013879037083368263,D100
587193.2983280299,517561.14548733097,0.0012419035930601682,D100
587193.2983280299,517561.2495222684,0.001113792964407001,D100
587193.2983280299,517561.3535572059,0.0010023462144121483,D100
587193.2983280299,517561.4575921433,9.064787288763965e-4,D100
587193.2983280299,517561.5616270808,8.25246729900325e-4,D100
587193.2983280299,517561.66566201823,7.578470813757043e-4,D100
587193.2983280299,517561.7696969557,7.036171842700502e-4,D100
587193.2983280299,517561.87373189314,6.620350616270879e-4,D100
587193.2983280299,517561.9777668306,6.327197039918276e-4,D100
587193.2983280299,517562.08180176804,6.154317156683673e-4,D100
587193.2983280299,517562.1858367055,6.100742718541993e-4,D100
587193.2983280299,517562.28987164295,6.166943670838054e-4,D100
587193.2983280299,517562.3939065804,6.354843071716562e-4,D100
587193.2983280299,517562.49794151785,6.667833704246296e-4,D100
587193.2983280299,517562.6019764553,7.110795395978022e-4,D100
587193.2983280299,517562.70601139276,7.69011184113986e-4,D100
587193.2983280299,517562.8100463302,8.413685525948566e-4,D100
587193.2983280299,517562.91408126766,9.290949188799299e-4,D100
587193.2983280299,517563.0181162051,0.001033287210556829,D100
587193.2983280299,517563.12215114257,0.0011551959377151984,D100
587193.2983280299,517563.22618608,0.001296224231338312,D100
587193.2983280299,517563.3302210175,0.001457925795649577,D100
587193.2983280299,517563.4342559549,0.0016420015770628087,D100
587193.2983280299,517563.5382908924,0.001850294954391631,D100
587193.2983280299,517563.64232582983,0.0020847852609095063,D100
587193.2983280299,517563.7463607673,0.002347579458958716,D100
587193.2983280299,517563.85039570474,0.0026409018023033845,D100
587193.2983280299,517563.9544306422,0.0029670813404726708,D100
587193.2983280299,517564.05846557964,0.003328537143046054,D100
587193.2983280299,517564.1625005171,0.0037277611502046465,D100
587193.4021322541,517551.4702381479,0.165159526868173,D100
587193.4021322541,517551.57427308534,0.166324803562298,D100
587193.4021322541,517551.6783080228,0.16726414532790107,D100
587193.4021322541,517551.78234296024,0.1679730712055603,D100
587193.4021322541,517551.8863778977,0.168448424443489,D100
587193.4021322541,517551.99041283515,0.16868841741884574,D100
587193.4021322541,517552.0944477726,0.16869265783531373,D100
587193.4021322541,517552.19848271005,0.16846215484444013,D100
587193.4021322541,517552.3025176475,0.1679993041620418,D100
587193.4021322541,517552.40655258496,0.16730785174104593,D100
587193.4021322541,517552.5105875224,0.16639283610749217,D100
587193.4021322541,517552.61462245986,0.16526051005241219,D100
587193.4021322541,517552.7186573973,0.16391824298071192,D100
587193.4021322541,517552.82269233477,0.1623744058276819,D100
587193.4021322541,517552.9267272722,0.16063824104049865,D100
587193.4021322541,517553.0307622097,0.15871972066058868,D100
587193.4021322541,517553.1347971471,0.1566293960069929,D100
587193.4021322541,517553.2388320846,0.15437824282560594,D100
587193.4021322541,517553.34286702203,0.1519775060112487,D100
587193.4021322541,517553.4469019595,0.1494385481094635,D100
587193.4021322541,517553.55093689694,0.14677270574829107,D100
587193.4021322541,517553.6549718344,0.14399115792911998,D100
587193.4021322541,517553.75900677184,0.14110480971956846,D100
587193.4021322541,517553.8630417093,0.13812419434815165,D100
587193.4021322541,517553.96707664675,0.13505939601676123,D100
587193.4021322541,517554.0711115842,0.1319199949477947,D100
587193.4021322541,517554.17514652165,0.12871503530092562,D100
587193.4021322541,517554.2791814591,0.1254530156692586,D100
587193.4021322541,517554.38321639656,0.12214190093980765,D100
587193.4021322541,517554.487251334,0.1187891534249695,D100
587193.4021322541,517554.59128627146,0.11540178038560421,D100
587193.4021322541,517554.6953212089,0.11198639441491226,D100
587193.4021322541,517554.79935614637,0.10854928267182233,D100
587193.4021322541,517554.9033910838,0.10509648067075249,D100
587193.4021322541,517555.0074260213,0.10163384626823571,D100
587193.4021322541,517555.1114609587,0.09816712964062231,D100
587193.4021322541,517555.2154958962,0.09470203541254003,D100
587193.4021322541,517555.3195308336,0.09124427365195197,D100
587193.4021322541,517555.4235657711,0.0877995971618645,D100
587193.4021322541,517555.52760070853,0.08437382332878592,D100
587193.4021322541,517555.631635646,0.08097283968485122,D100
587193.4021322541,517555.73567058344,0.07760259325147048,D100
587193.4021322541,517555.8397055209,0.0742690646047267,D100
587193.4021322541,517555.94374045834,0.07097822838737121,D100
587193.4021322541,517556.0477753958,0.06773600264672419,D100
587193.4021322541,517556.15181033325,0.06454818986917717,D100
587193.4021322541,517556.2558452707,0.061420412888885105,D100
587193.4021322541,517556.35988020815,0.058358048961765316,D100
587193.4021322541,517556.4639151456,0.05536616521991582,D100
587193.4021322541,517556.56795008306,0.05244945847174241,D100
587193.4021322541,517556.6719850205,0.04961220191537156,D100
587193.4021322541,517556.77601995796,0.04685820082116311,D100
587193.4021322541,517556.8800548954,0.04419075865225769,D100
587193.4021322541,517556.98408983287,0.04161265447114096,D100
587193.4021322541,517557.0881247703,0.039126131865350626,D100
587193.4021322541,517557.1921597078,0.036732899053281386,D100
587193.4021322541,517557.2961946452,0.034434139332318404,D100
587193.4021322541,517557.4002295827,0.032230530629526855,D100
587193.4021322541,517557.50426452013,0.030122272624666577,D100
587193.4021322541,517557.6082994576,0.028109119742484173,D100
587193.4021322541,517557.71233439504,0.026190418253832816,D100
587193.4021322541,517557.8163693325,0.024365145773584746,D100
587193.4021322541,517557.92040426994,0.02263195158199268,D100
587193.4021322541,517558.0244392074,0.020989196405334653,D100
587193.4021322541,517558.12847414485,0.019434990549158048,D100
587193.4021322541,517558.2325090823,0.01796722956045736,D100
587193.4021322541,517558.33654401975,0.01658362688200537,D100
587193.4021322541,517558.4405789572,0.015281743233627035,D100
587193.4021322541,517558.54461389466,0.014059012695824108,D100
587193.4021322541,517558.6486488321,0.01291276566941667,D100
587193.4021322541,517558.75268376956,0.011840249033850676,D100
587193.4021322541,517558.856718707,0.01083864392403733,D100
587193.4021322541,517558.96075364447,0.009905081592559529,D100
587193.4021322541,517559.0647885819,0.009036657825694155,D100
587193.4021322541,517559.1688235194,0.008230446345401458,D100
587193.4021322541,517559.2728584568,0.007483511564324018,D100
587193.4021322541,517559.3768933943,0.006792920976779569,D100
587193.4021322541,517559.48092833173,0.006155757375501231,D100
587193.4021322541,517559.5849632692,0.005569130990461087,D100
587193.4021322541,517559.68899820664,0.005030191560148111,D100
587193.4021322541,517559.7930331441,0.004536140273066401,D100
587193.4021322541,517559.89706808154,0.004084241461976792,D100
587193.4021322541,517560.001103019,0.0036718338975859463,D100
587193.4021322541,517560.10513795645,0.0032963415122568163,D100
587193.4021322541,517560.2091728939,0.0029552833865856254,D100
587193.4021322541,517560.31320783135,0.0026462828498521255,D100
587193.4021322541,517560.4172427688,0.002367075576045441,D100
587193.4021322541,517560.52127770626,0.0021155165965658185,D100
587193.4021322541,517560.6253126437,0.0018895861948617287,D100
587193.4021322541,517560.72934758116,0.0016873946934305721,D100
587193.4021322541,517560.8333825186,0.001507186186473444,D100
587193.4021322541,517560.93741745607,0.0013473413093380176,D100
587193.4021322541,517561.0414523935,0.0012063791666951915,D100
587193.4021322541,517561.14548733097,0.0010829585638865212,D100
587193.4021322541,517561.2495222684,9.758786994527402e-4,D100
587193.4021322541,517561.3535572059,8.840794815252938e-4,D100
587193.4021322541,517561.4575921433,8.066416270544223e-4,D100
587193.4021322541,517561.5616270808,7.427866916558395e-4,D100
587193.4021322541,517561.66566201823,6.918771603342666e-4,D100
587193.4021322541,517561.7696969557,6.534167067672895e-4,D100
587193.4021322541,517561.87373189314,6.27050702512444e-4,D100
587193.4021322541,517561.9777668306,6.125670286889394e-4,D100
587193.4021322541,517562.08180176804,6.098972125211654e-4,D100
587193.4021322541,517562.1858367055,6.191178806054792e-4,D100
587193.4021322541,517562.28987164295,6.404524907050744e-4,D100
587193.4021322541,517562.3939065804,6.742732749592024e-4,D100
587193.4021322541,517562.49794151785,7.211033001447862e-4,D100
587193.4021322541,517562.6019764553,7.816185254606476e-4,D100
587193.4021322541,517562.70601139276,8.566497155474206e-4,D100
587193.4021322541,517562.8100463302,9.471840463731706e-4,D100
587193.4021322541,517562.91408126766,0.001054366224445894,D100
587193.4021322541,517563.0181162051,0.0011794989257838174,D100
587193.4021322541,517563.12215114257,0.0013240423504140616,D100
587193.4021322541,517563.22618608,0.0014896126811207338,D100
587193.4021322541,517563.3302210175,0.0016779792319859812,D100
587193.4021322541,517563.4342559549,0.0018910600732181119,D100
587193.4021322541,517563.5382908924,0.0021309159241105534,D100
587193.4021322541,517563.64232582983,0.0023997421159633946,D100
