Tipo_grupo,Grupo,n,Funcion,r,Observado,Limite_inferior,Limite_superior,Posicion
Dosis,D75,24,K,0.9753275386774476,0,0,9.855127277367185,Dentro_envolvente
Dosis,D75,24,K,0.9905670314692827,0,0,9.855127277367185,Dentro_envolvente
Dosis,D75,24,K,1.0058065242611178,0,0,9.855127277367185,Dentro_envolvente
Dosis,D75,24,K,1.021046017052953,0,0,9.855127277367185,Dentro_envolvente
Dosis,D75,24,K,1.036285509844788,0,0,9.855127277367185,Dentro_envolvente
Dosis,D75,24,K,1.0515250026366232,0,0,11.318159317218786,Dentro_envolvente
Dosis,D75,24,K,1.0667644954284583,0,0,11.318159317218786,Dentro_envolvente
Dosis,D75,24,K,1.0820039882202934,0,0,11.318159317218786,Dentro_envolvente
Dosis,D75,24,K,1.0972434810121285,0,0,11.318159317218786,Dentro_envolvente
Dosis,D75,24,K,1.1124829738039637,0,0,11.318159317218786,Dentro_envolvente
Dosis,D75,24,K,1.1277224665957988,0,0,11.318159317218786,Dentro_envolvente
Dosis,D75,24,K,1.142961959387634,0,0,11.318159317218786,Dentro_envolvente
Dosis,D75,24,K,1.158201452179469,0,0,11.56088990373407,Dentro_envolvente
Dosis,D75,24,K,1.1734409449713041,0,0,11.56088990373407,Dentro_envolvente
Dosis,D75,24,K,1.1886804377631393,0,0,12.694107567024535,Dentro_envolvente
Dosis,D75,24,K,1.2039199305549744,0,0,12.970291329399277,Dentro_envolvente
Dosis,D75,24,K,1.2191594233468095,0,0,14.49057375228953,Dentro_envolvente
Dosis,D75,24,K,1.2343989161386446,0,0,14.49057375228953,Dentro_envolvente
Dosis,D75,24,K,1.2496384089304797,0,0,14.49057375228953,Dentro_envolvente
Dosis,D75,24,K,1.2648779017223148,0,0,14.49057375228953,Dentro_envolvente
Dosis,D75,24,K,1.28011739451415,0,0,14.49057375228953,Dentro_envolvente
Dosis,D75,24,K,1.295356887305985,0,0,16.032015070554447,Dentro_envolvente
Dosis,D75,24,K,1.3105963800978202,0,0,16.032015070554447,Dentro_envolvente
Dosis,D75,24,K,1.3258358728896553,0,0,16.032015070554447,Dentro_envolvente
Dosis,D75,24,K,1.3410753656814904,0,0,16.032015070554447,Dentro_envolvente
Dosis,D75,24,K,1.3563148584733256,0,0,16.032015070554447,Dentro_envolvente
Dosis,D75,24,K,1.3715543512651607,0,1.345511968472769,16.032015070554447,Bajo_envolvente
Dosis,D75,24,K,1.3867938440569958,0,1.3769713316250363,16.032015070554447,Bajo_envolvente
Dosis,D75,24,K,1.402033336848831,0,1.3769713316250363,16.032015070554447,Bajo_envolvente
Dosis,D75,24,K,1.417272829640666,0,1.3769713316250363,16.032015070554447,Bajo_envolvente
Dosis,D75,24,K,1.4325123224325012,0,1.3769713316250363,16.032015070554447,Bajo_envolvente
Dosis,D75,24,K,1.4477518152243363,0,1.3769713316250363,16.032015070554447,Bajo_envolvente
Dosis,D75,24,K,1.4629913080161714,0,1.3769713316250363,16.032015070554447,Bajo_envolvente
Dosis,D75,24,K,1.4782308008080065,0,1.3769713316250363,16.032015070554447,Bajo_envolvente
Dosis,D75,24,K,1.4934702935998416,0,1.3769713316250363,17.549499427635702,Bajo_envolvente
Dosis,D75,24,K,1.5087097863916767,0,1.3772268942329848,17.549499427635702,Bajo_envolvente
Dosis,D75,24,K,1.5239492791835119,0,1.3772268942329848,17.549499427635702,Bajo_envolvente
Dosis,D75,24,K,1.539188771975347,0,1.3772268942329848,17.549499427635702,Bajo_envolvente
Dosis,D75,24,K,1.554428264767182,0,1.3772268942329848,17.549499427635702,Bajo_envolvente
Dosis,D75,24,K,1.5696677575590172,0,1.3772268942329848,17.549499427635702,Bajo_envolvente
Dosis,D75,24,K,1.5849072503508523,0,1.3772268942329848,19.047077329982283,Bajo_envolvente
Dosis,D75,24,K,1.6001467431426875,0,1.3772268942329848,19.047077329982283,Bajo_envolvente
Dosis,D75,24,K,1.6153862359345226,0,1.3772268942329848,19.047077329982283,Bajo_envolvente
Dosis,D75,24,K,1.6306257287263577,0,1.3772268942329848,19.047077329982283,Bajo_envolvente
Dosis,D75,24,K,1.6458652215181928,0,1.3772268942329848,19.047077329982283,Bajo_envolvente
Dosis,D75,24,K,1.661104714310028,0,1.3772268942329848,19.047077329982283,Bajo_envolvente
Dosis,D75,24,K,1.676344207101863,0,1.3772268942329848,19.047077329982283,Bajo_envolvente
Dosis,D75,24,K,1.6915836998936982,0,1.3772268942329848,19.047077329982283,Bajo_envolvente
Dosis,D75,24,K,1.7068231926855333,0,1.3772268942329848,19.047077329982283,Bajo_envolvente
Dosis,D75,24,K,1.7220626854773684,0,1.3772268942329848,19.047077329982283,Bajo_envolvente
Dosis,D75,24,K,1.7373021782692035,0,1.3772268942329848,19.047077329982283,Bajo_envolvente
Dosis,D75,24,K,1.7525416710610386,0,1.3772268942329848,19.047077329982283,Bajo_envolvente
Dosis,D75,24,K,1.7677811638528738,0,2.7866283198981927,19.047077329982283,Bajo_envolvente
Dosis,D75,24,K,1.7830206566447089,0,2.7866283198981927,19.277049936375132,Bajo_envolvente
Dosis,D75,24,K,1.798260149436544,0,2.7866283198981927,19.277049936375132,Bajo_envolvente
Dosis,D75,24,K,1.8134996422283791,0,2.7866283198981927,19.389687556282126,Bajo_envolvente
Dosis,D75,24,K,1.8287391350202142,2.8890397142796647,2.7866283198981927,20.719884567160143,Dentro_envolvente
Dosis,D75,24,K,1.8439786278120494,9.476255432102409,2.7866283198981927,20.719884567160143,Dentro_envolvente
Dosis,D75,24,K,1.8592181206038845,9.476255432102409,2.7866283198981927,20.993079627614737,Dentro_envolvente
Dosis,D75,24,K,1.8744576133957196,9.476255432102409,2.7866283198981927,21.018506960148432,Dentro_envolvente
Dosis,D75,24,K,1.8896971061875547,9.476255432102409,2.7866283198981927,22.43759948475457,Dentro_envolvente
Dosis,D75,24,K,1.9049365989793898,9.476255432102409,2.7866283198981927,24.014081002946057,Dentro_envolvente
Dosis,D75,24,K,1.920176091771225,9.476255432102409,2.7866283198981927,25.657966360971603,Dentro_envolvente
Dosis,D75,24,K,1.93541558456306,9.476255432102409,2.7866283198981927,25.657966360971603,Dentro_envolvente
Dosis,D75,24,K,1.9506550773548952,9.476255432102409,2.7866283198981927,27.30477029042729,Dentro_envolvente
Dosis,D75,24,K,1.9658945701467303,9.476255432102409,2.7866283198981927,27.30477029042729,Dentro_envolvente
Dosis,D75,24,K,1.9811340629385654,9.476255432102409,2.7866283198981927,27.30477029042729,Dentro_envolvente
Dosis,D75,24,K,1.9963735557304005,9.476255432102409,4.383464667246443,27.30477029042729,Dentro_envolvente
Dosis,D75,24,K,2.0116130485222357,9.476255432102409,4.383464667246443,27.30477029042729,Dentro_envolvente
Dosis,D75,24,K,2.0268525413140708,9.476255432102409,4.521213397315107,27.30477029042729,Dentro_envolvente
Dosis,D75,24,K,2.042092034105906,9.476255432102409,4.521213397315107,27.30477029042729,Dentro_envolvente
Dosis,D75,24,K,2.057331526897741,9.476255432102409,4.521213397315107,28.99663041494332,Dentro_envolvente
Dosis,D75,24,K,2.072571019689576,9.476255432102409,4.521213397315107,28.99663041494332,Dentro_envolvente
Dosis,D75,24,K,2.0878105124814113,9.476255432102409,4.521213397315107,28.99663041494332,Dentro_envolvente
Dosis,D75,24,K,2.1030500052732464,9.476255432102409,4.521213397315107,28.99663041494332,Dentro_envolvente
Dosis,D75,24,K,2.1182894980650815,9.476255432102409,4.521213397315107,28.99663041494332,Dentro_envolvente
Dosis,D75,24,K,2.1335289908569166,9.476255432102409,4.521213397315107,30.64270373041078,Dentro_envolvente
Dosis,D75,24,K,2.1487684836487517,9.476255432102409,4.521213397315107,30.64270373041078,Dentro_envolvente
Dosis,D75,24,K,2.164007976440587,9.476255432102409,4.521213397315107,30.64270373041078,Dentro_envolvente
Dosis,D75,24,K,2.179247469232422,10.955916151170669,4.521213397315107,30.64270373041078,Dentro_envolvente
Dosis,D75,24,K,2.194486962024257,10.955916151170669,5.933924029161888,30.64270373041078,Dentro_envolvente
Dosis,D75,24,K,2.209726454816092,10.955916151170669,6.216552329489502,30.64270373041078,Dentro_envolvente
Dosis,D75,24,K,2.2249659476079273,10.955916151170669,6.216552329489502,30.64270373041078,Dentro_envolvente
Dosis,D75,24,K,2.2402054403997624,10.955916151170669,6.216552329489502,30.64270373041078,Dentro_envolvente
Dosis,D75,24,K,2.2554449331915976,10.955916151170669,7.534790726851106,30.64270373041078,Dentro_envolvente
Dosis,D75,24,K,2.2706844259834327,10.955916151170669,7.534790726851106,30.64270373041078,Dentro_envolvente
Dosis,D75,24,K,2.285923918775268,10.955916151170669,7.534790726851106,30.64270373041078,Dentro_envolvente
Dosis,D75,24,K,2.301163411567103,13.987784795145059,7.534790726851106,30.64270373041078,Dentro_envolvente
Dosis,D75,24,K,2.316402904358938,13.987784795145059,7.534790726851106,32.08092269864192,Dentro_envolvente
Dosis,D75,24,K,2.331642397150773,13.987784795145059,7.534790726851106,32.08092269864192,Dentro_envolvente
Dosis,D75,24,K,2.3468818899426083,15.503719117132253,7.534790726851106,32.08092269864192,Dentro_envolvente
Dosis,D75,24,K,2.3621213827344434,15.503719117132253,8.834430445664719,32.08092269864192,Dentro_envolvente
Dosis,D75,24,K,2.3773608755262785,15.503719117132253,8.834430445664719,32.08092269864192,Dentro_envolvente
Dosis,D75,24,K,2.3926003683181136,15.503719117132253,9.45599280601906,32.08092269864192,Dentro_envolvente
Dosis,D75,24,K,2.4078398611099487,15.503719117132253,9.45599280601906,32.08092269864192,Dentro_envolvente
Dosis,D75,24,K,2.423079353901784,15.503719117132253,9.45599280601906,33.545704358141215,Dentro_envolvente
Dosis,D75,24,K,2.438318846693619,15.503719117132253,9.45599280601906,33.545704358141215,Dentro_envolvente
Dosis,D75,24,K,2.453558339485454,15.503719117132253,9.45599280601906,33.545704358141215,Dentro_envolvente
Dosis,D75,24,K,2.468797832277289,15.503719117132253,9.45599280601906,34.358567417607695,Dentro_envolvente
Dosis,D75,24,K,2.4840373250691243,15.503719117132253,9.45599280601906,34.358567417607695,Dentro_envolvente
Dosis,D75,24,K,2.4992768178609595,15.503719117132253,9.45599280601906,35.96369363567547,Dentro_envolvente
Dosis,D75,24,K,2.5145163106527946,18.4940469455132,9.45599280601906,35.96369363567547,Dentro_envolvente
Dosis,D75,24,K,2.5297558034446297,43.4608768147231,9.45599280601906,37.75825192010771,Sobre_envolvente
Dosis,D75,24,K,2.544995296236465,43.4608768147231,9.45599280601906,38.30775992159096,Sobre_envolvente
Dosis,D75,24,K,2.5602347890283,43.4608768147231,9.45599280601906,39.37105316030056,Sobre_envolvente
Dosis,D75,24,K,2.575474281820135,43.4608768147231,9.45599280601906,39.37105316030056,Sobre_envolvente
Dosis,D75,24,K,2.59071377461197,43.4608768147231,9.45599280601906,39.37105316030056,Sobre_envolvente
Dosis,D75,24,K,2.6059532674038053,43.4608768147231,9.45599280601906,40.92280943510762,Sobre_envolvente
Dosis,D75,24,K,2.6211927601956404,43.4608768147231,9.45599280601906,40.92280943510762,Sobre_envolvente
Dosis,D75,24,K,2.6364322529874755,43.4608768147231,9.45599280601906,40.92280943510762,Sobre_envolvente
Dosis,D75,24,K,2.6516717457793106,43.4608768147231,9.45599280601906,40.92280943510762,Sobre_envolvente
Dosis,D75,24,K,2.6669112385711458,43.4608768147231,9.45599280601906,40.92280943510762,Sobre_envolvente
Dosis,D75,24,K,2.682150731362981,43.4608768147231,11.281453693135251,40.92280943510762,Sobre_envolvente
Dosis,D75,24,K,2.697390224154816,43.4608768147231,11.281453693135251,40.92280943510762,Sobre_envolvente
Dosis,D75,24,K,2.712629716946651,43.4608768147231,11.281453693135251,40.92280943510762,Sobre_envolvente
Dosis,D75,24,K,2.7278692097384862,43.4608768147231,11.281453693135251,40.92280943510762,Sobre_envolvente
Dosis,D75,24,K,2.7431087025303214,43.4608768147231,11.281453693135251,40.92280943510762,Sobre_envolvente
Dosis,D75,24,K,2.7583481953221565,43.4608768147231,11.281453693135251,40.92280943510762,Sobre_envolvente
Dosis,D75,24,K,2.7735876881139916,43.4608768147231,11.281453693135251,40.92280943510762,Sobre_envolvente
Dosis,D75,24,K,2.7888271809058267,47.892789121787004,11.281453693135251,40.92280943510762,Sobre_envolvente
Dosis,D75,24,K,2.804066673697662,47.892789121787004,11.281453693135251,42.692966521492956,Sobre_envolvente
Dosis,D75,24,K,2.819306166489497,47.892789121787004,12.960299509001162,42.692966521492956,Sobre_envolvente
Dosis,D75,24,K,2.834545659281332,47.892789121787004,12.960299509001162,44.036044660319476,Sobre_envolvente
Dosis,D75,24,K,2.849785152073167,47.892789121787004,12.960299509001162,44.529269047136935,Sobre_envolvente
Dosis,D75,24,K,2.8650246448650023,47.892789121787004,12.960299509001162,45.88377835208425,Sobre_envolvente
Dosis,D75,24,K,2.8802641376568374,50.813670249961504,12.960299509001162,45.88377835208425,Sobre_envolvente
Dosis,D75,24,K,2.8955036304486725,50.813670249961504,12.960299509001162,47.452262500494164,Sobre_envolvente
Dosis,D75,24,K,2.9107431232405077,55.19499194222326,12.960299509001162,48.91270306458142,Sobre_envolvente
Dosis,D75,24,K,2.9259826160323428,55.19499194222326,12.960299509001162,48.91270306458142,Sobre_envolvente
Dosis,D75,24,K,2.941222108824178,55.19499194222326,14.863967673733672,48.91270306458142,Sobre_envolvente
Dosis,D75,24,K,2.956461601616013,55.19499194222326,14.863967673733672,52.66390071928997,Sobre_envolvente
Dosis,D75,24,K,2.971701094407848,55.19499194222326,14.863967673733672,52.66390071928997,Sobre_envolvente
Dosis,D75,24,K,2.9869405871996833,55.19499194222326,14.863967673733672,52.66390071928997,Sobre_envolvente
Dosis,D75,24,K,3.0021800799915184,58.810338352029504,14.863967673733672,52.66390071928997,Sobre_envolvente
Dosis,D75,24,K,3.0174195727833535,58.810338352029504,14.863967673733672,52.66390071928997,Sobre_envolvente
Dosis,D75,24,K,3.0326590655751886,62.36762430894577,14.863967673733672,52.66390071928997,Sobre_envolvente
Dosis,D75,24,K,3.0478985583670237,65.86951128682557,14.863967673733672,52.66390071928997,Sobre_envolvente
Dosis,D75,24,K,3.063138051158859,69.37139826470539,14.863967673733672,52.66390071928997,Sobre_envolvente
Dosis,D75,24,K,3.078377543950694,72.87659359117082,14.863967673733672,52.66390071928997,Sobre_envolvente
Dosis,D75,24,K,3.093617036742529,72.87659359117082,14.863967673733672,54.610005756302115,Sobre_envolvente
Dosis,D75,24,K,3.108856529534364,72.87659359117082,14.863967673733672,54.610005756302115,Sobre_envolvente
Dosis,D75,24,K,3.1240960223261993,72.87659359117082,14.863967673733672,56.54899151698342,Sobre_envolvente
Dosis,D75,24,K,3.1393355151180344,72.87659359117082,14.863967673733672,56.54899151698342,Sobre_envolvente
Dosis,D75,24,K,3.1545750079098696,72.87659359117082,14.863967673733672,56.54899151698342,Sobre_envolvente
Dosis,D75,24,K,3.1698145007017047,72.87659359117082,14.863967673733672,56.54899151698342,Sobre_envolvente
Dosis,D75,24,K,3.18505399349354,72.87659359117082,14.863967673733672,56.54899151698342,Sobre_envolvente
Dosis,D75,24,K,3.200293486285375,72.87659359117082,15.645221356995476,56.54899151698342,Sobre_envolvente
Dosis,D75,24,K,3.21553297907721,72.87659359117082,15.645221356995476,56.54899151698342,Sobre_envolvente
Dosis,D75,24,K,3.230772471869045,74.77247977055951,15.645221356995476,58.51156715996869,Sobre_envolvente
Dosis,D75,24,K,3.2460119646608803,74.77247977055951,15.645221356995476,58.51156715996869,Sobre_envolvente
Dosis,D75,24,K,3.2612514574527154,74.77247977055951,15.645221356995476,58.51156715996869,Sobre_envolvente
Dosis,D75,24,K,3.2764909502445505,74.77247977055951,15.645221356995476,58.51156715996869,Sobre_envolvente
Dosis,D75,24,K,3.2917304430363856,74.77247977055951,17.29752563357693,60.5192777947434,Sobre_envolvente
Dosis,D75,24,K,3.3069699358282207,74.77247977055951,17.29752563357693,60.5192777947434,Sobre_envolvente
Dosis,D75,24,K,3.322209428620056,74.77247977055951,19.276853055856826,60.5192777947434,Sobre_envolvente
Dosis,D75,24,K,3.337448921411891,74.77247977055951,19.276853055856826,60.5192777947434,Sobre_envolvente
Dosis,D75,24,K,3.352688414203726,74.77247977055951,19.276853055856826,60.5192777947434,Sobre_envolvente
Dosis,D75,24,K,3.367927906995561,74.77247977055951,19.276853055856826,60.5192777947434,Sobre_envolvente
Dosis,D75,24,K,3.3831673997873963,74.77247977055951,19.276853055856826,60.5192777947434,Sobre_envolvente
Dosis,D75,24,K,3.3984068925792315,74.77247977055951,19.276853055856826,60.5192777947434,Sobre_envolvente
Dosis,D75,24,K,3.4136463853710666,74.77247977055951,19.276853055856826,60.5192777947434,Sobre_envolvente
Dosis,D75,24,K,3.4288858781629017,74.77247977055951,19.276853055856826,60.5192777947434,Sobre_envolvente
Dosis,D75,24,K,3.444125370954737,74.77247977055951,20.90737349227241,60.5192777947434,Sobre_envolvente
Dosis,D75,24,K,3.459364863746572,74.77247977055951,20.90737349227241,60.5192777947434,Sobre_envolvente
Dosis,D75,24,K,3.474604356538407,74.77247977055951,20.90737349227241,60.5192777947434,Sobre_envolvente
Dosis,D75,24,K,3.489843849330242,80.33229383608946,20.90737349227241,60.5192777947434,Sobre_envolvente
Dosis,D75,24,K,3.5050833421220773,80.33229383608946,20.90737349227241,62.14979823115898,Sobre_envolvente
Dosis,D75,24,K,3.5203228349139124,80.33229383608946,20.90737349227241,62.14979823115898,Sobre_envolvente
Dosis,D75,24,K,3.5355623277057475,80.33229383608946,20.90737349227241,62.14979823115898,Sobre_envolvente
Dosis,D75,24,K,3.5508018204975826,80.33229383608946,20.90737349227241,62.14979823115898,Sobre_envolvente
Dosis,D75,24,K,3.5660413132894178,80.33229383608946,20.90737349227241,62.55389372199009,Sobre_envolvente
Dosis,D75,24,K,3.581280806081253,80.33229383608946,20.90737349227241,62.55389372199009,Sobre_envolvente
Dosis,D75,24,K,3.596520298873088,80.33229383608946,20.90737349227241,62.55389372199009,Sobre_envolvente
Dosis,D75,24,K,3.611759791664923,80.33229383608946,20.90737349227241,64.17727996266551,Sobre_envolvente
Dosis,D75,24,K,3.6269992844567582,84.03883654644277,23.03420023521518,64.17727996266551,Sobre_envolvente
Dosis,D75,24,K,3.6422387772485934,84.03883654644277,23.03420023521518,64.17727996266551,Sobre_envolvente
Dosis,D75,24,K,3.6574782700404285,89.76158603702939,23.03420023521518,64.17727996266551,Sobre_envolvente
Dosis,D75,24,K,3.6727177628322636,89.76158603702939,23.03420023521518,64.17727996266551,Sobre_envolvente
Dosis,D75,24,K,3.6879572556240987,89.76158603702939,24.935182315919615,66.24254534149304,Sobre_envolvente
Dosis,D75,24,K,3.703196748415934,89.76158603702939,24.935182315919615,66.24254534149304,Sobre_envolvente
Dosis,D75,24,K,3.718436241207769,89.76158603702939,25.124481504546818,66.24254534149304,Sobre_envolvente
Dosis,D75,24,K,3.733675733999604,89.76158603702939,25.124481504546818,66.24254534149304,Sobre_envolvente
Dosis,D75,24,K,3.748915226791439,91.77528983787805,25.124481504546818,66.24254534149304,Sobre_envolvente
Dosis,D75,24,K,3.7641547195832743,91.77528983787805,25.124481504546818,66.24254534149304,Sobre_envolvente
Dosis,D75,24,K,3.7793942123751094,91.77528983787805,25.124481504546818,66.24254534149304,Sobre_envolvente
Dosis,D75,24,K,3.7946337051669445,91.77528983787805,25.124481504546818,66.24254534149304,Sobre_envolvente
Dosis,D75,24,K,3.8098731979587797,91.77528983787805,25.124481504546818,66.9036624757377,Sobre_envolvente
Dosis,D75,24,K,3.8251126907506148,91.77528983787805,25.124481504546818,67.88655991067871,Sobre_envolvente
Dosis,D75,24,K,3.84035218354245,91.77528983787805,27.088615571811857,69.89157956748043,Sobre_envolvente
Dosis,D75,24,K,3.855591676334285,91.77528983787805,27.088615571811857,70.96955442826957,Sobre_envolvente
Dosis,D75,24,K,3.87083116912612,91.77528983787805,27.088615571811857,70.96955442826957,Sobre_envolvente
Dosis,D75,24,K,3.8860706619179552,91.77528983787805,27.088615571811857,70.96955442826957,Sobre_envolvente
Dosis,D75,24,K,3.9013101547097904,91.77528983787805,27.088615571811857,71.60889002944002,Sobre_envolvente
Dosis,D75,24,K,3.9165496475016255,91.77528983787805,27.088615571811857,72.50176555899996,Sobre_envolvente
Dosis,D75,24,K,3.9317891402934606,91.77528983787805,28.702118182407055,72.50176555899996,Sobre_envolvente
Dosis,D75,24,K,3.9470286330852957,91.77528983787805,30.63252882395943,72.50176555899996,Sobre_envolvente
Dosis,D75,24,K,3.962268125877131,91.77528983787805,30.63252882395943,72.61784551596597,Sobre_envolvente
Dosis,D75,24,K,3.977507618668966,91.77528983787805,30.63252882395943,74.75313039702404,Sobre_envolvente
Dosis,D75,24,K,3.992747111460801,91.77528983787805,30.63252882395943,74.75313039702404,Sobre_envolvente
Dosis,D75,24,K,4.007986604252636,93.81165056952662,30.63252882395943,74.75313039702404,Sobre_envolvente
Dosis,D75,24,K,4.023226097044471,95.81070727915143,30.63252882395943,74.75313039702404,Sobre_envolvente
Dosis,D75,24,K,4.038465589836306,97.77484134641647,30.63252882395943,74.75313039702404,Sobre_envolvente
Dosis,D75,24,K,4.0537050826281416,99.7389754136815,30.63252882395943,74.75313039702404,Sobre_envolvente
Dosis,D75,24,K,4.068944575419977,99.7389754136815,30.63252882395943,76.38257670930496,Sobre_envolvente
Dosis,D75,24,K,4.084184068211812,99.7389754136815,32.946373072829815,76.38257670930496,Sobre_envolvente
Dosis,D75,24,K,4.099423561003647,99.7389754136815,32.946373072829815,82.88615023420215,Sobre_envolvente
Dosis,D75,24,K,4.114663053795482,99.7389754136815,32.946373072829815,82.88615023420215,Sobre_envolvente
Dosis,D75,24,K,4.129902546587317,99.7389754136815,32.946373072829815,82.88615023420215,Sobre_envolvente
Dosis,D75,24,K,4.145142039379152,99.7389754136815,32.946373072829815,85.11855050680363,Sobre_envolvente
Dosis,D75,24,K,4.160381532170987,99.7389754136815,37.51421950934611,85.11855050680363,Sobre_envolvente
Dosis,D75,24,K,4.1756210249628225,99.7389754136815,37.51421950934611,85.11855050680363,Sobre_envolvente
Dosis,D75,24,K,4.190860517754658,99.7389754136815,38.70606944728466,85.11855050680363,Sobre_envolvente
Dosis,D75,24,K,4.206100010546493,99.7389754136815,38.70606944728466,85.11855050680363,Sobre_envolvente
Dosis,D75,24,K,4.221339503338328,99.7389754136815,39.13050225123059,85.11855050680363,Sobre_envolvente
Dosis,D75,24,K,4.236578996130163,99.7389754136815,40.68804020212636,85.11855050680363,Sobre_envolvente
Dosis,D75,24,K,4.251818488921998,99.7389754136815,41.583700883061596,86.84424783380999,Sobre_envolvente
Dosis,D75,24,K,4.267057981713833,99.7389754136815,41.583700883061596,86.84424783380999,Sobre_envolvente
Dosis,D75,24,K,4.282297474505668,99.7389754136815,42.22215194620892,86.84424783380999,Sobre_envolvente
Dosis,D75,24,K,4.2975369672975035,99.7389754136815,42.22215194620892,86.84424783380999,Sobre_envolvente
Dosis,D75,24,K,4.312776460089339,113.51039237525401,42.999233464894004,88.37835957789254,Sobre_envolvente
Dosis,D75,24,K,4.328015952881174,113.51039237525401,42.999233464894004,88.37835957789254,Sobre_envolvente
Dosis,D75,24,K,4.343255445673009,113.51039237525401,42.999233464894004,88.37835957789254,Sobre_envolvente
Dosis,D75,24,K,4.358494938464844,113.51039237525401,42.999233464894004,89.87532242670139,Sobre_envolvente
Dosis,D75,24,K,4.373734431256679,113.51039237525401,42.999233464894004,89.87532242670139,Sobre_envolvente
Dosis,D75,24,K,4.388973924048514,113.51039237525401,43.9105719570573,89.87532242670139,Sobre_envolvente
Dosis,D75,24,K,4.404213416840349,113.51039237525401,43.9105719570573,90.50640618131305,Sobre_envolvente
Dosis,D75,24,K,4.419452909632184,113.51039237525401,44.310080619851945,90.50640618131305,Sobre_envolvente
Dosis,D75,24,K,4.4346924024240195,113.51039237525401,44.310080619851945,91.92518389248242,Sobre_envolvente
Dosis,D75,24,K,4.449931895215855,113.51039237525401,44.310080619851945,91.92518389248242,Sobre_envolvente
Dosis,D75,24,K,4.46517138800769,113.51039237525401,44.310080619851945,91.92518389248242,Sobre_envolvente
Dosis,D75,24,K,4.480410880799525,113.51039237525401,44.310080619851945,91.92518389248242,Sobre_envolvente
Dosis,D75,24,K,4.49565037359136,113.51039237525401,44.310080619851945,93.82982929959928,Sobre_envolvente
Dosis,D75,24,K,4.510889866383195,113.51039237525401,44.310080619851945,95.54515489047476,Sobre_envolvente
Dosis,D75,24,K,4.52612935917503,113.51039237525401,44.310080619851945,95.54515489047476,Sobre_envolvente
Dosis,D75,24,K,4.541368851966865,113.51039237525401,45.9616862582591,95.54515489047476,Sobre_envolvente
Dosis,D75,24,K,4.5566083447587005,113.51039237525401,45.9616862582591,95.95353218764201,Sobre_envolvente
Dosis,D75,24,K,4.571847837550536,113.51039237525401,45.9616862582591,97.2381730301342,Sobre_envolvente
Dosis,D75,24,K,4.587087330342371,113.51039237525401,47.486028597233485,97.2381730301342,Sobre_envolvente
Dosis,D75,24,K,4.602326823134206,113.51039237525401,47.486028597233485,101.51501144197546,Sobre_envolvente
Dosis,D75,24,K,4.617566315926041,113.51039237525401,48.75286595118235,101.51501144197546,Sobre_envolvente
Dosis,D75,24,K,4.632805808717876,113.51039237525401,48.75286595118235,101.51501144197546,Sobre_envolvente
Dosis,D75,24,K,4.648045301509711,113.51039237525401,48.75286595118235,101.51501144197546,Sobre_envolvente
Dosis,D75,24,K,4.663284794301546,113.51039237525401,48.75286595118235,103.15999005118124,Sobre_envolvente
Dosis,D75,24,K,4.678524287093381,119.60776173115157,48.75286595118235,103.15999005118124,Sobre_envolvente
Dosis,D75,24,K,4.6937637798852165,119.60776173115157,48.75286595118235,103.15999005118124,Sobre_envolvente
Dosis,D75,24,K,4.709003272677052,119.60776173115157,48.75286595118235,103.15999005118124,Sobre_envolvente
Dosis,D75,24,K,4.724242765468887,119.60776173115157,48.75286595118235,103.15999005118124,Sobre_envolvente
Dosis,D75,24,K,4.739482258260722,119.60776173115157,48.75286595118235,103.15999005118124,Sobre_envolvente
Dosis,D75,24,K,4.754721751052557,119.60776173115157,48.75286595118235,103.15999005118124,Sobre_envolvente
Dosis,D75,24,K,4.769961243844392,119.60776173115157,50.133071598011625,103.50231352948171,Sobre_envolvente
Dosis,D75,24,K,4.785200736636227,119.60776173115157,50.133071598011625,103.50231352948171,Sobre_envolvente
Dosis,D75,24,K,4.800440229428062,119.60776173115157,50.133071598011625,107.59661483482064,Sobre_envolvente
Dosis,D75,24,K,4.8156797222198975,119.60776173115157,50.52471373201504,109.24159344402644,Sobre_envolvente
Dosis,D75,24,K,4.830919215011733,119.60776173115157,50.52471373201504,109.24159344402644,Sobre_envolvente
Dosis,D75,24,K,4.846158707803568,119.60776173115157,50.52471373201504,109.24159344402644,Sobre_envolvente
Dosis,D75,24,K,4.861398200595403,119.60776173115157,50.52471373201504,109.24159344402644,Sobre_envolvente
Dosis,D75,24,K,4.876637693387238,119.60776173115157,52.66688997512339,109.24159344402644,Sobre_envolvente
Dosis,D75,24,K,4.891877186179073,119.60776173115157,52.66688997512339,109.50312940501884,Sobre_envolvente
Dosis,D75,24,K,4.907116678970908,119.60776173115157,52.66688997512339,109.50312940501884,Sobre_envolvente
Dosis,D75,24,K,4.922356171762743,119.60776173115157,55.09426927055268,109.50312940501884,Sobre_envolvente
Dosis,D75,24,K,4.937595664554578,119.60776173115157,55.09426927055268,111.85628636373302,Sobre_envolvente
Dosis,D75,24,K,4.9528351573464136,119.60776173115157,55.09426927055268,111.87183930258925,Sobre_envolvente
Dosis,D75,24,K,4.968074650138249,119.60776173115157,57.744447308455285,115.29165216123134,Sobre_envolvente
Dosis,D75,24,K,4.983314142930084,119.60776173115157,59.24116804148538,118.57336488173502,Sobre_envolvente
