grid_id,X,Y,I1,Var_I1,I2,Var_I2,Diferencia_I2_I1,Cambio_relativo_porcentaje,Variable
1222,587198.212267556,517567.4527305871,21.36682630018486,0.12050524202760868,16.190944358849382,0.3875143240535683,-5.175881941335479,-24.223915468862586,T
1223,587198.4454130281,517567.4527305871,21.43665166300673,0.11532236658280963,16.097224412957537,0.3658247315176138,-5.339427250049194,-24.90793494239333,T
1224,587198.6785585005,517567.4527305871,21.509614993647862,0.1091249112330583,15.99200820180701,0.3376406326626789,-5.517606791840851,-25.651815680895684,T
1225,587198.9117039726,517567.4527305871,21.58466499154855,0.10078802587728923,15.879808580285903,0.30249362560794857,-5.7048564112626465,-26.43013645797318,T
1226,587199.1448494447,517567.4527305871,21.66007122148872,0.08965766189908525,15.766786796916252,0.26065996859679136,-5.893284424572469,-27.208056540117955,T
1227,587199.3779949171,517567.4527305871,21.73270302438994,0.07604975944161071,15.660188792079612,0.21343411933166603,-6.072514232310329,-27.941826773666094,T
1228,587199.6111403892,517567.4527305871,21.796114152400907,0.062461684700930255,15.56750233013123,0.16326025720822246,-6.228611822269677,-28.57670765861527,T
1229,587199.8442858616,517567.4527305871,21.836396149831913,0.05592191422392984,15.495474920442044,0.1136258275714986,-6.340921229389869,-29.038313766984295,T
1230,587200.0774313337,517567.4527305871,21.839618530429934,0.06423128731048282,15.449185513460566,0.06868440794525672,-6.390433016969368,-29.260735520931128,T
1231,587200.3105768058,517567.4527305871,21.815135229555874,0.08329466995381947,15.431367347845693,0.03266823412626548,-6.383767881710181,-29.26302227575119,T
1232,587200.5437222782,517567.4527305871,21.778504930740745,0.10512759979346872,15.442127971546995,0.009224941269531219,-6.33637695919375,-29.09463702556479,T
1233,587200.7768677503,517567.4527305871,21.737650956332896,0.12608811863385846,15.479117110651966,8.301452689714933e-4,-6.25853384568093,-28.791215105317583,T
1234,587201.0100132225,517567.4527305871,21.69633829703759,0.14518267191849463,15.538081906287102,0.008390498425022177,-6.1582563907504895,-28.38385125840029,T
1235,587201.2431586948,517567.4527305871,21.655969552463908,0.16241612307444586,15.613657159534487,0.03109761171485455,-6.042312392929421,-27.901370928192673,T
1236,587201.476304167,517567.4527305871,21.617209954747818,0.1781644565711501,15.700194594966606,0.06655222927313235,-5.917015359781212,-27.371780966033732,T
1237,587201.7094496391,517567.4527305871,21.58040651128852,0.1929073162183011,15.792451559200321,0.11114640227740812,-5.787954952088198,-26.82041670095774,T
1238,587201.9425951114,517567.4527305871,21.54571420249279,0.2070790341925885,15.886026350748763,0.16064676928757388,-5.659687851744026,-26.26827683015128,T
1239,587202.1757405836,517567.4527305871,21.513149159996214,0.22098158348952063,15.977517926308428,0.2108629663392213,-5.535631233687786,-25.731384989331616,T
1240,587202.4088860557,517567.4527305871,21.48260948680234,0.2347490714449434,16.0644695859663,0.2582450028047613,-5.418139900836039,-25.221051028110097,T
1241,587202.642031528,517567.4527305871,21.45386479849257,0.24839507359771035,16.14520380121173,0.3002701362265409,-5.3086609972808425,-24.744543918510423,T
1242,587202.8751770002,517567.4527305871,21.42653498848963,0.2618574926713593,16.218658604262384,0.33555552253201865,-5.207876384227248,-24.305732994275214,T
1243,587203.1083224725,517567.4527305871,21.398724207253974,0.2750103409720913,16.284301901126145,0.3637276445217651,-5.114422306127828,-23.900594524201054,T
1244,587203.3414679447,517567.4527305871,21.369691878022724,0.28776752892457647,16.342147180235518,0.3851435724228675,-5.0275446977872065,-23.52651936436058,T
1245,587203.5746134168,517567.4527305871,21.339212764566863,0.3000471189060923,16.392843216102207,0.4005699093859687,-4.946369548464656,-23.17971896638079,T
1246,587203.8077588892,517567.4527305871,21.30885242109452,0.3117545936374816,16.43777662959148,0.41089561674076724,-4.871075791503042,-22.85939991156427,T
1247,587204.0409043613,517567.4527305871,21.279322226417666,0.32285996079471496,16.47911528059376,0.4169136728181751,-4.800206945823906,-22.558081948045256,T
1248,587197.5128311394,517567.68587605935,21.155280649383606,0.14948528645836132,16.41843116637135,0.42979004806255316,-4.736849483012257,-22.390860993613305,T
1249,587197.7459766115,517567.68587605935,21.213550001545713,0.14371556410754027,16.380120928856325,0.42464950457244666,-4.833429072689388,-22.784630919092763,T
1250,587197.9791220839,517567.68587605935,21.276589822904015,0.13775563957509934,16.329413988642926,0.41713214119203623,-4.947175834261088,-23.25173289253106,T
1251,587198.212267556,517567.68587605935,21.34421668841749,0.13143371883931498,16.265065011584177,0.40634976223169605,-5.0791516768333125,-23.79638358707973,T
1252,587198.4454130281,517567.68587605935,21.415999495801483,0.1241576377476022,16.186879408640127,0.3912633126799542,-5.2291200871613555,-24.41688555412276,T
1253,587198.6785585005,517567.68587605935,21.49127337498668,0.11502075474514084,16.09609627208141,0.3707817652408585,-5.395177102905269,-25.10403645595343,T
1254,587198.9117039726,517567.68587605935,21.569669239309302,0.10300885457316827,15.995625387961786,0.34394387503821433,-5.574043851347517,-25.842046020757653,T
1255,587199.1448494447,517567.68587605935,21.650270248291083,0.08727088088491272,15.890043022085978,0.310181385686414,-5.760227226205105,-26.605798265542557,T
1256,587199.3779949171,517567.68587605935,21.731678208786164,0.06731181788616993,15.785287706399812,0.2696263859787442,-5.946390502386352,-27.36277633626203,T
1257,587199.6111403892,517567.68587605935,21.810844539728404,0.04375545230994367,15.68806088902183,0.22338478693965352,-6.122783650706573,-28.072198852978556,T
1258,587199.8442858616,517567.68587605935,21.87131497944442,0.024846930969647383,15.605013750565055,0.17367582811478136,-6.266301228879366,-28.650774929485028,T
1259,587200.0774313337,517567.68587605935,21.86247786236494,0.03861831490040426,15.541868198107347,0.12375580479145891,-6.320609664257594,-28.91076530322383,T
1260,587200.3105768058,517567.68587605935,21.82123418309056,0.06562376702337573,15.502653311359639,0.07760268550812784,-6.318580871730921,-28.956111367097822,T
1261,587200.5437222782,517567.68587605935,21.77606734364081,0.09086966402973565,15.489222672563296,0.039409216601956946,-6.286844671077516,-28.87043179958497,T
1262,587200.7768677503,517567.68587605935,21.731150349547743,0.11278017959696861,15.501152943190275,0.012980107140954027,-6.229997406357468,-28.66851181896647,T
1263,587201.0100132225,517567.68587605935,21.688038850042098,0.1315897854382501,15.536027419680892,0.0011408279275608299,-6.152011430361206,-28.365918527249708,T
1264,587201.2431586948,517567.68587605935,21.64721419277627,0.14795471080939837,15.590010445205158,0.00525802819646171,-6.057203747571114,-27.981446913351174,T
1265,587201.476304167,517567.68587605935,21.60890327284689,0.16265759513912886,15.658551610073806,0.024964883309016726,-5.950351662773086,-27.536574103925588,T
1266,587201.7094496391,517567.68587605935,21.573228969670158,0.1764586052666662,15.73704412185375,0.0581727375054846,-5.8361848478164084,-27.052903652121394,T
1267,587201.9425951114,517567.68587605935,21.5402094530776,0.18997151444906815,15.821301843259832,0.10140542068234425,-5.718907609817769,-26.54991643547212,T
1268,587202.1757405836,517567.68587605935,21.509751527252888,0.20357713763922078,15.907796675120906,0.15040408546912457,-5.601954852131982,-26.043791556747166,T
1269,587202.4088860557,517567.68587605935,21.481657321860308,0.21739821266201828,15.993682243138913,0.20085311007994852,-5.487975078721394,-25.547261072527608,T
1270,587202.642031528,517567.68587605935,21.45559705614232,0.2313646280989079,16.07669130356917,0.24903143367451155,-5.37890575257315,-25.06994206918737,T
1271,587202.8751770002,517567.68587605935,21.430508984389306,0.24531344002260483,16.155014619346066,0.2922320418750346,-5.27549436504324,-24.61674787512553,T
1272,587203.1083224725,517567.68587605935,21.40462372878996,0.2590662757149135,16.2272473806362,0.3288919940561698,-5.177376348153761,-24.188121285168915,T
1273,587203.3414679447,517567.68587605935,21.377525437385636,0.2724874552150677,16.292440072985485,0.35847704975954503,-5.08508536440015,-23.78706262936872,T
1274,587203.5746134168,517567.68587605935,21.348871728437594,0.2854625793031734,16.350235926245123,0.38122037258411196,-4.998635802192471,-23.414051411129506,T
1275,587203.8077588892,517567.68587605935,21.31900821326107,0.2978942007269867,16.401036221084773,0.3978154833117981,-4.917971992176298,-23.068483969705355,T
1276,587204.0409043613,517567.68587605935,21.289662424991754,0.30972269601063995,16.446118152107783,0.40913254372059793,-4.843544272883971,-22.750686113266763,T
1277,587204.2740498334,517567.68587605935,21.26091122666663,0.3209478236422482,16.487637397564534,0.4159917749057858,-4.773273829102095,-22.450937206845524,T
1278,587204.5071953058,517567.68587605935,21.232836020288563,0.331553846920836,16.52847170325852,0.4190028691997416,-4.704364317030041,-22.156080857662587,T
1279,587197.7459766115,517567.9190215316,21.178292551663496,0.15278622777309386,16.415330841953644,0.4306272049894142,-4.7629617097098524,-22.489828668155475,T
1280,587197.9791220839,517567.9190215316,21.242445625172778,0.1472485604172596,16.376837469348356,0.4258853284077944,-4.865608155824422,-22.905122327622042,T
1281,587198.212267556,517567.9190215316,21.310942376858907,0.14060571517170423,16.326568837823853,0.41892511819102435,-4.9843735390350545,-23.388799288610898,T
1282,587198.4454130281,517567.9190215316,21.38338776898952,0.132345909710344,16.263627006226407,0.4088906319621857,-5.119760762763114,-23.942701774261703,T
1283,587198.6785585005,517567.9190215316,21.459309785844958,0.12172980543034741,16.188169250135193,0.3947621268401858,-5.271140535709765,-24.563420670625334,T
1284,587198.9117039726,517567.9190215316,21.538517188507683,0.1079212695335076,16.10171786156372,0.3754449900205569,-5.436799326943962,-25.242217369749476,T
