grid_id,X,Y,I1,Var_I1,I2,Var_I2,Diferencia_I2_I1,Cambio_relativo_porcentaje,Variable
2225,587212.667286833,517574.9133856979,46.03753312791838,199.97203379947496,64.20983942867171,144.83062524991422,18.172306300753334,39.47280635185287,K
2226,587212.9004323054,517574.9133856979,45.89230005707255,200.33418911354693,63.88513937920994,146.86463836304824,17.992839322137385,39.20666277297312,K
2227,587206.3723590835,517575.1465311701,46.37033668026829,184.6610713169882,54.12268416784968,198.22773798920738,7.752347487581389,16.718333405761538,K
2228,587206.6055045556,517575.1465311701,46.81728262582142,181.94846453255735,54.13107167877517,191.45998567070797,7.3137890529537515,15.621985392462596,K
2229,587206.8386500278,517575.1465311701,47.26470103766277,179.16809992022075,54.13576999120058,184.4721643609943,6.871068953537815,14.537421802504621,K
2230,587207.0717955001,517575.1465311701,47.69021349383507,176.5823750840636,54.15761123171771,177.34151835701468,6.467397737882642,13.561268159805334,K
2231,587207.3049409722,517575.1465311701,48.07475046288648,174.41591275966718,54.21869757365001,170.12531492616816,6.143947110763534,12.779987522777965,K
2232,587207.5380864444,517575.1465311701,48.40393802601331,172.79568263213253,54.34022691956251,162.81478219301528,5.936288893549204,12.26406184215614,K
2233,587207.7712319167,517575.1465311701,48.66881179267829,171.72043030989744,54.540064207945996,155.2829095487194,5.871252415267705,12.063685549337722,K
2234,587208.0043773889,517575.1465311701,48.86581804476537,171.07640500051514,54.83069223324473,147.24503648036222,5.964874188479364,12.206639379320361,K
2235,587208.237522861,517575.1465311701,48.99618504713687,170.6972943719361,55.21821387465876,138.25165984554897,6.222028827521889,12.699006711514324,K
2236,587208.4706683333,517575.1465311701,49.064844704443416,170.4457454367109,55.70269078770419,127.72139178708643,6.637846083260776,13.52872127333899,K
2237,587208.7038138055,517575.1465311701,49.079135684988906,170.28214440671022,56.27950099295953,115.00812288193039,7.200365307970621,14.670929321546485,K
2238,587208.9369592778,517575.1465311701,49.047516451871424,170.2901634431467,56.94100718230638,99.4999385706862,7.893490730434955,16.093558454036213,K
2239,587209.17010475,517575.1465311701,48.97846814341727,170.64703185924768,57.67783035229938,80.80153666625246,8.699362208882114,17.76160533116084,K
2240,587209.4032502221,517575.1465311701,48.87969240045746,171.55097301360308,58.479100119485985,59.313776359985695,9.599407719028527,19.63884641577386,K
2241,587209.6363956945,517575.1465311701,48.75763198760335,173.13689173947165,59.32990954238262,39.07916232013773,10.572277554779276,21.683328586317078,K
2242,587209.8695411666,517575.1465311701,48.61728255455501,175.41535753983166,60.20309546087604,36.10756073006837,11.585812906321031,23.83064683494027,K
2243,587210.1026866387,517575.1465311701,48.462232362658035,178.25800941923504,61.082227839424085,52.949600383594586,12.61999547676605,26.04088763870116,K
2244,587210.3358321111,517575.1465311701,48.29486180082689,181.43142891084875,61.967183131108776,71.95653488166654,13.67232133028189,28.310095153948232,K
2245,587210.5689775832,517575.1465311701,48.11664572679154,184.66188085949784,62.84219943291621,87.7434245168049,14.725553706124671,30.603865842471695,K
2246,587210.8021230553,517575.1465311701,47.92851591419812,187.70379364122797,63.681316524937,99.73222094468187,15.75280061073888,32.867282264570065,K
2247,587211.0352685277,517575.1465311701,47.73124828710918,190.38810538557712,64.45134011266126,108.41988842772261,16.720091825552075,35.02965546800435,K
2248,587211.2684139998,517575.1465311701,47.525837430574335,192.63889333219575,65.1138750468122,114.65021540862644,17.588037616237862,37.00731763418254,K
2249,587211.501559472,517575.1465311701,47.31381359292524,194.46086459823272,65.63004910421171,119.37360023889424,18.316235511286465,38.7122367029515,K
2250,587211.7347049443,517575.1465311701,47.097453517676115,195.90989840444752,65.96865282698093,123.45775126515309,18.871199309304814,40.068406887905894,K
2251,587211.9678504164,517575.1465311701,46.87984359008734,197.061093300973,66.11530225094278,127.50329120168543,19.235458660855436,41.03140537124731,K
2252,587212.2009958888,517575.1465311701,46.664774768668586,197.98488389580623,66.07759989503717,131.73716532493034,19.41282512636858,41.60059750122835,K
2253,587212.4341413609,517575.1465311701,46.45648002445212,198.73525726713467,65.8828349216329,136.04886311437724,19.426354897180786,41.81624369077431,K
2254,587212.667286833,517575.1465311701,46.25925797891124,199.34842999537153,65.57008365703658,140.13755477268757,19.310825678125333,41.744780443579074,K
2255,587212.9004323054,517575.1465311701,46.07705117760425,199.84747414715935,65.18178995651408,143.67308440508134,19.104738778909834,41.462589924147956,K
2256,587213.1335777775,517575.1465311701,45.91305638145348,200.24835289825478,64.75831707444439,146.40080959746334,18.845260692990912,41.045537322589205,K
2257,587206.6055045556,517575.37967664236,46.81839599780524,184.74086479616813,54.12721778786572,199.80569442999666,7.3088217900604775,15.611004252266783,K
2258,587206.8386500278,517575.37967664236,47.243326841147905,182.4561754085658,54.21197417236196,193.3073694424754,6.968647331214058,14.750543192365782,K
2259,587207.0717955001,517575.37967664236,47.6489183970459,180.2091792438971,54.31812914716377,186.59437336426552,6.669210750117877,13.996562722673156,K
2260,587207.3049409722,517575.37967664236,48.01893067685126,178.15589356632958,54.463284880632514,179.66490028671095,6.444354203781252,13.420445047286144,K
2261,587207.5380864444,517575.37967664236,48.34142810089238,176.3711914632261,54.66422156030281,172.46018579462913,6.322793459410434,13.079451120505304,K
2262,587207.7712319167,517575.37967664236,48.609208124296316,174.8332217255601,54.93530661231737,164.83604681327918,6.326098488021053,13.014197787063068,K
2263,587208.0043773889,517575.37967664236,48.81962360275948,173.44870182935696,55.28719550385596,156.54637353809537,6.467571901096484,13.24789382589773,K
2264,587208.237522861,517575.37967664236,48.97390026675358,172.11368411467774,55.726156478630735,147.25027171135724,6.752256211877153,13.787458575074915,K
2265,587208.4706683333,517575.37967664236,49.07612291292502,170.78641499804087,56.254147637930544,136.55158971061877,7.178024725005521,14.62630766032878,K
2266,587208.7038138055,517575.37967664236,49.13209360604732,169.53985886520178,56.869482836646455,124.08006841057751,7.737389230599135,15.748136630690606,K
2267,587208.9369592778,517575.37967664236,49.14824960437346,168.5672259392304,57.56770329417567,109.64176850314637,8.41945368980221,17.130729492048896,K
2268,587209.17010475,517575.37967664236,49.1307780367999,168.13311740035076,58.34219481114861,93.53042129345177,9.211416774348706,18.748770409149998,K
2269,587209.4032502221,517575.37967664236,49.08499761616173,168.48708861636453,59.18407257474479,77.24072794222721,10.09907495858306,20.574667309870335,K
2270,587209.6363956945,517575.37967664236,49.01501575307677,169.77380113433145,60.08104951676793,64.77177934470808,11.066033763691166,22.57682384402076,K
2271,587209.8695411666,517575.37967664236,48.92362771172419,171.97584990719727,61.017645309395725,61.98177427910586,12.094017597671538,24.720197915277033,K
