Variable_suelo,Variable_cultivo,Escenario,Clase_distancia,n_pares,Distancia_media_m,Asociacion_cruzada_media,DE_asociacion
Suelo_K,Potasio_savia,Original,"(5.4,8.07]",259,6.701124478376243,-0.16604409723610727,0.6134543237302953
Suelo_K,Potasio_savia,Original,"(8.07,11.2]",254,9.731098454161252,-0.09054062059508784,0.5643762754723851
Suelo_K,Potasio_savia,Original,"(11.2,15.9]",257,13.789795449215488,-0.030351349807586907,0.5740350684528612
Suelo_K,Potasio_savia,Original,"(15.9,21.8]",258,18.87249627748128,0.26016492532793395,0.7709640036444819
Suelo_K,Potasio_savia,Original,"(21.8,34.9]",255,26.95148510136917,0.42425729255442923,0.8158181653846929
Suelo_K,Potasio_savia,Residual_ajustado,"[1.82,5.4]",257,3.6451846732626887,-0.08921389878815375,0.7686107358813917
Suelo_K,Potasio_savia,Residual_ajustado,"(5.4,8.07]",259,6.701124478376243,0.13053855708257542,0.6889577001999374
Suelo_K,Potasio_savia,Residual_ajustado,"(8.07,11.2]",254,9.731098454161252,-0.010902466098777222,0.7159558559404998
Suelo_K,Potasio_savia,Residual_ajustado,"(11.2,15.9]",257,13.789795449215488,-0.04246680996735288,0.7144439340901659
Suelo_K,Potasio_savia,Residual_ajustado,"(15.9,21.8]",258,18.87249627748128,0.10748165981204792,0.7695619345320156
Suelo_K,Potasio_savia,Residual_ajustado,"(21.8,34.9]",255,26.95148510136917,-0.05813297655377869,0.7140959974263696
Suelo_N,Altura,Original,"[1.82,5.4]",257,3.6451846732626887,-0.11383059593123862,0.6428448944514698
Suelo_N,Altura,Original,"(5.4,8.07]",259,6.701124478376243,-0.10253892327341295,0.5471562057431734
Suelo_N,Altura,Original,"(8.07,11.2]",254,9.731098454161252,-0.10075057715326492,0.5834818249949788
Suelo_N,Altura,Original,"(11.2,15.9]",257,13.789795449215488,-0.09612936397439237,0.6698855121788957
Suelo_N,Altura,Original,"(15.9,21.8]",258,18.87249627748128,0.021276437706497047,0.7058081967758759
Suelo_N,Altura,Original,"(21.8,34.9]",255,26.95148510136917,0.4096166711093374,0.8479596404885055
Suelo_N,Altura,Residual_ajustado,"[1.82,5.4]",257,3.6451846732626887,0.026498284377744784,0.6883920466279726
Suelo_N,Altura,Residual_ajustado,"(5.4,8.07]",259,6.701124478376243,-0.05948621177142115,0.6821767402664122
Suelo_N,Altura,Residual_ajustado,"(8.07,11.2]",254,9.731098454161252,0.09732317457253863,0.6841813369497742
Suelo_N,Altura,Residual_ajustado,"(11.2,15.9]",257,13.789795449215488,-0.10275412536052057,0.6747308473391291
Suelo_N,Altura,Residual_ajustado,"(15.9,21.8]",258,18.87249627748128,0.02256887653276554,0.66402423965093
Suelo_N,Altura,Residual_ajustado,"(21.8,34.9]",255,26.95148510136917,0.012994609289606761,0.7311518195780102
Suelo_N,Calcio_savia,Original,"[1.82,5.4]",257,3.6451846732626887,-0.47252107301889146,0.7764752577017096
Suelo_N,Calcio_savia,Original,"(5.4,8.07]",259,6.701124478376243,-0.3234599991419951,0.6292425242889462
Suelo_N,Calcio_savia,Original,"(8.07,11.2]",254,9.731098454161252,-0.13470297567077297,0.4992467452774067
Suelo_N,Calcio_savia,Original,"(11.2,15.9]",257,13.789795449215488,-0.0080634115575093,0.5532387081822422
Suelo_N,Calcio_savia,Original,"(15.9,21.8]",258,18.87249627748128,0.3138188665507182,0.686584984657351
Suelo_N,Calcio_savia,Original,"(21.8,34.9]",255,26.95148510136917,0.6789000324160778,0.7139033623761278
Suelo_N,Calcio_savia,Residual_ajustado,"[1.82,5.4]",257,3.6451846732626887,0.04145100137513902,0.6344140248499393
Suelo_N,Calcio_savia,Residual_ajustado,"(5.4,8.07]",259,6.701124478376243,-0.03765193496528787,0.7229210206938623
Suelo_N,Calcio_savia,Residual_ajustado,"(8.07,11.2]",254,9.731098454161252,0.0012355429522843096,0.7591602725661183
Suelo_N,Calcio_savia,Residual_ajustado,"(11.2,15.9]",257,13.789795449215488,-0.04270984537890286,0.6409769881536324
Suelo_N,Calcio_savia,Residual_ajustado,"(15.9,21.8]",258,18.87249627748128,0.014440259107970196,0.6835257677952585
Suelo_N,Calcio_savia,Residual_ajustado,"(21.8,34.9]",255,26.95148510136917,0.012275596283875236,0.6824745372734364
Suelo_N,Diametro,Original,"[1.82,5.4]",257,3.6451846732626887,0.07544088664183508,0.7206792915475018
Suelo_N,Diametro,Original,"(5.4,8.07]",259,6.701124478376243,-0.04222492930622647,0.6893103030236828
Suelo_N,Diametro,Original,"(8.07,11.2]",254,9.731098454161252,-0.07976933480456319,0.707952075424077
Suelo_N,Diametro,Original,"(11.2,15.9]",257,13.789795449215488,0.06367849450666116,0.9237013262098654
Suelo_N,Diametro,Original,"(15.9,21.8]",258,18.87249627748128,-0.07806591080185397,0.5773817453289346
Suelo_N,Diametro,Original,"(21.8,34.9]",255,26.95148510136917,0.05069357264062868,0.48200897703667445
Suelo_N,Diametro,Residual_ajustado,"[1.82,5.4]",257,3.6451846732626887,0.048486249277331576,0.7921420179470171
Suelo_N,Diametro,Residual_ajustado,"(5.4,8.07]",259,6.701124478376243,-0.027075322299926072,0.6705428825403592
Suelo_N,Diametro,Residual_ajustado,"(8.07,11.2]",254,9.731098454161252,-0.032364268334768014,0.8297955393992099
Suelo_N,Diametro,Residual_ajustado,"(11.2,15.9]",257,13.789795449215488,0.051573741264003325,0.8157142718386634
Suelo_N,Diametro,Residual_ajustado,"(15.9,21.8]",258,18.87249627748128,-0.09491549976663388,0.5337149160693633
Suelo_N,Diametro,Residual_ajustado,"(21.8,34.9]",255,26.95148510136917,0.04277642944999309,0.4382166872527955
Suelo_N,Macollas,Original,"[1.82,5.4]",257,3.6451846732626887,0.43526533962460856,0.7488023743964165
Suelo_N,Macollas,Original,"(5.4,8.07]",259,6.701124478376243,0.36084975930888785,0.6669731680453329
Suelo_N,Macollas,Original,"(8.07,11.2]",254,9.731098454161252,0.13994121626678963,0.6067929457928927
Suelo_N,Macollas,Original,"(11.2,15.9]",257,13.789795449215488,-0.12493459974885618,0.6275318883316446
Suelo_N,Macollas,Original,"(15.9,21.8]",258,18.87249627748128,-0.44099599681714813,0.758913218810253
Suelo_N,Macollas,Original,"(21.8,34.9]",255,26.95148510136917,-0.42655827010766545,0.7109155095237121
Suelo_N,Macollas,Residual_ajustado,"[1.82,5.4]",257,3.6451846732626887,0.02871806793007199,0.6269946051026546
Suelo_N,Macollas,Residual_ajustado,"(5.4,8.07]",259,6.701124478376243,0.06310668680566728,0.6680337258577687
Suelo_N,Macollas,Residual_ajustado,"(8.07,11.2]",254,9.731098454161252,0.023534724680467845,0.7016275816925701
Suelo_N,Macollas,Residual_ajustado,"(11.2,15.9]",257,13.789795449215488,-0.08833503970754228,0.7090486873347454
Suelo_N,Macollas,Residual_ajustado,"(15.9,21.8]",258,18.87249627748128,-0.08173604263813446,0.7356627342065619
Suelo_N,Macollas,Residual_ajustado,"(21.8,34.9]",255,26.95148510136917,0.04696269794473318,0.6720709635451899
Suelo_N,NDVI,Original,"[1.82,5.4]",257,3.6451846732626887,0.034167484445749303,0.6600125501245167
Suelo_N,NDVI,Original,"(5.4,8.07]",259,6.701124478376243,-0.08938881463633394,0.694262036754913
Suelo_N,NDVI,Original,"(8.07,11.2]",254,9.731098454161252,-0.11155236456031223,0.6596634051844388
Suelo_N,NDVI,Original,"(11.2,15.9]",257,13.789795449215488,-0.012240537667634138,0.7415263561859798
Suelo_N,NDVI,Original,"(15.9,21.8]",258,18.87249627748128,0.06347524176292808,0.7532071484704265
Suelo_N,NDVI,Original,"(21.8,34.9]",255,26.95148510136917,0.09272318289796619,0.6826688446682331
Suelo_N,NDVI,Residual_ajustado,"[1.82,5.4]",257,3.6451846732626887,0.1879071031087065,0.6991543770198374
Suelo_N,NDVI,Residual_ajustado,"(5.4,8.07]",259,6.701124478376243,-0.03307239003579775,0.6655582548944984
Suelo_N,NDVI,Residual_ajustado,"(8.07,11.2]",254,9.731098454161252,-0.02749079989600496,0.7018742302747006
Suelo_N,NDVI,Residual_ajustado,"(11.2,15.9]",257,13.789795449215488,-0.11157224743675853,0.7139617116545454
Suelo_N,NDVI,Residual_ajustado,"(15.9,21.8]",258,18.87249627748128,-0.1597306608568657,0.7630753583565332
Suelo_N,NDVI,Residual_ajustado,"(21.8,34.9]",255,26.95148510136917,0.10784589683823456,0.7780668229509214
Suelo_N,Nitratos,Original,"[1.82,5.4]",257,3.6451846732626887,-0.11699914081566083,0.7471074849258971
Suelo_N,Nitratos,Original,"(5.4,8.07]",259,6.701124478376243,0.0629178914731381,0.5920320538910941
Suelo_N,Nitratos,Original,"(8.07,11.2]",254,9.731098454161252,0.10768883233460858,0.6196330372474074
Suelo_N,Nitratos,Original,"(11.2,15.9]",257,13.789795449215488,-0.06544578065815117,0.6490936407094834
Suelo_N,Nitratos,Original,"(15.9,21.8]",258,18.87249627748128,-0.07301176627241467,0.6588381818132714
Suelo_N,Nitratos,Original,"(21.8,34.9]",255,26.95148510136917,0.09827634043268957,0.8224681194783836
Suelo_N,Nitratos,Residual_ajustado,"[1.82,5.4]",257,3.6451846732626887,-0.022391444498417318,0.653748904384439
Suelo_N,Nitratos,Residual_ajustado,"(5.4,8.07]",259,6.701124478376243,0.08367424918033542,0.7018044092787362
Suelo_N,Nitratos,Residual_ajustado,"(8.07,11.2]",254,9.731098454161252,-0.02116112354052255,0.6975418083675472
Suelo_N,Nitratos,Residual_ajustado,"(11.2,15.9]",257,13.789795449215488,-0.06594428951077765,0.7102746418367969
Suelo_N,Nitratos,Residual_ajustado,"(15.9,21.8]",258,18.87249627748128,0.05434458941693716,0.7576180991660999
Suelo_N,Nitratos,Residual_ajustado,"(21.8,34.9]",255,26.95148510136917,-0.009318988707574609,0.6922416822648492
Suelo_N,Potasio_savia,Original,"[1.82,5.4]",257,3.6451846732626887,-0.3525316000212643,0.8309782846076627
Suelo_N,Potasio_savia,Original,"(5.4,8.07]",259,6.701124478376243,-0.1708449328388694,0.6157160325287824
Suelo_N,Potasio_savia,Original,"(8.07,11.2]",254,9.731098454161252,-0.09250005378504791,0.5693071851628421
Suelo_N,Potasio_savia,Original,"(11.2,15.9]",257,13.789795449215488,-0.03147741794638813,0.5746769473884278
Suelo_N,Potasio_savia,Original,"(15.9,21.8]",258,18.87249627748128,0.26752075840716427,0.771523260807788
Suelo_N,Potasio_savia,Original,"(21.8,34.9]",255,26.95148510136917,0.4293389398799025,0.807972776341181
Suelo_N,Potasio_savia,Residual_ajustado,"[1.82,5.4]",257,3.6451846732626887,-0.09032199814338941,0.7700404678352454
Suelo_N,Potasio_savia,Residual_ajustado,"(5.4,8.07]",259,6.701124478376243,0.13227681352595727,0.6939015846877336
Suelo_N,Potasio_savia,Residual_ajustado,"(8.07,11.2]",254,9.731098454161252,-0.01277924593832613,0.7195748515926721
Suelo_N,Potasio_savia,Residual_ajustado,"(11.2,15.9]",257,13.789795449215488,-0.03901884033580673,0.715180278295828
Suelo_N,Potasio_savia,Residual_ajustado,"(15.9,21.8]",258,18.87249627748128,0.10271074541904704,0.7659920227296885
Suelo_N,Potasio_savia,Residual_ajustado,"(21.8,34.9]",255,26.95148510136917,-0.0558749321446577,0.7054530936406234
Suelo_P,Altura,Original,"[1.82,5.4]",257,3.6451846732626887,-0.11342521379355552,0.6444387264250212
Suelo_P,Altura,Original,"(5.4,8.07]",259,6.701124478376243,-0.10522734441933883,0.5417927578748075
Suelo_P,Altura,Original,"(8.07,11.2]",254,9.731098454161252,-0.10274028430120107,0.5842262070508033
Suelo_P,Altura,Original,"(11.2,15.9]",257,13.789795449215488,-0.09181244087730854,0.6612177702442388
Suelo_P,Altura,Original,"(15.9,21.8]",258,18.87249627748128,0.020062088405128665,0.7015697445860237
Suelo_P,Altura,Original,"(21.8,34.9]",255,26.95148510136917,0.4105527579582844,0.8565873276650531
Suelo_P,Altura,Residual_ajustado,"[1.82,5.4]",257,3.6451846732626887,0.028402294892373135,0.6907421204334775
Suelo_P,Altura,Residual_ajustado,"(5.4,8.07]",259,6.701124478376243,-0.06007510843027968,0.6776380316485291
Suelo_P,Altura,Residual_ajustado,"(8.07,11.2]",254,9.731098454161252,0.0950116454745525,0.686253456294386
Suelo_P,Altura,Residual_ajustado,"(11.2,15.9]",257,13.789795449215488,-0.10052306637762752,0.668934468393768
Suelo_P,Altura,Residual_ajustado,"(15.9,21.8]",258,18.87249627748128,0.02036384695619376,0.6597301559374574
Suelo_P,Altura,Residual_ajustado,"(21.8,34.9]",255,26.95148510136917,0.013983215188526979,0.7388836595428365
Suelo_P,Calcio_savia,Original,"[1.82,5.4]",257,3.6451846732626887,-0.4737901375398243,0.7749375340348363
Suelo_P,Calcio_savia,Original,"(5.4,8.07]",259,6.701124478376243,-0.32402218437620833,0.6270392688439067
Suelo_P,Calcio_savia,Original,"(8.07,11.2]",254,9.731098454161252,-0.1342342873753654,0.494531673195954
Suelo_P,Calcio_savia,Original,"(11.2,15.9]",257,13.789795449215488,-0.0060994901836621766,0.5516876290196147
Suelo_P,Calcio_savia,Original,"(15.9,21.8]",258,18.87249627748128,0.309061282635264,0.6866836964784034
Suelo_P,Calcio_savia,Original,"(21.8,34.9]",255,26.95148510136917,0.6829321186274298,0.716104008158282
Suelo_P,Calcio_savia,Residual_ajustado,"[1.82,5.4]",257,3.6451846732626887,0.03997927732999989,0.6336894691558497
Suelo_P,Calcio_savia,Residual_ajustado,"(5.4,8.07]",259,6.701124478376243,-0.03724248054191102,0.7220346052711972
Suelo_P,Calcio_savia,Residual_ajustado,"(8.07,11.2]",254,9.731098454161252,1.1203338978649195e-4,0.7480675182685815
Suelo_P,Calcio_savia,Residual_ajustado,"(11.2,15.9]",257,13.789795449215488,-0.04059320348011496,0.633549090732295
Suelo_P,Calcio_savia,Residual_ajustado,"(15.9,21.8]",258,18.87249627748128,0.01257483670409659,0.6820183688515882
Suelo_P,Calcio_savia,Residual_ajustado,"(21.8,34.9]",255,26.95148510136917,0.012853018696309284,0.7089662115653564
Suelo_P,Diametro,Original,"[1.82,5.4]",257,3.6451846732626887,0.07632197668256961,0.7110035056728956
Suelo_P,Diametro,Original,"(5.4,8.07]",259,6.701124478376243,-0.04234512756312643,0.6888531436767729
Suelo_P,Diametro,Original,"(8.07,11.2]",254,9.731098454161252,-0.08399638495375558,0.7083522743969558
Suelo_P,Diametro,Original,"(11.2,15.9]",257,13.789795449215488,0.06592571776076027,0.9258734625042624
Suelo_P,Diametro,Original,"(15.9,21.8]",258,18.87249627748128,-0.07586827252314943,0.5798995779622185
Suelo_P,Diametro,Original,"(21.8,34.9]",255,26.95148510136917,0.0494055646511439,0.48759424009010094
Suelo_P,Diametro,Residual_ajustado,"[1.82,5.4]",257,3.6451846732626887,0.05159096971744759,0.775261341356583
Suelo_P,Diametro,Residual_ajustado,"(5.4,8.07]",259,6.701124478376243,-0.02815745785795922,0.669421663690448
Suelo_P,Diametro,Residual_ajustado,"(8.07,11.2]",254,9.731098454161252,-0.03603989780247727,0.8324263636061383
Suelo_P,Diametro,Residual_ajustado,"(11.2,15.9]",257,13.789795449215488,0.053620908740838975,0.818398892095956
Suelo_P,Diametro,Residual_ajustado,"(15.9,21.8]",258,18.87249627748128,-0.0938106309060495,0.5386540392469109
Suelo_P,Diametro,Residual_ajustado,"(21.8,34.9]",255,26.95148510136917,0.04106809760695432,0.45105811231690285
Suelo_P,Macollas,Original,"[1.82,5.4]",257,3.6451846732626887,0.43283993956147093,0.748386890223283
Suelo_P,Macollas,Original,"(5.4,8.07]",259,6.701124478376243,0.3615705061214659,0.6675004624871816
Suelo_P,Macollas,Original,"(8.07,11.2]",254,9.731098454161252,0.138930718653158,0.6084975464590223
Suelo_P,Macollas,Original,"(11.2,15.9]",257,13.789795449215488,-0.12164760496310359,0.6288250641784036
Suelo_P,Macollas,Original,"(15.9,21.8]",258,18.87249627748128,-0.43765966015504637,0.7539313010052484
Suelo_P,Macollas,Original,"(21.8,34.9]",255,26.95148510136917,-0.43031695432834455,0.7112538629536868
Suelo_P,Macollas,Residual_ajustado,"[1.82,5.4]",257,3.6451846732626887,0.02471648670499858,0.6307423340066013
Suelo_P,Macollas,Residual_ajustado,"(5.4,8.07]",259,6.701124478376243,0.06578191638093336,0.6705057560847971
Suelo_P,Macollas,Residual_ajustado,"(8.07,11.2]",254,9.731098454161252,0.02376959142011039,0.70299668481243
Suelo_P,Macollas,Residual_ajustado,"(11.2,15.9]",257,13.789795449215488,-0.08420872196531237,0.7033862043406681
Suelo_P,Macollas,Residual_ajustado,"(15.9,21.8]",258,18.87249627748128,-0.08383402514088181,0.7328323238408933
Suelo_P,Macollas,Residual_ajustado,"(21.8,34.9]",255,26.95148510136917,0.04676391723602608,0.67192313280796645
Suelo_P,NDVI,Original,"[1.82,5.4]",257,3.6451846732626887,0.031279312864772035,0.6618364452231462
Suelo_P,NDVI,Original,"(5.4,8.07]",259,6.701124478376243,-0.08913508633598727,0.6899963620042674
Suelo_P,NDVI,Original,"(8.07,11.2]",254,9.731098454161252,-0.11181847536874782,0.6571045167338677
Suelo_P,NDVI,Original,"(11.2,15.9]",257,13.789795449215488,-0.010860903682082288,0.7396390210256726
Suelo_P,NDVI,Original,"(15.9,21.8]",258,18.87249627748128,0.06626041680963929,0.7515106262150205
Suelo_P,NDVI,Original,"(21.8,34.9]",255,26.95148510136917,0.09193686876443817,0.6863025468444663
Suelo_P,NDVI,Residual_ajustado,"[1.82,5.4]",257,3.6451846732626887,0.18271817829340056,0.6998722267783577
Suelo_P,NDVI,Residual_ajustado,"(5.4,8.07]",259,6.701124478376243,-0.03342255618335958,0.6702581630950094
Suelo_P,NDVI,Residual_ajustado,"(8.07,11.2]",254,9.731098454161252,-0.023295957980162152,0.7022968061093691
Suelo_P,NDVI,Residual_ajustado,"(11.2,15.9]",257,13.789795449215488,-0.10838828068859825,0.7100799054553876
Suelo_P,NDVI,Residual_ajustado,"(15.9,21.8]",258,18.87249627748128,-0.16064848037461063,0.7573153862981368
Suelo_P,NDVI,Residual_ajustado,"(21.8,34.9]",255,26.95148510136917,0.10747639340125574,0.7765871081086984
Suelo_P,Nitratos,Original,"[1.82,5.4]",257,3.6451846732626887,-0.12032439880504293,0.7471370189767819
Suelo_P,Nitratos,Original,"(5.4,8.07]",259,6.701124478376243,0.06349934175555344,0.5934698790432495
Suelo_P,Nitratos,Original,"(8.07,11.2]",254,9.731098454161252,0.10956282936201432,0.6142859863248336
Suelo_P,Nitratos,Original,"(11.2,15.9]",257,13.789795449215488,-0.06193214275424539,0.6469028741703011
Suelo_P,Nitratos,Original,"(15.9,21.8]",258,18.87249627748128,-0.07701052088003084,0.6584332074949796
Suelo_P,Nitratos,Original,"(21.8,34.9]",255,26.95148510136917,0.09928237131744785,0.8252858367095786
Suelo_P,Nitratos,Residual_ajustado,"[1.82,5.4]",257,3.6451846732626887,-0.025287535488038273,0.6592962901938627
Suelo_P,Nitratos,Residual_ajustado,"(5.4,8.07]",259,6.701124478376243,0.08559928587045676,0.7046672253078229
Suelo_P,Nitratos,Residual_ajustado,"(8.07,11.2]",254,9.731098454161252,-0.020152343882166513,0.6962635034774854
Suelo_P,Nitratos,Residual_ajustado,"(11.2,15.9]",257,13.789795449215488,-0.06372667131714477,0.7059360301387338
Suelo_P,Nitratos,Residual_ajustado,"(15.9,21.8]",258,18.87249627748128,0.05268991756514153,0.7509766764006388
Suelo_P,Nitratos,Residual_ajustado,"(21.8,34.9]",255,26.95148510136917,-0.01036934909631793,0.6955924079158399
Suelo_P,Potasio_savia,Original,"[1.82,5.4]",257,3.6451846732626887,-0.3524593918644646,0.8275287017213864
Suelo_P,Potasio_savia,Original,"(5.4,8.07]",259,6.701124478376243,-0.17176684484802288,0.6165738577828301
Suelo_P,Potasio_savia,Original,"(8.07,11.2]",254,9.731098454161252,-0.09274945434213033,0.5715360655878439
Suelo_P,Potasio_savia,Original,"(11.2,15.9]",257,13.789795449215488,-0.030728562183640444,0.5740778872653544
Suelo_P,Potasio_savia,Original,"(15.9,21.8]",258,18.87249627748128,0.2664414427220933,0.7700460522404867
Suelo_P,Potasio_savia,Original,"(21.8,34.9]",255,26.95148510136917,0.4309692850973496,0.8117770845668877
Suelo_P,Potasio_savia,Residual_ajustado,"[1.82,5.4]",257,3.6451846732626887,-0.08859839294586551,0.7693231725083591
Suelo_P,Potasio_savia,Residual_ajustado,"(5.4,8.07]",259,6.701124478376243,0.129337490408747,0.6897490062600212
Suelo_P,Potasio_savia,Residual_ajustado,"(8.07,11.2]",254,9.731098454161252,-0.007891236176344294,0.7178469640104796
Suelo_P,Potasio_savia,Residual_ajustado,"(11.2,15.9]",257,13.789795449215488,-0.04085362421813615,0.7126824592122772
Suelo_P,Potasio_savia,Residual_ajustado,"(15.9,21.8]",258,18.87249627748128,0.10205418399880788,0.7701831913746872
Suelo_P,Potasio_savia,Residual_ajustado,"(21.8,34.9]",255,26.95148510136917,-0.05616883542370584,0.7180069090337705
Suelo_pH,Altura,Original,"[1.82,5.4]",257,3.6451846732626887,-0.14784172945466018,0.6560491517582115
Suelo_pH,Altura,Original,"(5.4,8.07]",259,6.701124478376243,-0.1417722225148691,0.6376323101966068
Suelo_pH,Altura,Original,"(8.07,11.2]",254,9.731098454161252,-0.10745682303813876,0.6068443704370351
Suelo_pH,Altura,Original,"(11.2,15.9]",257,13.789795449215488,0.1301503467202914,0.6677090705452035
Suelo_pH,Altura,Original,"(15.9,21.8]",258,18.87249627748128,0.04578922666597195,0.7112255523597291
Suelo_pH,Altura,Original,"(21.8,34.9]",255,26.95148510136917,0.24783635565580206,0.862928709636824
Suelo_pH,Altura,Residual_ajustado,"[1.82,5.4]",257,3.6451846732626887,0.026224207343814056,0.660328508636959
Suelo_pH,Altura,Residual_ajustado,"(5.4,8.07]",259,6.701124478376243,-0.03759749404201075,0.7215544812132398
Suelo_pH,Altura,Residual_ajustado,"(8.07,11.2]",254,9.731098454161252,-0.0274931859326967,0.6625397008621225
Suelo_pH,Altura,Residual_ajustado,"(11.2,15.9]",257,13.789795449215488,0.014011397876023207,0.764481970211479
Suelo_pH,Altura,Residual_ajustado,"(15.9,21.8]",258,18.87249627748128,0.01373059714052786,0.7650352891236265
Suelo_pH,Altura,Residual_ajustado,"(21.8,34.9]",255,26.95148510136917,-0.00964208944309272,0.6538480325781568
Suelo_pH,Calcio_savia,Original,"[1.82,5.4]",257,3.6451846732626887,-0.3622460482330735,0.7477018556700727
Suelo_pH,Calcio_savia,Original,"(5.4,8.07]",259,6.701124478376243,-0.11367748629376934,0.7109153666289754
Suelo_pH,Calcio_savia,Original,"(8.07,11.2]",254,9.731098454161252,-0.0121342264573264,0.6176704023762778
Suelo_pH,Calcio_savia,Original,"(11.2,15.9]",257,13.789795449215488,-0.04780318986161338,0.6286201752766069
Suelo_pH,Calcio_savia,Original,"(15.9,21.8]",258,18.87249627748128,-0.06190802636435117,0.7384202102823486
Suelo_pH,Calcio_savia,Original,"(21.8,34.9]",255,26.95148510136917,0.651190534208138,0.6904763969255273
Suelo_pH,Calcio_savia,Residual_ajustado,"[1.82,5.4]",257,3.6451846732626887,-0.013170792180972956,0.6815661989346916
Suelo_pH,Calcio_savia,Residual_ajustado,"(5.4,8.07]",259,6.701124478376243,0.007143339398617404,0.703803380247656
Suelo_pH,Calcio_savia,Residual_ajustado,"(8.07,11.2]",254,9.731098454161252,0.003994536652170708,0.6912452991005932
Suelo_pH,Calcio_savia,Residual_ajustado,"(11.2,15.9]",257,13.789795449215488,0.028171371849812,0.7465157616906316
Suelo_pH,Calcio_savia,Residual_ajustado,"(15.9,21.8]",258,18.87249627748128,-0.033867868975737674,0.7719854428733445
Suelo_pH,Calcio_savia,Residual_ajustado,"(21.8,34.9]",255,26.95148510136917,-0.01018665416487848,0.6006309653232469
Suelo_pH,Diametro,Original,"[1.82,5.4]",257,3.6451846732626887,0.05716658696859727,0.8140900340539708
Suelo_pH,Diametro,Original,"(5.4,8.07]",259,6.701124478376243,-0.09366856455157417,0.6751433532082185
Suelo_pH,Diametro,Original,"(8.07,11.2]",254,9.731098454161252,-0.12647493987335853,0.7101228865657485
Suelo_pH,Diametro,Original,"(11.2,15.9]",257,13.789795449215488,0.13049273533039782,0.7969300482343779
Suelo_pH,Diametro,Original,"(15.9,21.8]",258,18.87249627748128,0.027369763981332177,0.6437640649865108
Suelo_pH,Diametro,Original,"(21.8,34.9]",255,26.95148510136917,0.006755457424776866,0.3575594822015829
Suelo_pH,Diametro,Residual_ajustado,"[1.82,5.4]",257,3.6451846732626887,0.042973895797924704,0.8693113485837537
Suelo_pH,Diametro,Residual_ajustado,"(5.4,8.07]",259,6.701124478376243,-0.036597686475565314,0.7043733443726032
Suelo_pH,Diametro,Residual_ajustado,"(8.07,11.2]",254,9.731098454161252,-0.0141714085753528,0.6962983886115975
Suelo_pH,Diametro,Residual_ajustado,"(11.2,15.9]",257,13.789795449215488,-0.0075761036110018895,0.721496269864056
Suelo_pH,Diametro,Residual_ajustado,"(15.9,21.8]",258,18.87249627748128,0.011185715261833111,0.5838278053668173
Suelo_pH,Diametro,Residual_ajustado,"(21.8,34.9]",255,26.95148510136917,0.008552223240024208,0.4061826222284713
Suelo_pH,Macollas,Original,"[1.82,5.4]",257,3.6451846732626887,0.18435840511367454,0.7702391397099622
Suelo_pH,Macollas,Original,"(5.4,8.07]",259,6.701124478376243,0.11941634605207806,0.6574605488580088
Suelo_pH,Macollas,Original,"(8.07,11.2]",254,9.731098454161252,0.01187992881292014,0.635644214035336
Suelo_pH,Macollas,Original,"(11.2,15.9]",257,13.789795449215488,0.18039755833432092,0.639151752118588
Suelo_pH,Macollas,Original,"(15.9,21.8]",258,18.87249627748128,0.03309429025356694,0.6551615867138627
Suelo_pH,Macollas,Original,"(21.8,34.9]",255,26.95148510136917,-0.5501729032108617,0.5208701193317486
Suelo_pH,Macollas,Residual_ajustado,"[1.82,5.4]",257,3.6451846732626887,0.0405065419812072,0.7206513440389957
Suelo_pH,Macollas,Residual_ajustado,"(5.4,8.07]",259,6.701124478376243,0.008378791952289591,0.6999107368480084
Suelo_pH,Macollas,Residual_ajustado,"(8.07,11.2]",254,9.731098454161252,-0.05465356715988866,0.7406861239036727
Suelo_pH,Macollas,Residual_ajustado,"(11.2,15.9]",257,13.789795449215488,0.024228620858647985,0.8131135952186822
Suelo_pH,Macollas,Residual_ajustado,"(15.9,21.8]",258,18.87249627748128,-0.02624274557459348,0.5963063061919215
Suelo_pH,Macollas,Residual_ajustado,"(21.8,34.9]",255,26.95148510136917,0.022543647092835205,0.570386574335313
Suelo_pH,NDVI,Original,"[1.82,5.4]",257,3.6451846732626887,0.05909090459078786,0.7215102239318791
Suelo_pH,NDVI,Original,"(5.4,8.07]",259,6.701124478376243,-0.10270781673609827,0.6915657484015364
Suelo_pH,NDVI,Original,"(8.07,11.2]",254,9.731098454161252,-0.26987798384684225,0.6830838997872355
Suelo_pH,NDVI,Original,"(11.2,15.9]",257,13.789795449215488,0.062260815490865484,0.6796135394030947
Suelo_pH,NDVI,Original,"(15.9,21.8]",258,18.87249627748128,0.20318893100551078,0.701765049547504
Suelo_pH,NDVI,Original,"(21.8,34.9]",255,26.95148510136917,0.03096019172850591,0.602938252718859
Suelo_pH,NDVI,Residual_ajustado,"[1.82,5.4]",257,3.6451846732626887,0.06509201689755624,0.7149497801670287
Suelo_pH,NDVI,Residual_ajustado,"(5.4,8.07]",259,6.701124478376243,-0.010547413387533053,0.715286354201508
Suelo_pH,NDVI,Residual_ajustado,"(8.07,11.2]",254,9.731098454161252,-0.060426530921955414,0.6893009263958588
Suelo_pH,NDVI,Residual_ajustado,"(11.2,15.9]",257,13.789795449215488,0.004591446202509864,0.8556317677992918
