Fila_base,Nodo,Respuesta,Modelo_ID,Tipo_modelo,Cook,Leverage,Residuo_estandarizado,Umbral_Cook,Umbral_Leverage,Influyente_Cook,Influyente_Leverage,Residuo_extremo,Estado_influencia
18,18,Potasio_savia,M1_Tratamientos,M1,0.07710653904446513,0.2479166666666667,1.87314481649924,0.07142857142857142,0.5357142857142857,TRUE,FALSE,FALSE,Revisar
19,19,Potasio_savia,M1_Tratamientos,M1,0.03472896912148186,0.2479166666666667,1.2571054112785252,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
20,20,Potasio_savia,M1_Tratamientos,M1,0.04994833306140204,0.29166666666666674,1.3489056374207054,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
21,21,Potasio_savia,M1_Tratamientos,M1,0.04866587288305325,0.24791666666666667,1.488120188236291,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
22,22,Potasio_savia,M1_Tratamientos,M1,0.009806735887254942,0.2479166666666667,-0.6680177300362135,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
23,23,Potasio_savia,M1_Tratamientos,M1,3.5917336131678144e-5,0.2479166666666666,0.04042758596760855,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
24,24,Potasio_savia,M1_Tratamientos,M1,1.728316022885897e-4,0.29166666666666674,-0.07934739043651237,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
25,25,Potasio_savia,M1_Tratamientos,M1,0.03558512113376335,0.24791666666666673,1.2725063964090397,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
26,26,Potasio_savia,M1_Tratamientos,M1,0.01728316022885875,0.29166666666666663,0.7934739043651189,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
27,27,Potasio_savia,M1_Tratamientos,M1,1.6492654346178523e-4,0.24791666666666679,0.08663054135916058,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
28,28,Potasio_savia,M1_Tratamientos,M1,0.14428515173418324,0.24791666666666667,-2.562338901089915,0.07142857142857142,0.5357142857142857,TRUE,FALSE,TRUE,Revisar
29,29,Potasio_savia,M1_Tratamientos,M1,0.017283160228858948,0.29166666666666674,-0.7934739043651233,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
30,30,Potasio_savia,M1_Tratamientos,M1,0.0026095858662021853,0.24791666666666673,-0.34459704229533955,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
31,31,Potasio_savia,M1_Tratamientos,M1,0.0024375735897619764,0.24791666666666665,0.33304630344744746,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
32,32,Potasio_savia,M1_Tratamientos,M1,0.01106122254646921,0.29166666666666663,0.6347791234920839,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
33,33,Potasio_savia,M1_Tratamientos,M1,0.06378992197672302,0.2479166666666666,1.7037339800635407,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
34,34,Potasio_savia,M1_Tratamientos,M1,0.028063493409425717,0.24791666666666656,-1.1300472839517492,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
35,35,Potasio_savia,M1_Tratamientos,M1,0.018376074749909866,0.24791666666666676,-0.9144334921244998,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
36,36,Potasio_savia,M1_Tratamientos,M1,0.013999359785375674,0.29166666666666674,0.714126513928609,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
37,37,Potasio_savia,M1_Tratamientos,M1,0.08623752405216317,0.24791666666666679,1.9809517124128637,0.07142857142857142,0.5357142857142857,TRUE,FALSE,FALSE,Revisar
38,38,Potasio_savia,M1_Tratamientos,M1,0.011210199688209759,0.24791666666666679,-0.7142206854277646,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
39,39,Potasio_savia,M1_Tratamientos,M1,0.0499483330614028,0.29166666666666663,-1.348905637420716,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
40,40,Potasio_savia,M1_Tratamientos,M1,0.024887750729556506,0.2916666666666665,-0.9521686852381412,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
41,41,Potasio_savia,M1_Tratamientos,M1,0.05322664748718868,0.3,1.3648929123017688,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
42,42,Potasio_savia,M1_Tratamientos,M1,3.0762639531257084e-4,0.3,-0.1037637886545204,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
43,43,Potasio_savia,M1_Tratamientos,M1,0.015743554396795412,0.3,-0.7423101803746459,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
44,44,Potasio_savia,M1_Tratamientos,M1,0.002229836297384015,0.29999999999999993,0.27936404637755474,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
45,45,Potasio_savia,M1_Tratamientos,M1,2.9401719599852835e-5,0.24791666666666673,-0.03657733968497816,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
46,46,Potasio_savia,M1_Tratamientos,M1,0.017283160228858743,0.2916666666666667,-0.7934739043651187,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
47,47,Potasio_savia,M1_Tratamientos,M1,0.009359764593171784,0.24791666666666676,-0.6526167449056943,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
48,48,Potasio_savia,M1_Tratamientos,M1,0.008081400629627937,0.24791666666666665,-0.6064137895141416,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
49,49,Potasio_savia,M1_Tratamientos,M1,0.0015554844205973159,0.2916666666666665,0.23804217130953795,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
50,50,Potasio_savia,M1_Tratamientos,M1,0.009806735887254931,0.24791666666666665,-0.6680177300362131,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
51,51,Potasio_savia,M1_Tratamientos,M1,0.04994833306140201,0.29166666666666674,-1.348905637420705,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
52,52,Potasio_savia,M1_Tratamientos,M1,0.01484982308288671,0.24791666666666665,-0.8220275813413922,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
53,53,Potasio_savia,M1_Tratamientos,M1,0.04994833306140209,0.2916666666666664,1.348905637420707,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
54,54,Potasio_savia,M1_Tratamientos,M1,0.002437573589761973,0.24791666666666656,0.33304630344744734,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
55,55,Potasio_savia,M1_Tratamientos,M1,0.05383275679278952,0.24791666666666676,1.565125113888878,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
56,56,Potasio_savia,M1_Tratamientos,M1,0.015411469227930017,0.2479166666666667,-0.8374285664719122,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
1,1,Calcio_savia,M1_Tratamientos,M1,0.009663800442882113,0.2916666666666667,0.5933282773515781,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
2,2,Calcio_savia,M1_Tratamientos,M1,0.009663800442881643,0.29166666666666785,0.5933282773515621,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
3,3,Calcio_savia,M1_Tratamientos,M1,8.112280378517272e-4,0.24791666666666634,-0.19213090392599808,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
4,4,Calcio_savia,M1_Tratamientos,M1,0.004817296751564929,0.2479166666666665,0.4681957314402365,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
5,5,Calcio_savia,M1_Tratamientos,M1,4.620317632284673e-4,0.24791666666666654,0.14499788459430987,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
6,6,Calcio_savia,M1_Tratamientos,M1,0.004812520057013193,0.24791666666666662,-0.4679635490789948,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
7,7,Calcio_savia,M1_Tratamientos,M1,0.03413116039771513,0.24791666666666679,-1.2462388239551048,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
8,8,Calcio_savia,M1_Tratamientos,M1,0.019247781514259703,0.2916666666666669,-0.837358455939716,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
9,9,Calcio_savia,M1_Tratamientos,M1,0.049141240641500765,0.24791666666666676,1.4953704975655024,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
10,10,Calcio_savia,M1_Tratamientos,M1,0.0028960277480241563,0.24791666666666698,-0.3630171217985649,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
11,11,Calcio_savia,M1_Tratamientos,M1,0.001498048475892886,0.2479166666666666,0.26108906521425523,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
12,12,Calcio_savia,M1_Tratamientos,M1,0.01795055960257186,0.2916666666666665,-0.8086490231646347,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
13,13,Calcio_savia,M1_Tratamientos,M1,0.2746154181973284,0.30000000000000004,-3.100248318587801,0.07142857142857142,0.5357142857142857,TRUE,FALSE,TRUE,Revisar
14,14,Calcio_savia,M1_Tratamientos,M1,0.10459058318670508,0.2999999999999998,1.9132878538094265,0.07142857142857142,0.5357142857142857,TRUE,FALSE,FALSE,Revisar
15,15,Calcio_savia,M1_Tratamientos,M1,5.361710209641946e-7,0.2999999999999999,-0.004331972499190966,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
16,16,Calcio_savia,M1_Tratamientos,M1,0.0701326589060697,0.30000000000000016,1.5667300538741311,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
17,17,Calcio_savia,M1_Tratamientos,M1,0.05230359724731394,0.24791666666666662,1.5427356992584405,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
18,18,Calcio_savia,M1_Tratamientos,M1,0.0019273823314327016,0.2479166666666667,-0.2961486017614771,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
19,19,Calcio_savia,M1_Tratamientos,M1,0.010014894861576527,0.2479166666666667,-0.6750702153049758,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
20,20,Calcio_savia,M1_Tratamientos,M1,0.013214191227340577,0.29166666666666674,-0.6938112920643322,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
21,21,Calcio_savia,M1_Tratamientos,M1,0.018274240448406108,0.24791666666666667,-0.9118962237696624,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
22,22,Calcio_savia,M1_Tratamientos,M1,0.026119847518753053,0.2479166666666667,-1.0902122772018967,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
23,23,Calcio_savia,M1_Tratamientos,M1,0.003157281664025968,0.2479166666666666,0.37903770472411613,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
24,24,Calcio_savia,M1_Tratamientos,M1,0.010621632900930102,0.29166666666666674,0.6220377101266421,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
25,25,Calcio_savia,M1_Tratamientos,M1,0.04613661447036363,0.24791666666666673,1.4489340253175256,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
26,26,Calcio_savia,M1_Tratamientos,M1,0.047185190039658494,0.29166666666666663,1.3110640967284612,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
27,27,Calcio_savia,M1_Tratamientos,M1,0.09164905967344467,0.24791666666666679,-2.04215995828544,0.07142857142857142,0.5357142857142857,TRUE,FALSE,TRUE,Revisar
28,28,Calcio_savia,M1_Tratamientos,M1,0.003688504120315957,0.24791666666666667,0.4096857764077829,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
29,29,Calcio_savia,M1_Tratamientos,M1,0.006411318178839568,0.29166666666666674,-0.48327545171377745,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
30,30,Calcio_savia,M1_Tratamientos,M1,0.007166392677245258,0.24791666666666673,-0.5710525174695065,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
31,31,Calcio_savia,M1_Tratamientos,M1,0.0019546777288709915,0.24791666666666665,0.2982382430126358,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
32,32,Calcio_savia,M1_Tratamientos,M1,0.058466118379232476,0.29166666666666663,-1.4593961660663575,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
33,33,Calcio_savia,M1_Tratamientos,M1,0.007377718762099539,0.2479166666666666,-0.5794110824741423,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
34,34,Calcio_savia,M1_Tratamientos,M1,5.357862017231914e-4,0.24791666666666656,0.15614263793382469,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
35,35,Calcio_savia,M1_Tratamientos,M1,0.012317759207845771,0.24791666666666676,0.748672023818021,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
36,36,Calcio_savia,M1_Tratamientos,M1,0.012318580169126054,0.29166666666666674,0.669886764751769,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
37,37,Calcio_savia,M1_Tratamientos,M1,0.07179073397415175,0.24791666666666679,1.807423591071913,0.07142857142857142,0.5357142857142857,TRUE,FALSE,FALSE,Revisar
38,38,Calcio_savia,M1_Tratamientos,M1,7.49699662792985e-4,0.24791666666666679,-0.18470106836633066,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
39,39,Calcio_savia,M1_Tratamientos,M1,0.07965344777114057,0.29166666666666663,1.7034263446544955,0.07142857142857142,0.5357142857142857,TRUE,FALSE,FALSE,Revisar
40,40,Calcio_savia,M1_Tratamientos,M1,1.0055983811529777e-5,0.2916666666666665,-0.019139621850048937,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
41,41,Calcio_savia,M1_Tratamientos,M1,0.07513120261084577,0.3,-1.621601705530554,0.07142857142857142,0.5357142857142857,TRUE,FALSE,FALSE,Revisar
42,42,Calcio_savia,M1_Tratamientos,M1,1.5495342505866583e-4,0.3,-0.07364353248624962,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
43,43,Calcio_savia,M1_Tratamientos,M1,0.08535896270852811,0.3,1.7284570271772695,0.07142857142857142,0.5357142857142857,TRUE,FALSE,FALSE,Revisar
44,44,Calcio_savia,M1_Tratamientos,M1,0.004771266766445005,0.29999999999999993,-0.40864940575703185,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
45,45,Calcio_savia,M1_Tratamientos,M1,0.008385587096155738,0.24791666666666673,0.6177211720787247,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
46,46,Calcio_savia,M1_Tratamientos,M1,0.028782739664555915,0.2916666666666667,-1.0239697689777032,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
47,47,Calcio_savia,M1_Tratamientos,M1,0.004493263421455027,0.24791666666666676,-0.45217514851468443,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
48,48,Calcio_savia,M1_Tratamientos,M1,0.006242542988428828,0.24791666666666665,-0.5329746102261644,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
49,49,Calcio_savia,M1_Tratamientos,M1,0.0026554082252325467,0.2916666666666665,0.31101885506332244,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
50,50,Calcio_savia,M1_Tratamientos,M1,3.989138222185874e-5,0.24791666666666665,-0.042605463287520344,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
51,51,Calcio_savia,M1_Tratamientos,M1,0.004540905189894676,0.29166666666666674,0.40671696431357374,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
52,52,Calcio_savia,M1_Tratamientos,M1,0.0073777187620995425,0.24791666666666665,-0.5794110824741423,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
53,53,Calcio_savia,M1_Tratamientos,M1,0.021510377871853968,0.2916666666666664,-0.8852075105648367,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
54,54,Calcio_savia,M1_Tratamientos,M1,0.003785289050399271,0.24791666666666656,-0.41502597071630215,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
55,55,Calcio_savia,M1_Tratamientos,M1,1.578311338418235e-6,0.24791666666666676,0.008474656185254661,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
56,56,Calcio_savia,M1_Tratamientos,M1,0.016082889173754566,0.2479166666666667,0.855475909988369,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,Sin señal fuerte
1,1,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.15359035038178961,0.34037504513619854,-2.3146637003499015,0.07142857142857142,0.6428571428571429,TRUE,FALSE,TRUE,Revisar
2,2,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.0020587222132643036,0.33880098380382917,-0.2689235872385533,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
3,3,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.0034044120488407655,0.24995239233919447,-0.42881807033180164,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
4,4,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.032607164722101005,0.2630689569822377,1.282246125714509,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
5,5,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.008287059024774722,0.25261078028444234,0.6643301196743983,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
6,6,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.0011237768909566485,0.3507600977440039,0.1934968109554824,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
7,7,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.01484748715090002,0.3040725384265496,0.78208889426026,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
8,8,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.01058306301537247,0.42997039524752445,0.5025408526713748,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
9,9,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.010535817025717379,0.2541428295024191,0.7460351097287478,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
10,10,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.021611559745992315,0.2518528245422067,1.0749776029654328,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
11,11,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.06010451756771497,0.34040515069579397,-1.4478726910429152,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
12,12,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.005262206513438851,0.3239673719414051,0.44458354927159555,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
13,13,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.07327183411128346,0.31238558854548387,-1.7038516298560926,0.07142857142857142,0.6428571428571429,TRUE,FALSE,FALSE,Revisar
14,14,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.07503769657567586,0.3195386556063146,1.695961648702788,0.07142857142857142,0.6428571428571429,TRUE,FALSE,FALSE,Revisar
15,15,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.01385856623727042,0.31444976146940873,0.7374616008847623,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
16,16,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.05780905087605762,0.31042065123774676,-1.5203759555840608,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
17,17,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.10833811959466323,0.27609451540066726,-2.2611998240407103,0.07142857142857142,0.6428571428571429,TRUE,FALSE,TRUE,Revisar
18,18,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.005772197925057715,0.25474758452813057,0.5513197093127843,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
19,19,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.00410125215847365,0.2991401294075543,0.4158845119426033,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
20,20,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.00906560744230715,0.30651734272334674,0.6076100990194679,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
21,21,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.012150564951839667,0.29122725720317755,-0.7295784239719911,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
22,22,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.0010008127892331695,0.31276835981095125,0.19895407672325888,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
23,23,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.0017635488591171283,0.3424437716918158,0.246889040970017,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
24,24,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.083165234000958,0.3090987044102755,-1.8292226514153946,0.07142857142857142,0.6428571428571429,TRUE,FALSE,FALSE,Revisar
25,25,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,1.4625909813093554e-4,0.2939087064648254,-0.07952833691700041,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
26,26,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.0031611207314796927,0.30586845789035416,-0.35934394981299944,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
27,27,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.008220882173244827,0.2774009357822887,0.620855025559204,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
28,28,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.009688228251038395,0.2572604105449882,0.7095618233349671,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
29,29,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.028467046947341385,0.3308367452702015,1.0180441999012455,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
30,30,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.0022683579114655423,0.24856345734832372,0.35133349651481327,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
31,31,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.009032673189227536,0.39140350432487925,0.502801737809543,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
32,32,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.25963718838091565,0.6451099337338495,1.6034290889150407,0.07142857142857142,0.6428571428571429,TRUE,TRUE,FALSE,Revisar
33,33,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.003893268084237723,0.3099012705284664,-0.39503660742090857,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
34,34,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.05786931546364006,0.3523300920725177,-1.38376523721739,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
35,35,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.01960038092454908,0.444243849006202,0.664354583808274,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
36,36,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.00536108410385839,0.36958349866433937,0.4057140640665551,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
37,37,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.05004712820470006,0.4651465356355619,-1.0177669519638834,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
38,38,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.04078852419149378,0.2848119963121459,-1.3578013000883542,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
39,39,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.014291517044887994,0.35733572747343706,0.6801884868783462,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
40,40,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,2.322675063821295e-5,0.35647168147000585,-0.027472728567625903,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
41,41,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.23470961757209446,0.5822796814494147,1.7409194519681954,0.07142857142857142,0.6428571428571429,TRUE,FALSE,FALSE,Revisar
42,42,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.009442154095089523,0.3025746317944506,-0.6258992165137863,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
43,43,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.0029528187140394615,0.3371273961021104,-0.3232753993741916,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
44,44,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.004131260934108666,0.3212816094284298,0.39635052778709345,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
45,45,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.010675807328137188,0.317572224508372,0.642604419327177,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
46,46,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.008996141816942652,0.30258211846066846,0.6109269851401181,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
